token,count
斤,4539
柄,4538
远远,4536
跳舞,4534
台阶,4532
汤,4531
中午,4527
经济,4527
窗子,4525
眉,4523
楼上,4522
瞧瞧,4522
骄傲,4521
开玩笑,4521
尚未,4516
一块,4512
婴儿,4511
一旁,4507
克利斯朵夫,4505
队,4502
权力,4501
专门,4498
凝视,4498
传统,4497
散步,4494
汉子,4494
家中,4492
多年,4491
未必,4490
欲望,4490
通常,4486
对象,4484
愿望,4484
牧师,4476
倍,4471
不然,4471
着急,4468
建立,4467
认出,4467
客,4466
心思,4457
热烈,4456
干脆,4455
语气,4455
搁,4453
安,4450
加以,4448
式,4444
大街,4443
议论,4440
表,4438
模糊,4433
眼下,4433
从来不,4424
凑,4423
出手,4416
添,4416
学会,4414
故乡,4412
当下,4412
方便,4409
实现,4404
一对,4403
认得,4403
喃喃,4400
晃,4399
串,4394
幕,4390
说来,4385
分别,4375
调查,4372
岛,4372
好奇,4370
一块儿,4369
婆婆,4369
不得,4368
上下,4366
一致,4366
喘,4364
超过,4363
练,4352
凡是,4352
新闻,4351
长长的,4351
良心,4350
呼,4350
地区,4348
印度,4345
毛病,4339
陌生,4336
和平,4336
肩,4330
其他人,4329
座位,4327
至今,4327
神气,4325
致,4325
一手,4322
绳子,4320
具体,4319
吊,4318
剪,4315
涂,4311
表演,4308
思索,4303
律师,4299
叶子,4299
胸口,4298
顾,4295
即将,4292
跃,4292
婚姻,4291
魔鬼,4291
挣,4289
鲁迅,4289
缺乏,4288
饭店,4288
公寓,4287
共,4286
双方,4284
调,4284
头顶,4281
预备,4280
大部分,4279
编,4278
一一,4277
取得,4275
遭到,4273
了不起,4269
宇宙,4268
即便,4261
使劲,4257
类似,4256
发抖,4254
房门,4253
抖,4253
油,4251
煮,4249
似地,4245
黄昏,4242
演出,4241
观念,4234
蒙,4232
移动,4231
规矩,4227
恋爱,4220
邀请,4219
驴,4218
前来,4214
哎,4214
观点,4207
真理,4207
极为,4205
气息,4204
舞台,4202
掌握,4201
无限,4199
杨,4199
驶,4197
惊奇,4196
眉头,4196
烦恼,4195
法郎,4194
去世,4190
光明,4190
胸前,4185
祖父,4185
高贵,4183
木,4183
惩罚,4182
之所以,4180
攻击,4180
补充,4180
不好意思,4178
大小,4178
犹如,4178
无疑,4178
现象,4177
伏,4177
瞅,4176
人间,4174
输,4173
冷静,4170
持,4166
不住,4154
记者,4151
银,4150
这天,4149
好事,4148
撑,4142
半晌,4141
处于,4136
遥远,4136
威胁,4135
脚步声,4131
称为,4127
犹豫,4121
天地,4120
跨,4119
大多数,4114
温和,4113
喜爱,4110
桩,4110
窗,4106
画家,4104
估计,4102
监狱,4100
边上,4100
显出,4099
显示,4098
试图,4092
职业,4091
自身,4089
传说,4080
查,4079
丈,4075
欢喜,4075
坚决,4074
小姑娘,4071
设法,4070
书房,4069
意志,4068
说说,4064
偏偏,4063
必然,4061
空间,4061
乡下,4059
十八,4055
速度,4053
党,4052
迟,4052
工厂,4042
雾,4041
小屋,4039
每当,4039
惯,4035
缝,4032
盏,4027
银行,4027
透过,4024
扣,4022
夫妻,4021
毒,4021
舅舅,4019
过于,4016
出生,4014
阴影,4012
名叫,4010
灰色,4007
先前,4003
角,4001
富有,4000
万一,4000
撒,3999
理智,3994
地狱,3993
广场,3993
该死,3992
当地,3991
家族,3989
许,3989
充分,3986
不止,3982
丰富,3980
他俩,3980
最高,3979
糟,3979
张开,3978
额头,3977
递,3976
单独,3971
但愿,3969
阁下,3967
省,3964
拾,3964
笑话,3961
切,3960
外边,3959
西班牙,3956
歪,3951
拥抱,3950
大量,3948
喷,3946
光芒,3941
电视,3940
整整,3939
地球,3937
眼中,3933
尾巴,3932
安娜,3932
燃烧,3930
攻,3925
炸,3925
贼,3924
独,3919
糊涂,3917
老头子,3913
色彩,3913
静静,3912
学问,3908
染,3908
沾,3908
青春,3907
而言,3903
缠,3902
两边,3900
树枝,3900
诸,3899
再不,3898
更为,3895
补,3895
明明,3894
深刻,3893
指挥,3892
回想,3888
杨杏园,3887
拐,3884
缺,3882
嗓子,3879
胡铁花,3879
痛快,3879
各位,3878
糟糕,3876
食,3873
君,3873
暗暗,3872
高声,3871
盛,3870
寂静,3867
饱,3863
淡,3863
刻,3863
快要,3858
大道,3856
负,3856
闪烁,3852
谢,3852
火焰,3851
译,3851
古代,3841
幢,3840
离婚,3840
时光,3839
景象,3839
重大,3839
开门,3835
磨,3833
山上,3831
桌,3828
衣裳,3823
分析,3821
儿童,3820
百姓,3818
上次,3817
发誓,3815
手掌,3814
上前,3813
龙,3810
蜡烛,3805
人影,3804
口中,3804
喉咙,3804
混乱,3804
经理,3804
清晰,3799
一千,3797
拳头,3797
这般,3792
凉,3785
炕,3781
琴,3777
方才,3774
场面,3772
分明,3770
猛地,3769
为止,3768
神甫,3766
学者,3762
村庄,3760
里头,3759
皇上,3756
钉,3754
散发,3750
姿势,3750
哈,3750
告别,3748
表明,3747
膝盖,3746
地点,3743
水面,3741
摇摇头,3741
他人,3738
死人,3735
奴隶,3734
胡,3734
奇迹,3732
四处,3731
有钱,3730
讨,3729
视,3727
光荣,3726
手下,3722
衬衫,3717
县长,3716
商人,3712
虽说,3708
要不,3708
大胆,3707
来回,3707
护士,3706
严厉,3704
离去,3699
返回,3694
肩上,3694
天真,3692
跌,3687
证据,3687
抱怨,3683
伙计,3681
大笑,3678
效果,3678
教训,3677
毁,3676
钟头,3674
浓,3672
舞,3670
来得,3665
棺材,3665
盆,3664
怀,3661
今后,3660
伙伴,3660
教士,3660
图,3658
停下,3657
干活,3655
灭,3652
老鼠,3651
提高,3649
怔,3649
时常,3647
下巴,3641
有意,3641
受不了,3637
之内,3635
整天,3635
吕西安,3632
复,3630
不至于,3627
男爵,3626
大衣,3619
记录,3619
地步,3618
反复,3617
难得,3613
免得,3612
伙,3611
眼见,3610
啤酒,3608
庄严,3606
集,3606
进步,3605
矛盾,3604
利益,3603
没事,3600
未免,3596
毕业,3596
本事,3594
咳嗽,3592
己,3592
挡,3592
林,3591
对手,3590
刺激,3586
大大,3583
相比,3580
黑夜,3580
薄,3580
艺术家,3579
自信,3578
独立,3574
制造,3573
约翰,3573
鲜血,3572
公开,3570
描述,3569
球,3567
艘,3566
闪闪,3565
喜悦,3563
家具,3561
赢,3560
尽头,3559
正式,3558
爱上,3555
避免,3554
俄国,3553
西方,3551
竭力,3550
声响,3548
规定,3548
抄,3547
楼下,3546
撕,3545
晒,3543
向来,3542
在场,3542
流露,3541
越是,3541
文件,3540
他家,3539
车上,3539
嘲笑,3535
午饭,3535
戏剧,3534
嘿,3532
以上,3531
疯子,3529
光线,3529
吼,3528
责备,3527
想必,3525
形容,3523
处境,3520
家人,3519
出身,3516
解放,3516
容,3515
先是,3510
喊叫,3510
骨头,3510
维持,3509
这会儿,3508
服,3507
捆,3506
形,3505
绑,3504
期待,3501
通红,3500
时而,3498
激烈,3498
尝,3498
车站,3496
熬,3495
厂,3495
厕所,3494
便宜,3492
好久,3492
祖国,3490
避,3490
原则,3488
尊重,3487
东京,3486
宝贝,3486
赵,3486
听听,3485
趁,3485
子弹,3484
瞧见,3484
叠,3481
奇,3478
多半,3477
打击,3475
受伤,3474
不耐烦,3472
各人,3471
突,3468
各个,3467
手腕,3467
身影,3467
黄色,3467
冒险,3467
心上,3466
妻,3466
无情,3464
苦笑,3461
师,3461
时分,3457
秉昆,3456
纯洁,3454
翻译,3451
眉毛,3450
忆,3449
挽,3449
统治,3448
脑,3447
歌声,3445
不妨,3444
行李,3442
识,3440
梦想,3439
拉开,3437
达,3437
前后,3436
后边,3436
标准,3436
机器,3431
度,3431
现,3431
属,3430
赞成,3429
分子,3426
本能,3426
爵士,3422
有力,3421
狠狠,3419
老百姓,3418
忧郁,3417
起初,3417
阻止,3415
星,3415
背着,3414
期,3413
莫非,3412
瞥,3412
展开,3410
区别,3409
痕迹,3409
乔治,3409
渐,3406
眼看,3406
马路,3406
傻瓜,3406
除,3405
接到,3398
来往,3397
原本,3396
湖,3396
加入,3394
友谊,3392
指望,3392
仪式,3391
迎接,3391
浮,3389
劲,3388
不足,3386
公路,3385
井,3385
叶,3385
摇晃,3382
想像,3380
秋天,3380
灰,3380
聚,3379
县,3377
洒,3373
滋味,3370
饮,3370
阅读,3369
朝着,3368
解开,3368
保罗,3367
欺骗,3366
一点点,3365
摊,3365
岩石,3364
乃是,3363
咧,3363
盼,3362
战,3362
乐意,3361
隔壁,3361
甩,3361
姿态,3359
运气,3359
爹爹,3352
天使,3352
餐厅,3351
假装,3346
天才,3346
带有,3346
佩服,3344
意味着,3344
婚,3344
泡,3342
不在乎,3341
寡妇,3340
得知,3340
服务,3340
不便,3340
涨,3338
小人,3338
南方,3335
打发,3335
天堂,3333
保留,3332
例如,3331
商店,3330
原先,3329
凡,3327
掌柜,3326
谨慎,3326
娃娃,3325
山谷,3324
剥,3323
段誉,3323
逃走,3322
尊,3321
礼貌,3320
香烟,3320
极大,3319
小路,3318
翅膀,3318
姓名,3317
虎,3317
止,3315
株,3312
结论,3312
不准,3311
城堡,3311
斯佳丽,3311
杯子,3311
明确,3309
形状,3308
反映,3306
趴,3306
酒杯,3306
东方,3305
半夜,3303
笼罩,3303
抚摸,3300
当着,3299
出口,3295
堵,3295
儿,3292
天生,3289
居民,3289
格外,3288
只管,3285
唱歌,3284
公共,3283
坚定,3282
惊人,3281
需,3278
尖,3278
手势,3277
小声,3276
技术,3276
抛弃,3275
雷,3274
罪恶,3273
教会,3272
询问,3271
残酷,3269
向着,3266
臂,3266
市长,3262
耐心,3259
轻声,3258
建,3257
伤口,3255
指出,3255
公园,3254
哭泣,3252
往事,3252
贵,3252
树叶,3251
陌生人,3248
犯人,3247
居住,3245
成熟,3244
状况,3244
讲究,3244
姑姑,3243
此地,3243
老头儿,3243
终,3241
侧,3241
玛丽,3241
分开,3240
等候,3239
冲动,3238
范围,3238
高尚,3238
称呼,3237
肩头,3237
正当,3235
莫名其妙,3235
艰难,3231
整理,3229
犹太人,3227
这块,3227
甲,3227
稍微,3225
英语,3225
适合,3225
没错,3223
要紧,3223
北方,3221
将要,3219
举动,3218
票,3218
哇,3216
反抗,3213
仇恨,3213
面子,3212
大娘,3211
纽约,3211
固然,3210
丑,3210
河水,3209
耳边,3209
制,3209
上官,3208
来不及,3206
死者,3204
顺利,3204
局长,3202
叙述,3199
信心,3197
乎,3197
狂,3195
裙子,3194
悲剧,3193
箭,3192
同伴,3190
神经,3190
相似,3187
祖母,3184
风格,3184
神态,3182
话语,3181
结合,3180
激情,3179
赌,3176
战场,3175
婚礼,3174
吞,3174
弟兄,3173
问问,3169
木头,3168
耶稣,3168
生产,3167
带走,3165
仗,3165
十六,3163
不满,3161
保佑,3160
聊,3160
迷,3158
地主,3157
买卖,3156
从事,3156
其它,3156
院,3156
不料,3155
脑海,3155
玉,3155
理会,3154
南京,3149
动身,3148
枕头,3146
沿,3146
田野,3144
消,3144
银子,3141
平日,3140
上班,3139
市场,3137
韩,3136
亲人,3134
细节,3132
坟墓,3128
事先,3127
无力,3126
耸,3126
北平,3124
要么,3123
柔软,3121
侮辱,3120
性质,3114
拨,3110
展白,3110
亲王,3107
共产党,3107
近来,3103
崇拜,3102
军人,3102
在下,3100
收入,3099
高手,3099
曲,3099
灾难,3098
尴尬,3096
清晨,3096
同一,3095
损失,3092
每年,3092
基本,3090
之际,3088
滑稽,3088
无意,3087
车夫,3087
幸运,3086
呻吟,3085
嫉妒,3085
开会,3084
秀吉,3084
不知不觉,3084
心事,3083
岁月,3081
荣誉,3081
敬,3078
掷,3077
虔诚,3077
警告,3077
避开,3077
施,3074
制服,3072
显,3072
有意思,3072
生存,3071
阶级,3071
吴为,3070
个个,3070
家乡,3068
漆黑,3067
详细,3066
手枪,3066
灌,3065
棒,3065
催,3064
妓女,3064
司令,3064
动人,3060
晚餐,3060
缺少,3060
朱七七,3054
神话,3052
训练,3052
歇,3052
往常,3051
中学,3047
不已,3046
中年,3045
疲倦,3041
赚,3041
当天,3041
正义,3040
丁,3040
官员,3038
袁承志,3037
接待,3037
奉,3036
处在,3035
星星,3035
视线,3031
哈哈大笑,3030
从没,3027
遭遇,3026
证实,3025
束,3024
老太婆,3023
居,3020
严格,3018
为难,3018
泥,3018
当即,3017
持续,3016
茫然,3016
部长,3016
树上,3015
碰上,3014
目,3014
分手,3013
长期,3013
拧,3012
烤,3011
六十,3010
雪白,3009
一方面,3008
把握,3008
接下来,3008
一心,3007
设,3007
狮子,3006
踱,3005
愁,3005
关键,3003
冰,3003
临,2998
秋,2996
嘴角,2995
谁知,2995
做梦,2994
得罪,2993
童年,2993
儿女,2993
计,2993
乐趣,2991
精力,2991
唐吉诃德,2990
克丽丝汀,2988
宝玉,2988
稍稍,2987
登时,2986
吴,2986
主动,2985
窜,2983
易,2983
敌,2983
美妙,2982
进攻,2980
前往,2979
化,2979
净,2978
玩笑,2978
列,2978
上校,2977
患,2976
疼痛,2975
否认,2974
荒唐,2974
小时候,2973
准确,2972
管理,2972
越过,2970
老汉,2967
轻易,2967
叫声,2965
冷淡,2964
骑马,2964
胸,2963
上学,2962
嚼,2962
招待,2962
春,2962
农村,2961
汤姆,2960
小心翼翼,2959
真相,2959
企图,2956
旁人,2956
体会,2953
物质,2953
天主,2953
粮食,2950
兼,2949
金钱,2946
山姆,2946
暗中,2945
第五,2944
膝,2943
不可思议,2942
有名,2942
助,2940
王子,2936
鞋子,2936
思,2932
团长,2931
日常,2930
以致,2929
拜访,2928
雇,2926
山坡,2925
倾听,2924
胡斐,2924
针,2924
张望,2924
法庭,2921
自行车,2921
羡慕,2919
衣,2919
临时,2918
有事,2918
苦恼,2918
鸡蛋,2918
没关系,2918
宁静,2916
举止,2915
抱歉,2914
抵,2913
猛然,2912
行走,2912
迷人,2911
揪,2910
老先生,2909
连连,2909
电报,2908
单位,2907
顺,2905
全国,2904
姐妹,2904
开车,2904
揉,2903
基督,2903
租,2902
尽力,2901
自言自语,2901
舒适,2901
纯粹,2900
服装,2900
站住,2899
执行,2898
亲眼,2897
值,2897
在意,2894
当成,2893
李寻欢,2893
庙,2893
修士,2892
哎呀,2892
广告,2891
代替,2890
况且,2889
设计,2888
外表,2887
梳,2886
组成,2884
左边,2883
无声,2883
不顾,2881
布置,2881
结实,2881
包围,2880
反倒,2879
特,2872
讲述,2871
西夏,2869
胸膛,2868
可见,2867
说服,2867
女郎,2865
对话,2865
酒吧,2865
叫喊,2865
倒霉,2864
财富,2864
粒,2863
这家,2863
转动,2862
强盗,2860
势,2860
倚,2858
暗示,2854
升起,2853
小小,2851
父,2848
争论,2846
昨晚,2846
福,2842
隐藏,2841
妹,2841
鼓励,2840
脸颊,2838
别墅,2837
寸,2837
报复,2836
窝,2836
魅力,2836
眨,2836
犹,2834
给予,2833
整齐,2832
制度,2830
剑法,2830
闯,2830
戒指,2829
水手,2828
一路上,2827
握住,2827
远方,2827
要不是,2826
苏联,2825
爆发,2823
长久,2823
肮脏,2821
烫,2820
江,2819
前途,2818
后者,2818
截,2818
圣经,2814
诗歌,2814
掩饰,2813
爷,2813
此后,2812
边缘,2812
地毯,2810
纵,2810
真诚,2809
工具,2809
肌肉,2808
委屈,2807
五月,2806
怜悯,2803
玫瑰,2803
装饰,2802
哲学家,2801
朱,2800
大会,2799
宁愿,2799
响声,2798
拴,2798
灿烂,2798
胡秉宸,2798
嫂子,2796
专家,2793
右边,2791
体验,2790
四下,2790
高级,2790
永久,2789
有如,2788
生日,2788
然,2788
保,2787
优秀,2786
拆,2785
比赛,2784
生长,2783
程,2782
末,2781
小事,2780
亏,2779
活泼,2776
书籍,2775
动静,2773
婶,2773
一再,2771
乡村,2771
双臂,2771
不由,2770
觉新,2770
拜,2769
瞒,2768
行人,2768
体面,2767
赞美,2767
多次,2765
开头,2765
代价,2763
精灵,2763
鸟儿,2762
资格,2760
同事,2759
木板,2757
大嫂,2756
君子,2755
基础,2755
洋,2755
热爱,2755
野兽,2755
野,2755
鲜花,2753
祝,2753
上衣,2752
拽,2750
莫须有,2750
阳台,2749
善于,2748
消灭,2748
修道院,2746
桶,2746
败,2745
珍珠,2744
服从,2742
观看,2739
放开,2738
课,2735
跟随,2733
心脏,2732
猜想,2732
窗帘,2732
盘子,2732
焉,2732
迟疑,2731
忘掉,2730
生怕,2730
角度,2729
为此,2728
扛,2727
本领,2727
发光,2725
河边,2725
亲热,2723
丧失,2722
季节,2722
完美,2722
状,2722
也罢,2720
冰冷,2720
深夜,2720
大吃一惊,2720
火光,2718
题目,2718
全世界,2717
抽屉,2714
填,2714
势力,2713
机关,2713
民,2713
木兰,2712
留给,2710
县城,2709
做事,2708
手帕,2708
浪费,2708
圈子,2707
拿破仑,2707
办事,2706
日记,2706
大姐,2704
成员,2703
宣传,2703
毁灭,2702
惟一,2701
柜台,2701
担任,2700
这部,2700
码头,2699
降临,2697
舅,2696
大腿,2692
每人,2690
俱,2688
不及,2687
大为,2686
父子,2686
英里,2686
外套,2681
无非,2681
指示,2680
孙,2679
保存,2678
知识分子,2678
一阵子,2675
大路,2674
弱,2674
车厢,2674
献,2673
从小,2672
答案,2672
侯爵,2671
误,2670
一瞬间,2668
拥,2667
进一步,2664
植物,2663
秦娥,2663
苍蝇,2661
辛苦,2661
劈,2659
闷,2659
模仿,2658
浮现,2658
再度,2657
强调,2654
秒,2652
打破,2651
打仗,2649
罩,2649
尽可能,2648
做法,2646
叫作,2646
起床,2645
钢琴,2645
宿舍,2644
发疯,2644
奔跑,2643
柔和,2642
走动,2642
黑人,2642
象征,2640
为人,2639
盼望,2637
差点,2636
寒冷,2634
抗战,2633
胖子,2631
朦胧,2631
婆,2628
尖叫,2627
海上,2627
无所谓,2626
餐桌,2626
慌,2625
脱离,2624
信封,2623
交往,2622
手术,2622
强大,2620
名称,2618
挡住,2617
一共,2616
熊,2615
不快,2614
沙漠,2614
黄金,2614
朝廷,2613
例子,2611
押,2611
友好,2610
清清楚楚,2610
数字,2609
无论是,2607
不要紧,2605
宴会,2604
天亮,2604
军,2604
大汉,2603
降,2600
愣,2600
霸槽,2599
全体,2598
闪电,2598
重重,2597
镶,2596
口吻,2595
阶段,2595
甜,2595
旋转,2594
溅,2594
逃跑,2594
哉,2593
军事,2592
成就,2592
聚集,2592
编辑,2591
内部,2590
密,2590
凄凉,2588
手套,2587
暴露,2587
管家,2586
酒店,2586
小船,2585
成立,2585
来临,2585
随意,2585
出色,2584
十三,2583
悬,2583
来信,2583
面色,2583
八月,2582
报道,2582
老虎,2582
全然,2581
苦难,2579
镇上,2578
飞快,2577
盒子,2577
十足,2576
老朋友,2575
光辉,2574
早饭,2574
敞开,2572
剧本,2570
何等,2569
越发,2569
光景,2567
抽出,2566
诚实,2566
要命,2565
亲密,2564
袭,2562
操,2561
大臣,2560
坚强,2559
袋,2559
料到,2558
熟人,2558
赏,2557
浅,2556
小学,2555
行事,2555
高明,2555
大自然,2553
所长,2553
就此,2552
德克尔,2552
背景,2552
信息,2551
私人,2551
何处,2550
泥土,2550
被子,2550
未曾,2549
穷人,2548
重视,2547
路边,2545
活儿,2544
顺便,2543
咽,2543
唤,2542
闲,2542
可靠,2540
桑乔,2539
稳,2539
权,2539
从中,2538
特点,2538
烦,2538
面上,2537
投入,2536
胸脯,2533
奇特,2532
发明,2529
恶心,2528
你好,2528
诸位,2527
风景,2526
万分,2525
户,2525
发挥,2524
也就是说,2523
老者,2523
狠,2522
潮湿,2520
设想,2520
劲儿,2518
味儿,2518
付出,2516
女仆,2516
构成,2516
应付,2515
冻,2515
光彩,2514
十四,2514
恳求,2513
邪恶,2513
掩,2512
漫长,2512
金色,2510
前辈,2509
泰山,2507
优美,2505
焦急,2505
沉吟,2504
香味,2501
俱乐部,2501
克莱德,2498
嗨,2497
不堪,2493
上楼,2492
身形,2492
公平,2490
起码,2488
三四,2488
歌唱,2488
好笑,2487
纪念,2486
拼,2485
场合,2482
戳,2482
天色,2482
猴子,2481
惊醒,2480
十九,2480
数十,2477
凭着,2476
毕,2476
七八,2475
卡车,2474
夜色,2474
备,2473
资料,2472
借口,2471
尿,2471
不由自主,2470
教主,2470
题,2468
停留,2466
遭受,2466
苹果,2466
计算,2465
以往,2464
市民,2463
好在,2462
呼唤,2461
殷勤,2461
一道,2460
符合,2459
巧妙,2457
教室,2457
单纯,2456
电车,2456
重庆,2456
老大,2455
试试,2455
节目,2454
甜蜜,2454
夫,2453
庄子,2452
未能,2452
讽刺,2452
沮丧,2451
面容,2451
暗自,2450
赴,2449
冷冷,2448
照例,2448
捞,2448
音,2448
恨不得,2447
而后,2447
敏感,2446
手脚,2445
彼得,2445
指责,2444
报仇,2443
安妮,2443
例外,2442
极力,2442
万物,2441
美人,2441
香气,2440
极端,2439
阴谋,2439
顾客,2439
皱纹,2439
陷,2439
决,2439
