rank	word	tier	code4
28080	七爷	B_前50000	qiye
28081	蒂娜	B_前50000	dina
28082	妖术	B_前50000	ycuu
28083	园里	B_前50000	yrli
28084	童声	B_前50000	tsug
28085	筑路	B_前50000	vulu
28087	秉公	B_前50000	bkgs
28088	毡帽	B_前50000	vjmc
28089	怅然	B_前50000	ihrj
28092	从犯	B_前50000	csfj
28093	韵脚	B_前50000	yyjn
28095	萍乡	B_前50000	pkxl
28096	跃居	B_前50000	ytju
28097	殷红	B_前50000	ybhs
28098	地市	B_前50000	deui
28099	安咯	B_前50000	ange
28101	帕特	B_前50000	pate
28102	纪年	B_前50000	jinm
28103	新知	B_前50000	xbvi
28105	胆管	B_前50000	djgr
28106	污物	B_前50000	wuwu
28107	褒扬	B_前50000	bcyh
28108	爆表	B_前50000	bcbn
28109	瑶瑶	B_前50000	ycyc
28110	测控	B_前50000	ceks
28111	树莓	B_前50000	uumw
28112	本义	B_前50000	bfyi
28113	寒颤	B_前50000	hjij
28115	晴雯	B_前50000	qkwf
28116	和田	B_前50000	hetm
28118	南县	B_前50000	naxm
28119	冰峰	B_前50000	bkfg
28120	企望	B_前50000	qiwh
28122	宜春	B_前50000	yiiy
28123	既往	B_前50000	jiwh
28124	少侠	B_前50000	ucxx
28125	沉底	B_前50000	ifdi
28126	都督	B_前50000	dudu
28133	判例	B_前50000	pjli
28134	冰鞋	B_前50000	bkxp
28135	彩妆	B_前50000	cdvl
28137	余辉	B_前50000	yuhv
28139	哈尼	B_前50000	hani
28140	灯节	B_前50000	dgjp
28141	浦江	B_前50000	pujl
28142	拼车	B_前50000	pbie
28145	勇夺	B_前50000	ysdo
28146	高寒	B_前50000	gchj
28147	船帆	B_前50000	irfj
28149	乐迷	B_前50000	lemi
28150	华工	B_前50000	hxgs
28151	某年	B_前50000	mznm
28152	塞上	B_前50000	sduh
28153	详解	B_前50000	xljp
28154	脑际	B_前50000	ncji
28155	泡脚	B_前50000	pcjn
28156	抵京	B_前50000	dijk
28157	碎块	B_前50000	svkk
28158	布包	B_前50000	bubc
28159	动因	B_前50000	dsyb
28160	凯恩	B_前50000	kden
28161	誓约	B_前50000	uiyc
28162	掺假	B_前50000	ijjx
28163	沿路	B_前50000	yjlu
28164	工区	B_前50000	gsou
28165	酸度	B_前50000	srdo
28166	相位	B_前50000	xlww
28167	影帝	B_前50000	ykdi
28168	国父	B_前50000	gofu
28169	浩浩	B_前50000	hchc
28170	探问	B_前50000	tjwf
28171	倒伏	B_前50000	dcfu
28172	如上	B_前50000	ruuh
28174	榆次	B_前50000	yuci
28175	漂洗	B_前50000	pnxi
28176	绝配	B_前50000	jtpw
28177	频发	B_前50000	pbfa
28178	宾语	B_前50000	bbyu
28179	哇噻	B_前50000	wasd
28180	秋分	B_前50000	qqff
28181	玉镯	B_前50000	yuvo
28182	战旗	B_前50000	vjqi
28183	密密	B_前50000	mimi
28184	远郊	B_前50000	yrjn
28185	攀岩	B_前50000	pjyj
28186	油性	B_前50000	yzxk
28188	牛市	B_前50000	nqui
28190	古刹	B_前50000	guia
28191	甘当	B_前50000	gjdh
28192	扮作	B_前50000	bjzo
28193	狂放	B_前50000	klfh
28194	肃立	B_前50000	suli
28195	初年	B_前50000	iunm
28196	色号	B_前50000	sehc
28198	前驱	B_前50000	qmqu
28199	娟娟	B_前50000	jrjr
28200	良师	B_前50000	llui
28201	倚重	B_前50000	yiis
28202	捷达	B_前50000	jpda
28204	水柱	B_前50000	uvvu
28205	多糖	B_前50000	doth
28206	木条	B_前50000	mutn
28207	卓绝	B_前50000	vojt
28208	礼教	B_前50000	lijn
28209	姜汤	B_前50000	jlth
28210	首钢	B_前50000	uzgh
28211	酒色	B_前50000	jqse
28212	相联	B_前50000	xllm
28214	普陀	B_前50000	puto
28215	寒窗	B_前50000	hjil
28216	圣子	B_前50000	ugzi
28217	官衔	B_前50000	grxm
28219	书卷	B_前50000	uujr
28220	公猪	B_前50000	gsvu
28221	尿液	B_前50000	nnye
28222	声光	B_前50000	uggl
28223	偏食	B_前50000	pmui
28224	夹角	B_前50000	gajn
28226	店堂	B_前50000	dmth
28227	毽子	B_前50000	jmzi
28229	谦谦	B_前50000	qmqm
28230	征信	B_前50000	vgxb
28231	圣像	B_前50000	ugxl
28232	受聘	B_前50000	uzpb
28233	盈眶	B_前50000	ykkl
28234	直系	B_前50000	viji
28235	臭名	B_前50000	izmk
28236	欢宴	B_前50000	hryj
28237	粗放	B_前50000	cufh
28238	句型	B_前50000	gzxk
28239	高教	B_前50000	gcjn
28241	毁谤	B_前50000	hvbh
28242	弃置	B_前50000	qivi
28243	戾气	B_前50000	liqi
28244	为害	B_前50000	wwhd
28245	箱根	B_前50000	xlgf
28246	过细	B_前50000	goxi
28247	速记	B_前50000	suji
28248	茶店	B_前50000	iadm
28249	中篇	B_前50000	vspm
28251	编曲	B_前50000	bmqu
28253	网盘	B_前50000	whpj
28255	目镜	B_前50000	mujk
28256	阻尼	B_前50000	zuni
28257	丁丁	B_前50000	dkdk
28258	顺子	B_前50000	uyzi
28259	米格	B_前50000	mige
28260	次生	B_前50000	ciug
28262	定数	B_前50000	dkuo
28263	原判	B_前50000	yrpj
28264	受托	B_前50000	uzto
28265	头绳	B_前50000	tzug
28266	正负	B_前50000	vgfu
28267	天年	B_前50000	tmnm
28268	免试	B_前50000	mmui
28269	编钟	B_前50000	bmvs
28270	群像	B_前50000	qyxl
28271	忌恨	B_前50000	jihf
28273	海路	B_前50000	hdlu
28274	西溪	B_前50000	xixi
28275	动图	B_前50000	dstu
28276	乳牙	B_前50000	ruya
28277	弹射	B_前50000	djue
28278	治标	B_前50000	vibn
28279	左下	B_前50000	zoxx
28281	汤包	B_前50000	thbc
28282	吃请	B_前50000	iiqk
28283	老贾	B_前50000	lcgu
28285	道儿	B_前50000	dcer
28286	每股	B_前50000	mwgu
28287	租户	B_前50000	zuhu
28290	板鸭	B_前50000	bjya
28291	拱桥	B_前50000	gsqn
28292	小记	B_前50000	xnji
28293	扇动	B_前50000	ujds
28294	泰森	B_前50000	tdsf
28295	误食	B_前50000	wuui
28296	洋流	B_前50000	yhlq
28297	秋意	B_前50000	qqyi
28298	修造	B_前50000	xqzc
28299	要犯	B_前50000	ycfj
28301	天蝎	B_前50000	tmxp
28302	咬合	B_前50000	ycge
28304	五时	B_前50000	wuui
28307	会审	B_前50000	hvuf
28308	勒紧	B_前50000	lejb
28309	败局	B_前50000	bdju
28310	师师	B_前50000	uiui
28311	道行	B_前50000	dchg
28313	五中	B_前50000	wuvs
28314	黑点	B_前50000	hwdm
28315	情状	B_前50000	qkvl
28316	天棚	B_前50000	tmpg
28317	打光	B_前50000	dagl
28318	耐久	B_前50000	ndjq
28319	配餐	B_前50000	pwcj
28320	冰火	B_前50000	bkho
28321	歪歪	B_前50000	wdwd
28323	米娜	B_前50000	mina
28324	潮头	B_前50000	ictz
28325	补办	B_前50000	bubj
28326	挂靠	B_前50000	gxkc
28327	车况	B_前50000	iekl
28331	驶出	B_前50000	uiiu
28332	水水	B_前50000	uvuv
28334	孤傲	B_前50000	guao
28336	东升	B_前50000	dsug
28337	颓丧	B_前50000	tvsh
28338	植根	B_前50000	vigf
28339	可逆	B_前50000	keni
28340	贼心	B_前50000	zwxb
28341	即席	B_前50000	jixi
28343	借债	B_前50000	jpvd
28344	军饷	B_前50000	jyxl
28345	苏南	B_前50000	suna
28348	曲谱	B_前50000	qupu
28349	翠竹	B_前50000	cvvu
28350	举头	B_前50000	jutz
28351	噼啪	B_前50000	pipa
28352	莱拉	B_前50000	ldla
28353	耍弄	B_前50000	uxls
28355	跳跳	B_前50000	tntn
28357	无果	B_前50000	mogo
28358	国教	B_前50000	gojn
28359	陪护	B_前50000	pwhu
28360	炒锅	B_前50000	icgo
28361	频谱	B_前50000	pbpu
28363	土块	B_前50000	tukk
28364	地坛	B_前50000	detj
28365	肯干	B_前50000	kfgj
28366	议定	B_前50000	yidk
28367	侧目	B_前50000	cemu
28368	明道	B_前50000	mkdc
28370	量力	B_前50000	llli
28371	国足	B_前50000	gozu
28372	这下	B_前50000	vexx
28373	王族	B_前50000	whzu
28374	去冬	B_前50000	quds
28376	铁饼	B_前50000	tpbk
28377	熟客	B_前50000	uuke
28379	鸡皮	B_前50000	jipi
28380	精练	B_前50000	jklm
28381	网子	B_前50000	whzi
28382	中产	B_前50000	vsij
28384	保湿	B_前50000	bcui
28386	心潮	B_前50000	xbic
28387	衣被	B_前50000	yibw
28391	道奇	B_前50000	dcji
28393	多尔	B_前50000	doer
28395	报偿	B_前50000	bcih
28396	小二	B_前50000	xner
28397	宫内	B_前50000	gsnw
28398	爱丽	B_前50000	aili
28399	古龙	B_前50000	guls
28400	练手	B_前50000	lmuz
28401	惠顾	B_前50000	hvgu
28402	透射	B_前50000	tzue
28404	南华	B_前50000	nahx
28405	水潭	B_前50000	uvtj
28406	大东	B_前50000	dads
28407	算了	B_前50000	srle
28408	密实	B_前50000	miui
28409	乙级	B_前50000	yiji
28410	不谙	B_前50000	buan
28411	顶班	B_前50000	dkbj
28412	特命	B_前50000	temk
28413	兰陵	B_前50000	ljlk
28414	老调	B_前50000	lcdn
28415	攀援	B_前50000	pjyr
28416	班吉	B_前50000	bjji
28419	冰沙	B_前50000	bkua
28420	协办	B_前50000	xpbj
28424	农闲	B_前50000	nsxm
28425	上溯	B_前50000	uhsu
28426	工件	B_前50000	gsjm
28427	怀春	B_前50000	hkiy
28428	韩式	B_前50000	hjui
28429	越秀	B_前50000	ytxq
28430	甜甜	B_前50000	tmtm
28431	举证	B_前50000	juvg
28432	盟约	B_前50000	mgyc
28433	挽歌	B_前50000	wjge
28434	山梁	B_前50000	ujll
28435	裙装	B_前50000	qyvl
28436	王明	B_前50000	whmk
28437	其父	B_前50000	qifu
28438	莽莽	B_前50000	mhmh
28440	佃农	B_前50000	dmns
28441	拼杀	B_前50000	pbua
28443	存疑	B_前50000	cyyi
28444	宝珠	B_前50000	bcvu
28445	保山	B_前50000	bcuj
28447	对垒	B_前50000	dvlw
28448	贫道	B_前50000	pbdc
28449	初秋	B_前50000	iuqq
28451	满面	B_前50000	mjmm
28452	华纳	B_前50000	hxna
28453	叉车	B_前50000	iaie
28454	炊事	B_前50000	ivui
28459	铁锁	B_前50000	tpso
28460	扭打	B_前50000	nqda
28461	醪糟	B_前50000	lczc
28462	雷鸟	B_前50000	lwnn
28466	小孙	B_前50000	xnsy
28468	阿方	B_前50000	aafh
28469	前轮	B_前50000	qmly
28470	内服	B_前50000	nwfu
28471	邮资	B_前50000	yzzi
28473	佛堂	B_前50000	foth
28474	夏利	B_前50000	xxli
28475	泡澡	B_前50000	pczc
28476	建功	B_前50000	jmgs
28477	火舌	B_前50000	houe
28480	金兰	B_前50000	jblj
28481	锈迹	B_前50000	xqji
28482	恬淡	B_前50000	tmdj
28484	水份	B_前50000	uvff
28485	二龙	B_前50000	erls
28486	果儿	B_前50000	goer
28487	隶书	B_前50000	liuu
28488	船儿	B_前50000	irer
28489	摄政	B_前50000	uevg
28490	封堵	B_前50000	fgdu
28492	游弋	B_前50000	yzyi
28493	江汉	B_前50000	jlhj
28494	护膝	B_前50000	huxi
28496	盲肠	B_前50000	mhih
28497	困乏	B_前50000	kyfa
28498	低效	B_前50000	dixn
28499	我能	B_前50000	wong
28500	举目	B_前50000	jumu
28501	油盐	B_前50000	yzyj
28503	夺魁	B_前50000	dokv
28504	东晋	B_前50000	dsjb
28505	诚如	B_前50000	igru
28506	法权	B_前50000	faqr
28507	青旅	B_前50000	qklv
28509	管内	B_前50000	grnw
28510	复信	B_前50000	fuxb
28511	胆气	B_前50000	djqi
28514	苍苍	B_前50000	chch
28515	放贷	B_前50000	fhdd
28516	老七	B_前50000	lcqi
28518	声儿	B_前50000	uger
28519	布谷	B_前50000	bugu
28520	抱头	B_前50000	bctz
28521	总机	B_前50000	zsji
28522	北伐	B_前50000	bwfa
28523	灯柱	B_前50000	dgvu
28524	品茗	B_前50000	pbmk
28525	吐丝	B_前50000	tusi
28527	首肯	B_前50000	uzkf
28528	倏忽	B_前50000	uuhu
28529	活化	B_前50000	hohx
28531	珠珠	B_前50000	vuvu
28532	板球	B_前50000	bjqq
28533	电离	B_前50000	dmli
28534	小命	B_前50000	xnmk
28535	豪车	B_前50000	hcie
28536	凉台	B_前50000	lltd
28537	师院	B_前50000	uiyr
28538	男团	B_前50000	njtr
28539	钟意	B_前50000	vsyi
28540	东渡	B_前50000	dsdu
28541	主儿	B_前50000	vuer
28542	李宁	B_前50000	link
28543	树洞	B_前50000	uuds
28545	彷佛	B_前50000	phfo
28546	战狼	B_前50000	vjlh
28547	会客	B_前50000	hvke
28548	柴草	B_前50000	idcc
28550	险要	B_前50000	xmyc
28551	鬃毛	B_前50000	zsmc
28552	砚台	B_前50000	yjtd
28553	鸭绒	B_前50000	yars
28555	说动	B_前50000	uods
28556	暖色	B_前50000	nrse
28557	截瘫	B_前50000	jptj
28558	夹道	B_前50000	gadc
28559	明净	B_前50000	mkjk
28560	笔力	B_前50000	bili
28561	东单	B_前50000	dsdj
28562	自绝	B_前50000	zijt
28563	概要	B_前50000	gdyc
28565	荒淫	B_前50000	hlyb
28567	恒大	B_前50000	hgda
28568	落体	B_前50000	lati
28572	烦乱	B_前50000	fjlr
28573	鲅鱼	B_前50000	bayu
28574	逐日	B_前50000	vuri
28575	茜茜	B_前50000	qmqm
28576	士林	B_前50000	uilb
28577	愿景	B_前50000	yrjk
28578	皑皑	B_前50000	aiai
28580	货栈	B_前50000	hovj
28581	车工	B_前50000	iegs
28583	会会	B_前50000	hvhv
28585	犹大	B_前50000	yzda
28586	配比	B_前50000	pwbi
28588	温岭	B_前50000	wflk
28590	金质	B_前50000	jbvi
28591	弥合	B_前50000	mige
28592	思恋	B_前50000	silm
28593	理喻	B_前50000	liyu
28594	条状	B_前50000	tnvl
28595	奖券	B_前50000	jlqr
28596	南欧	B_前50000	naou
28598	大幸	B_前50000	daxk
28599	军嫂	B_前50000	jysc
28600	冬子	B_前50000	dszi
28601	前导	B_前50000	qmdc
28602	定单	B_前50000	dkdj
28603	等量	B_前50000	dgll
28604	远山	B_前50000	yruj
28605	是了	B_前50000	uile
28606	鱼子	B_前50000	yuzi
28607	腻烦	B_前50000	nifj
28608	发质	B_前50000	favi
28609	显卡	B_前50000	xmka
28610	独食	B_前50000	duui
28611	翻盘	B_前50000	fjpj
28612	风洞	B_前50000	fgds
28613	威克	B_前50000	wwke
28614	年饭	B_前50000	nmfj
28617	巫女	B_前50000	wunv
28618	香波	B_前50000	xlbo
28619	康定	B_前50000	khdk
28620	抚弄	B_前50000	fuls
28621	张翰	B_前50000	vhhj
28624	干戈	B_前50000	gjge
28626	五年	B_前50000	wunm
28627	翠花	B_前50000	cvhx
28628	迎击	B_前50000	ykji
28629	次第	B_前50000	cidi
28630	耿耿	B_前50000	gggg
28631	疏浚	B_前50000	uujy
28632	把式	B_前50000	baui
28633	赔罪	B_前50000	pwzv
28634	礼包	B_前50000	libc
28635	众筹	B_前50000	vsiz
28636	体院	B_前50000	tiyr
28637	麦收	B_前50000	mduz
28638	崇明	B_前50000	ismk
28640	行乞	B_前50000	hgqi
28642	报业	B_前50000	bcye
28643	老方	B_前50000	lcfh
28645	国别	B_前50000	gobp
28646	权责	B_前50000	qrze
28649	鸡场	B_前50000	jiih
28650	苦功	B_前50000	kugs
28652	邻村	B_前50000	lbcy
28653	砂子	B_前50000	uazi
28655	冲毁	B_前50000	ishv
28657	查禁	B_前50000	iajb
28658	账面	B_前50000	vhmm
28660	该片	B_前50000	gdpm
28661	山岩	B_前50000	ujyj
28662	魔教	B_前50000	mojn
28663	今昔	B_前50000	jbxi
28664	凿子	B_前50000	zczi
28665	查票	B_前50000	iapn
28666	黑米	B_前50000	hwmi
28668	特纳	B_前50000	tena
28669	缱绻	B_前50000	qmqr
28670	滋事	B_前50000	ziui
28671	桂英	B_前50000	gvyk
28672	龙年	B_前50000	lsnm
28673	软卧	B_前50000	rrwo
28674	胴体	B_前50000	dsti
28675	绒线	B_前50000	rsxm
28676	详述	B_前50000	xluu
28677	长痘	B_前50000	ihdz
28678	宜居	B_前50000	yiju
28679	涤纶	B_前50000	digr
28680	综观	B_前50000	zggr
28682	珐琅	B_前50000	falh
28684	己方	B_前50000	jifh
28686	沙俄	B_前50000	uaee
28688	专电	B_前50000	vrdm
28689	顺延	B_前50000	uyyj
28691	县府	B_前50000	xmfu
28692	赵敏	B_前50000	vcmb
28693	交上	B_前50000	jnuh
28694	阴气	B_前50000	ybqi
28696	黑娃	B_前50000	hwwa
28697	翌年	B_前50000	yinm
28698	看剧	B_前50000	kjju
28699	斯特	B_前50000	site
28700	胖点	B_前50000	phdm
28701	岸线	B_前50000	anxm
28702	紧俏	B_前50000	jbqn
28704	撒拉	B_前50000	sala
28705	断腿	B_前50000	drtv
28706	忘恩	B_前50000	when
28707	半仙	B_前50000	bjxm
28708	拉布	B_前50000	labu
28709	哄抬	B_前50000	hstd
28710	远销	B_前50000	yrxn
28711	优等	B_前50000	yzdg
28712	丑话	B_前50000	izhx
28713	宁宁	B_前50000	nknk
28714	干群	B_前50000	gjqy
28715	遥想	B_前50000	ycxl
28717	炒鸡	B_前50000	icji
28718	分包	B_前50000	ffbc
28719	四邻	B_前50000	silb
28721	海鹰	B_前50000	hdyk
28722	悠哉	B_前50000	yzzd
28723	备件	B_前50000	bwjm
28724	阿斗	B_前50000	aadz
28725	书皮	B_前50000	uupi
28726	智谋	B_前50000	vimz
28727	中盘	B_前50000	vspj
28728	实数	B_前50000	uiuo
28730	入席	B_前50000	ruxi
28731	笔杆	B_前50000	bigj
28733	台胞	B_前50000	tdbc
28734	胆碱	B_前50000	djjm
28735	纯化	B_前50000	iyhx
28736	水罐	B_前50000	uvgr
28737	凝脂	B_前50000	nkvi
28738	花炮	B_前50000	hxbc
28739	女贞	B_前50000	nvvf
28740	返场	B_前50000	fjih
28742	忸怩	B_前50000	nqni
28743	云团	B_前50000	yytr
28744	卤蛋	B_前50000	ludj
28745	西关	B_前50000	xigr
28746	闽江	B_前50000	mbjl
28747	宫颈	B_前50000	gsgg
28749	跃入	B_前50000	ytru
28750	恋旧	B_前50000	lmjq
28752	贾德	B_前50000	gude
28753	幻灯	B_前50000	hrdg
28755	礼法	B_前50000	lifa
28757	喳喳	B_前50000	iaia
28758	金文	B_前50000	jbwf
28759	桃色	B_前50000	tcse
28760	柳枝	B_前50000	lqvi
28761	伤愈	B_前50000	uhyu
28762	锅铲	B_前50000	goij
28764	顽抗	B_前50000	wjkh
28765	核定	B_前50000	hedk
28766	半途	B_前50000	bjtu
28767	晚生	B_前50000	wjug
28768	场边	B_前50000	ihbm
28769	夫婿	B_前50000	fuxu
28770	健健	B_前50000	jmjm
28771	兵部	B_前50000	bkbu
28772	中点	B_前50000	vsdm
28773	圆规	B_前50000	yrgv
28774	吉日	B_前50000	jiri
28775	中程	B_前50000	vsig
28776	借力	B_前50000	jpli
28777	剿灭	B_前50000	jnmp
28778	贱民	B_前50000	jmmb
28779	奇缘	B_前50000	jiyr
28780	陕南	B_前50000	ujna
28781	连片	B_前50000	lmpm
28782	班禅	B_前50000	bjij
28783	卖花	B_前50000	mdhx
28784	雪仗	B_前50000	xtvh
28785	歪风	B_前50000	wdfg
28787	疝气	B_前50000	ujqi
28789	抖抖	B_前50000	dzdz
28790	抵债	B_前50000	divd
28791	圣餐	B_前50000	ugcj
28792	痤疮	B_前50000	coil
28794	礼记	B_前50000	liji
28796	诺拉	B_前50000	nola
28797	榴弹	B_前50000	lqdj
28798	威震	B_前50000	wwvf
28799	带班	B_前50000	ddbj
28800	架式	B_前50000	jxui
28801	蜷曲	B_前50000	qrqu
28803	支吾	B_前50000	viwu
28804	顶针	B_前50000	dkvf
28805	昏死	B_前50000	hysi
28806	虔敬	B_前50000	qmjk
28807	考考	B_前50000	kckc
28808	肺叶	B_前50000	fwxp
28809	琴师	B_前50000	qbui
28810	山包	B_前50000	ujbc
28811	锥形	B_前50000	vvxk
28812	户部	B_前50000	hubu
28813	承兑	B_前50000	igdv
28814	塑性	B_前50000	suxk
28815	热络	B_前50000	relc
28816	奸臣	B_前50000	jmif
28818	三叶	B_前50000	sjxp
28819	老何	B_前50000	lche
28820	多哥	B_前50000	doge
28821	跌进	B_前50000	dpjb
28822	包工	B_前50000	bcgs
28823	简章	B_前50000	jmvh
28824	杨桃	B_前50000	yhtc
28825	檀木	B_前50000	tjmu
28828	分社	B_前50000	ffue
28830	范蠡	B_前50000	fjli
28831	甲等	B_前50000	jxdg
28832	矮油	B_前50000	aiyz
28834	学法	B_前50000	xtfa
28836	防暑	B_前50000	fhuu
28837	啄食	B_前50000	voui
28838	喷涂	B_前50000	pftu
28839	误认	B_前50000	wurf
28840	石首	B_前50000	djuz
28841	编著	B_前50000	bmvo
28842	观照	B_前50000	grvc
28844	外调	B_前50000	wddn
28845	巴适	B_前50000	baui
28846	人堆	B_前50000	rfdv
28848	尖椒	B_前50000	jmjn
28849	别光	B_前50000	bpgl
28850	狞笑	B_前50000	nkxn
28853	病故	B_前50000	bkgu
28854	州府	B_前50000	vzfu
28856	春江	B_前50000	iyjl
28857	收服	B_前50000	uzfu
28858	德性	B_前50000	dexk
28860	行经	B_前50000	hgjk
28861	幽门	B_前50000	yzmf
28862	作协	B_前50000	zoxp
28863	奇效	B_前50000	jixn
28864	娘胎	B_前50000	nltd
28865	家史	B_前50000	jxui
28866	防晒	B_前50000	fhud
28867	栽植	B_前50000	zdvi
28868	老田	B_前50000	lctm
28870	多拉	B_前50000	dola
28872	时有	B_前50000	uiyz
28874	街边	B_前50000	jpbm
28875	财年	B_前50000	cdnm
28876	临潼	B_前50000	lbts
28877	报怨	B_前50000	bcyr
28878	唠唠	B_前50000	lclc
28879	月儿	B_前50000	yter
28880	分晓	B_前50000	ffxn
28882	阿福	B_前50000	aafu
28883	求是	B_前50000	qqui
28884	发花	B_前50000	fahx
28886	增效	B_前50000	zgxn
28887	工蜂	B_前50000	gsfg
28888	多宝	B_前50000	dobc
28889	阿联	B_前50000	aalm
28890	行规	B_前50000	hggv
28891	佩里	B_前50000	pwli
28892	罗克	B_前50000	loke
28894	动脑	B_前50000	dsnc
28895	各市	B_前50000	geui
28896	降职	B_前50000	jlvi
28897	开森	B_前50000	kdsf
28898	有违	B_前50000	yzww
28899	兵员	B_前50000	bkyr
28901	枯井	B_前50000	kujk
28902	睡眼	B_前50000	uvyj
28904	提水	B_前50000	diuv
28905	我县	B_前50000	woxm
28906	天麻	B_前50000	tmma
28908	月宫	B_前50000	ytgs
28910	半圆	B_前50000	bjyr
28911	壁球	B_前50000	biqq
28912	挂毯	B_前50000	gxtj
28914	飞雪	B_前50000	fwxt
28916	莱芜	B_前50000	ldwu
28917	办证	B_前50000	bjvg
28918	扭断	B_前50000	nqdr
28919	言喻	B_前50000	yjyu
28920	波利	B_前50000	boli
28921	濒于	B_前50000	bbyu
28922	致哀	B_前50000	viai
28923	破落	B_前50000	pola
28924	赛特	B_前50000	sdte
28925	娜姐	B_前50000	najp
28926	抵扣	B_前50000	dikz
28927	满场	B_前50000	mjih
28928	白带	B_前50000	bddd
28929	热毯	B_前50000	retj
28930	火源	B_前50000	hoyr
28931	积肥	B_前50000	jifw
28932	追述	B_前50000	vvuu
28933	蛇年	B_前50000	uenm
28934	冷盘	B_前50000	lgpj
28935	斯人	B_前50000	sirf
28936	阿姆	B_前50000	aamu
28938	麻黄	B_前50000	mahl
28940	农人	B_前50000	nsrf
28942	意蕴	B_前50000	yiyy
28944	脸子	B_前50000	lmzi
28946	雏鸡	B_前50000	iuji
28947	金杯	B_前50000	jbbw
28949	金沙	B_前50000	jbua
28950	炸糕	B_前50000	vagc
28951	药力	B_前50000	ycli
28952	爽约	B_前50000	ulyc
28953	悲恸	B_前50000	bwts
28956	绰约	B_前50000	icyc
28957	懒鬼	B_前50000	ljgv
28958	贡茶	B_前50000	gsia
28959	卡利	B_前50000	kali
28960	大千	B_前50000	daqm
28961	软肋	B_前50000	rrlw
28962	望风	B_前50000	whfg
28964	天师	B_前50000	tmui
28965	分赴	B_前50000	fffu
28966	药酒	B_前50000	ycjq
28967	烧炭	B_前50000	uctj
28968	金马	B_前50000	jbma
28969	洞庭	B_前50000	dstk
28970	华发	B_前50000	hxfa
28971	武夫	B_前50000	wufu
28973	说定	B_前50000	uodk
28974	面基	B_前50000	mmji
28975	守寡	B_前50000	uzgx
28976	雅阁	B_前50000	yage
28978	艾青	B_前50000	aiqk
28980	混双	B_前50000	hyul
28981	门楣	B_前50000	mfmw
28984	淡蓝	B_前50000	djlj
28985	主仆	B_前50000	vupu
28986	课室	B_前50000	keui
28987	坐椅	B_前50000	zoyi
28988	皇妃	B_前50000	hlfw
28990	大牛	B_前50000	danq
28991	亢进	B_前50000	khjb
28992	背篓	B_前50000	bwlz
28993	减员	B_前50000	jmyr
28995	乔装	B_前50000	qnvl
28996	炙热	B_前50000	vire
28997	放胆	B_前50000	fhdj
28998	又是	B_前50000	yzui
28999	勇者	B_前50000	ysve
29000	呈献	B_前50000	igxm
29001	反讽	B_前50000	fjfg
29002	鹅蛋	B_前50000	eedj
29003	阿坝	B_前50000	aaba
29004	青鱼	B_前50000	qkyu
29007	阳泉	B_前50000	yhqr
29010	安达	B_前50000	anda
29011	跳级	B_前50000	tnji
29012	底料	B_前50000	diln
29013	阿珂	B_前50000	aake
29014	来犯	B_前50000	ldfj
29015	划一	B_前50000	hxyi
29016	老秦	B_前50000	lcqb
29017	院所	B_前50000	yrso
29018	向东	B_前50000	xlds
29019	云雨	B_前50000	yyyu
29021	粗重	B_前50000	cuis
29022	胆寒	B_前50000	djhj
29023	双簧	B_前50000	ulhl
29025	红酒	B_前50000	hsjq
29026	思密	B_前50000	simi
29027	用钱	B_前50000	ysqm
29028	该党	B_前50000	gddh
29029	世卫	B_前50000	uiww
29030	狐步	B_前50000	hubu
29031	刚度	B_前50000	ghdo
29032	劣等	B_前50000	lpdg
29034	雨夜	B_前50000	yuye
29035	阿米	B_前50000	aami
29036	异体	B_前50000	yiti
29037	贴膜	B_前50000	tpmo
29038	带刺	B_前50000	ddci
29039	山炮	B_前50000	ujbc
29040	警民	B_前50000	jkmb
29041	灿灿	B_前50000	cjcj
29043	安溪	B_前50000	anxi
29044	占线	B_前50000	vjxm
29045	坐车	B_前50000	zoie
29047	昏沉	B_前50000	hyif
29048	劳损	B_前50000	lcsy
29049	三哥	B_前50000	sjge
29050	老父	B_前50000	lcfu
29051	老妹	B_前50000	lcmw
29052	冥冥	B_前50000	mkmk
29053	发报	B_前50000	fabc
29054	冻雨	B_前50000	dsyu
29055	件件	B_前50000	jmjm
29056	大顺	B_前50000	dauy
29058	全心	B_前50000	qrxb
29059	那怕	B_前50000	napa
29060	屁屁	B_前50000	pipi
29062	狠命	B_前50000	hfmk
29063	山影	B_前50000	ujyk
29064	欢悦	B_前50000	hryt
29065	安歇	B_前50000	anxp
29066	顿河	B_前50000	dyhe
29067	托辞	B_前50000	toci
29068	平铺	B_前50000	pkpu
29070	抗冻	B_前50000	khds
29072	输光	B_前50000	uugl
29074	相纸	B_前50000	xlvi
29076	麦苗	B_前50000	mdmn
29077	准予	B_前50000	vyyu
29078	发令	B_前50000	falk
29080	仓房	B_前50000	chfh
29081	三秋	B_前50000	sjqq
29082	政制	B_前50000	vgvi
29083	藏文	B_前50000	chwf
29084	垦荒	B_前50000	kfhl
29085	夜店	B_前50000	yedm
29086	春燕	B_前50000	iyyj
29088	学童	B_前50000	xtts
29089	水轮	B_前50000	uvly
29090	侧卧	B_前50000	cewo
29091	支路	B_前50000	vilu
29092	座次	B_前50000	zoci
29093	弯儿	B_前50000	wjer
29094	新宠	B_前50000	xbis
29095	推子	B_前50000	tvzi
