字音频序	字	读音	最短码	最短码候选位	全码	全码候选位	补三简
6294	楯	shun	uye	1	uyex	1	
6295	楷	jie	jpet	2	jpet	2	
6296	榃	tan	tjex	1	tjex	1	
6297	榅	wen	wfe	1	wfep	1	
6298	榇	chen	ifeq	3	ifeq	3	
6299	榍	xie	xpem	1	xpem	1	
6300	榑	fu	fueq	1	fueq	1	
6301	榖	gu	gurb	1	gurb	1	
6302	榧	fei	fwe	1	fweq	1	
6303	榰	zhi	viex	3	viex	3	
6304	榱	cui	cve	1	cvea	1	
6305	槃	pan	pjve	1	pjve	1	
6306	槎	cha	iaeb	1	iaeb	1	
6307	槔	gao	gceb	1	gceb	1	
6308	槚	jia	jxep	1	jxep	1	
6309	槛	jian	jmep	2	jmep	2	
6310	槜	zui	zve	1	zvel	1	
6311	槠	zhu	vuex	1	vuex	1	
6312	槱	you	yzel	1	yzel	1	
6313	槿	jin	jbey	1	jbey	1	
6314	樨	xi	xief	1	xief	1	
6315	樾	yue	ytep	1	ytep	1	
6316	橐	tuo	tog	1	toge	1	
6317	橑	liao	lne	1	lneq	1	
6318	橛	jue	jtel	1	jtel	1	
6319	橞	hui	hvef	1	hvef	1	
6320	橥	zhu	vuje	1	vuje	1	
6321	橦	tong	tsex	1	tsex	1	
6322	橼	yuan	yre	1	yrej	1	
6323	檄	xi	xiey	1	xiey	1	
6324	檎	qin	qbex	1	qbex	1	
6325	檑	lei	lwe	1	lwex	1	
6326	檗	bo	boae	2	boae	2	
6327	檞	jie	jpef	1	jpef	1	
6328	檠	qing	qkke	1	qkke	1	
6329	檩	lin	lbe	1	lbet	1	
6330	櫆	kui	kve	1	kveb	1	
6331	欂	bo	boeq	1	boeq	1	
6332	欤	yu	yual	1	yual	1	
6333	欸	ai	aiy	1	aiyl	1	
6334	欸	ei	ei	1	eiyl	1	eiy
6335	欹	qi	qiql	1	qiql	1	
6336	欻	xu	xull	1	xull	1	
6337	歅	yin	ybd	1	ybdl	1	
6338	歆	xin	xbh	1	xbhl	1	
6339	歙	she	uell	1	uell	1	
6340	殍	piao	pnz	1	pnzv	1	
6341	殖	shi	uizb	1	uizb	1	
6342	殛	ji	jiza	1	jiza	1	
6343	殣	jin	jbzy	1	jbzy	1	
6344	殪	yi	yiza	1	yiza	1	
6345	殳	shu	uubb	1	uubb	1	
6346	殷	yan	yjlb	1	yjlb	1	
6347	毂	gu	gurb	2	gurb	2	
6348	毌	guan	grcc	1	grcc	1	
6349	毐	ai	airc	1	airc	1	
6350	毓	yu	yuom	1	yuom	1	
6351	毪	mu	muff	1	muff	1	
6352	毳	cui	cvff	1	cvff	1	
6353	毵	san	sjyf	1	sjyf	1	
6354	毹	shu	uulf	1	uulf	1	
6355	氅	chang	ihqf	1	ihqf	1	
6356	氆	pu	puf	1	pufx	1	
6357	氇	lu	lufx	1	lufx	1	
6358	氍	qu	quxf	1	quxf	1	
6359	氏	zhi	vidd	1	vidd	1	
6360	氐	di	didd	1	didd	1	
6361	氕	pie	ppi	1	ppil	1	
6362	氘	dao	dci	1	dcim	1	
6363	氾	fan	fjwt	1	fjwt	1	
6364	氿	jiu	jqw	1	jqwv	1	
6365	汆	cuan	crl	1	crlv	1	
6366	汈	diao	dnwa	1	dnwa	1	
6367	汊	cha	iaw	1	iaww	1	
6368	汋	zhuo	voww	1	voww	1	
6369	汔	qi	qiwy	1	qiwy	1	
6370	汜	si	siwt	1	siwt	1	
6371	汧	qian	qmwk	1	qmwk	1	
6372	汫	jing	jkwk	1	jkwk	1	
6373	汭	rui	rvw	1	rvwl	1	
6374	汾	fen	ffw	1	ffwq	1	
6375	沄	yun	yyw	1	yywy	1	
6376	沇	yan	yjwv	1	yjwv	1	
6377	沌	zhuan	vrw	1	vrwy	1	
6378	沓	da	dav	1	davx	1	
6379	沔	mian	mmwy	1	mmwy	1	
6380	沘	bi	biw	1	biwe	1	
6381	沚	zhi	viwt	1	viwt	1	
6382	沣	feng	fgwy	1	fgwy	1	
6383	沨	feng	fgwc	1	fgwc	1	
6384	沩	wei	wwwt	1	wwwt	1	
6385	沺	tian	tmwx	1	tmwx	1	
6386	泂	jiong	jsw	1	jswn	1	
6387	泃	ju	juwn	1	juwn	1	
6388	泇	jia	jxwn	1	jxwn	1	
6389	泌	bi	biwf	1	biwf	1	
6390	泐	le	lew	1	lewt	1	
6391	泖	mao	mcwj	1	mcwj	1	
6392	泗	si	siwp	1	siwp	1	
6393	泙	ping	pkw	1	pkwb	1	
6394	泚	ci	ciwe	1	ciwe	1	
6395	泜	zhi	viwd	1	viwd	1	
6396	泫	xuan	xrwt	1	xrwt	1	
6397	泷	long	lsw	1	lswl	1	
6398	泷	shuang	ulw	1	ulwl	1	
6399	泺	luo	lowo	1	lowo	1	
6400	洄	hui	hvwn	1	hvwn	1	
6401	洇	yin	ybwq	1	ybwq	1	
6402	洈	wei	wwwt	2	wwwt	2	
6403	洎	ji	jiwt	1	jiwt	1	
6404	洑	fu	fuwq	1	fuwq	1	
6405	洓	qi	qiwj	1	qiwj	1	
6406	洗	xian	xmwv	2	xmwv	2	
6407	洘	kao	kcw	1	kcwy	1	
6408	洚	jiang	jlwm	1	jlwm	1	
6409	洞	tong	tsw	1	tswn	1	
6410	洢	yi	yiwl	1	yiwl	1	
6411	洣	mi	miwc	1	miwc	1	
6412	洧	wei	wwwm	1	wwwm	1	
6413	洨	xiao	xnwc	1	xnwc	1	
6414	洫	xu	xuwp	1	xuwp	1	
6415	洭	kuang	klw	1	klwy	1	
6416	洮	tao	tcwv	1	tcwv	1	
6417	洱	er	erw	1	erwm	1	
6418	洳	ru	ruwn	1	ruwn	1	
6419	洴	ping	pkwk	1	pkwk	1	
6420	洵	xun	xywx	1	xywx	1	
6421	洸	guang	glw	1	glwv	1	
6422	洹	huan	hrwa	1	hrwa	1	
6423	洺	ming	mkw	1	mkwn	1	
6424	洿	wu	wuwy	1	wuwy	1	
6425	浈	zhen	vfwp	1	vfwp	1	
6426	浉	shi	uiwx	1	uiwx	1	
6427	浍	hui	hvwy	1	hvwy	1	
6428	浐	chan	ijwl	1	ijwl	1	
6429	浒	hu	huwf	1	huwf	1	
6430	浒	xu	xuwf	1	xuwf	1	
6431	浔	xun	xywq	1	xywq	1	
6432	浕	jin	jbww	1	jbww	1	
6433	浙	zhe	vew	1	vewg	1	
6434	浚	xun	xywy	1	xywy	1	
6435	浛	han	hjwn	1	hjwn	1	
6436	浞	zhuo	vowt	1	vowt	1	
6437	浟	you	yzwy	1	yzwy	1	
6438	浠	xi	xiwx	1	xiwx	1	
6439	浡	bo	bowv	1	bowv	1	
6440	浥	yi	yiwt	1	yiwt	1	
6441	浬	li	liwx	1	liwx	1	
6442	浭	geng	ggw	1	ggwc	1	
6443	浯	wu	wuwn	1	wuwn	1	
6444	浰	li	liwx	2	liwx	2	
6445	浰	lian	lmwx	1	lmwx	1	
6446	浲	feng	fgwy	2	fgwy	2	
6447	浼	mei	mwws	1	mwws	1	
6448	涄	ping	pkwy	1	pkwy	1	
6449	涌	chong	iswm	1	iswm	1	
6450	涍	xiao	xnwv	1	xnwv	1	
6451	涐	e	eew	1	eewp	1	
6452	涑	su	suwj	1	suwj	1	
6453	涘	si	siwe	1	siwe	1	
6454	涞	lai	ldwg	1	ldwg	1	
6455	涠	wei	wwwd	1	wwwd	1	
6456	涡	guo	gowl	1	gowl	1	
6457	涢	yun	yywp	1	yywp	1	
6458	涪	fu	fuwn	1	fuwn	1	
6459	涫	guan	grwd	1	grwd	1	
6460	涴	yuan	yrwt	1	yrwt	1	
6461	涿	zhuo	vowj	1	vowj	1	
6462	淄	zi	ziwx	1	ziwx	1	
6463	淅	xi	xiwg	1	xiwg	1	
6464	淏	hao	hcwq	1	hcwq	1	
6465	淜	peng	pgwm	1	pgwm	1	
6466	淝	fei	fwwt	1	fwwt	1	
6467	淞	song	sswy	1	sswy	1	
6468	淟	tian	tmwg	1	tmwg	1	
6469	淠	pi	piw	1	piwv	1	
6470	淦	gan	gjwi	1	gjwi	1	
6471	淯	yu	yuwm	1	yuwm	1	
6472	淴	hu	huwf	2	huwf	2	
6473	淼	miao	mnv	1	mnvv	1	
6474	渌	lu	luwv	1	luwv	1	
6475	渑	mian	mmwx	1	mmwx	1	
6476	渟	ting	tkwq	1	tkwq	1	
6477	渤	bo	bowt	2	bowt	2	
6478	渫	xie	xpwe	1	xpwe	1	
6479	渰	yan	yjwk	1	yjwk	1	
6480	渼	mei	mwwq	1	mwwq	1	
6481	湉	tian	tmwn	1	tmwn	1	
6482	湑	xu	xuwm	1	xuwm	1	
6483	湓	pen	pfw	1	pfwp	1	
6484	湔	jian	jmwq	1	jmwq	1	
6485	湘	xiang	xlwx	1	xlwx	1	
6486	湜	shi	uiwt	1	uiwt	1	
6487	湝	jie	jpwt	1	jpwt	1	
6488	湟	huang	hlwy	1	hlwy	1	
6489	湣	min	mbwx	1	mbwx	1	
6490	湫	jiao	jnwl	1	jnwl	1	
6491	湫	qiu	qqwl	1	qqwl	1	
6492	湲	yuan	yrwy	1	yrwy	1	
6493	湴	ban	bjw	1	bjwh	1	
6494	溁	ying	ykwe	1	ykwe	1	
6495	溃	hui	hvwp	1	hvwp	1	
6496	溆	xu	xuwy	1	xuwy	1	
6497	溇	lou	lzwb	1	lzwb	1	
6498	溍	jin	jbwx	1	jbwx	1	
6499	溘	ke	kewp	1	kewp	1	
6500	溚	da	daw	1	dawn	1	
6501	溞	sao	scw	1	scwq	1	
6502	溟	ming	mkwg	1	mkwg	1	
6503	溠	zha	vawb	1	vawb	1	
6504	溥	pu	puwq	1	puwq	1	
6505	溦	wei	wwwy	1	wwwy	1	
6506	溱	qin	qbwm	1	qbwm	1	
6507	溲	sou	szw	1	szwy	1	
6508	溵	yin	ybwb	1	ybwb	1	
6509	溷	hun	hywj	1	hywj	1	
6510	溹	suo	sowt	1	sowt	1	
6511	溻	ta	taw	1	tawv	1	
6512	溽	ru	ruwq	1	ruwq	1	
6513	滁	chu	iuw	1	iuwg	1	
6514	滃	weng	wgw	1	wgwv	1	
6515	滆	ge	gew	1	gewb	1	
6516	滇	dian	dmwg	1	dmwg	1	
6517	滉	huang	hlwv	1	hlwv	1	
6518	滍	zhi	viwq	1	viwq	1	
6519	滏	fu	fuwi	1	fuwi	1	
6520	滗	bi	biwf	2	biwf	2	
6521	滘	jiao	jnwn	1	jnwn	1	
6522	滟	yan	yjwt	1	yjwt	1	
6523	滠	she	uewy	1	uewy	1	
6524	滢	ying	ykwy	1	ykwy	1	
6525	滧	xiao	xnwy	1	xnwy	1	
6526	滪	yu	yuwp	1	yuwp	1	
6527	滫	xiu	xqwm	1	xqwm	1	
6528	滹	hu	huwm	1	huwm	1	
6529	漈	ji	jiwt	2	jiwt	2	
6530	漋	long	lswn	1	lswn	1	
6531	漖	jiao	jnwy	1	jnwy	1	
6532	漤	lan	ljwb	1	ljwb	1	
6533	漦	chi	iigv	1	iigv	1	
6534	漭	mang	mhw	1	mhwk	1	
6535	漯	luo	lowt	1	lowt	1	
6536	漳	zhang	vhwb	1	vhwb	1	
6537	漴	chong	iswt	1	iswt	1	
6538	漴	shuang	ulwt	1	ulwt	1	
6539	漶	huan	hrwf	1	hrwf	1	
6540	漷	huo	how	1	howc	1	
6541	漹	yan	yjwl	1	yjwl	1	
6542	漻	liao	lnwl	1	lnwl	1	
6543	漼	cui	cvwx	1	cvwx	1	
6544	潆	ying	ykwt	1	ykwt	1	
6545	潋	lian	lmwy	1	lmwy	1	
6546	潏	yu	yuwn	1	yuwn	1	
6547	潖	pa	paw	1	pawt	1	
6548	潟	xi	xiwl	1	xiwl	1	
6549	潩	yi	yiwg	2	yiwg	2	
6550	潴	zhu	vuwx	2	vuwx	2	
6551	潵	sa	sawy	1	sawy	1	
6552	潼	tong	tswx	1	tswx	1	
6553	潽	pu	puwx	1	puwx	1	
6554	潾	lin	lbwm	1	lbwm	1	
6555	澂	cheng	igwy	1	igwy	1	
6556	澉	gan	gjwy	1	gjwy	1	
6557	澌	si	siwg	1	siwg	1	
6558	澍	shu	uuwq	1	uuwq	1	
6559	澛	lu	luwx	1	luwx	1	
6560	澥	xie	xpwf	1	xpwf	1	
6561	澧	li	liwa	1	liwa	1	
6562	澪	ling	lkwq	2	lkwq	2	
6563	澭	yong	yswx	1	yswx	1	
6564	澴	huan	hrww	1	hrww	1	
6565	澶	chan	ijwa	1	ijwa	1	
6566	澹	dan	djwz	1	djwz	1	
6567	澹	tan	tjwz	1	tjwz	1	
6568	澼	pi	piwb	1	piwb	1	
6569	澽	ju	juwj	1	juwj	1	
6570	濂	lian	lmwa	1	lmwa	1	
6571	濉	sui	svw	1	svwx	1	
6572	濋	chu	iuwt	1	iuwt	1	
6573	濞	bi	biwv	1	biwv	1	
6574	濠	hao	hcwj	1	hcwj	1	
6575	濩	huo	howy	1	howy	1	
6576	濮	pu	puwj	1	puwj	1	
6577	濯	zhuo	vowx	1	vowx	1	
6578	瀌	biao	bnw	1	bnwl	1	
6579	瀍	chan	ijwr	1	ijwr	1	
6580	瀑	bao	bcwv	1	bcwv	1	
6581	瀔	gu	guwb	1	guwb	1	
6582	瀱	ji	jiwq	1	jiwq	1	
6583	瀵	fen	ffwg	1	ffwg	1	
6584	瀹	yue	ytw	1	ytwk	1	
6585	瀼	rang	rhww	1	rhww	1	
6586	灈	qu	quwx	1	quwx	1	
6587	灏	hao	hcwp	1	hcwp	1	
6588	灞	ba	baw	1	bawm	1	
6589	炀	yang	yhlv	1	yhlv	1	
6590	炅	gui	gvxl	1	gvxl	1	
6591	炅	jiong	jsx	1	jsxl	1	
6592	炆	wen	wfl	1	wflc	1	
6593	炌	kai	kdl	1	kdlm	1	
6594	炘	xin	xbl	1	xblg	1	
6595	炜	wei	wwld	1	wwld	1	
6596	炝	qiang	qllt	1	qllt	1	
6597	炟	da	dal	1	dala	1	
6598	炣	ke	kel	1	kelq	1	
6599	炮	bao	bclt	1	bclt	1	
6600	炱	tai	tdyl	1	tdyl	1	
6601	炻	shi	uil	1	uilv	1	
6602	烀	hu	hulm	1	hulm	1	
6603	烔	tong	tsln	1	tsln	1	
6604	烙	luo	lol	1	loly	1	
6605	烜	xuan	xrla	2	xrla	2	
6606	烝	zheng	vgy	1	vgyl	1	
6607	烠	hui	hvlm	1	hvlm	1	
6608	烨	ye	yel	1	yelb	1	
6609	烶	ting	tklf	1	tklf	1	
6610	烺	lang	lhl	1	lhlo	1	
6611	烻	shan	ujlf	1	ujlf	1	
6612	焆	juan	jrl	1	jrlm	1	
6613	焌	jun	jyl	1	jyly	1	
6614	焌	qu	qul	1	quly	1	
6615	焐	wu	wul	1	wuln	1	
6616	焓	han	hjln	1	hjln	1	
6617	焗	ju	juln	1	juln	1	
6618	焘	tao	tca	1	tcal	1	
6619	焜	kun	kyl	1	kyle	1	
6620	焞	tun	tyl	1	tylv	1	
6621	焯	chao	iclb	1	iclb	1	
6622	焱	yan	yjll	2	yjll	2	
6623	煁	chen	ifl	1	ifly	1	
6624	煃	kui	kvl	1	kvlr	1	
6625	煋	xing	xkl	1	xkln	1	
6626	煓	tuan	trl	1	trlf	1	
6627	煜	yu	yuln	1	yuln	1	
6628	煟	wei	wwlm	1	wwlm	1	
6629	煳	hu	hulm	2	hulm	2	
6630	煴	yun	yylp	1	yylp	1	
6631	煺	tui	tvl	1	tvlf	1	
6632	熇	he	heln	1	heln	1	
6633	熘	liu	lql	1	lqlx	1	
6634	熛	biao	bnl	1	bnlt	1	
6635	熜	cong	cslf	1	cslf	1	
6636	熥	teng	tgl	1	tglf	1	
6637	熨	yu	yual	2	yual	2	
6638	熻	xi	xilv	1	xilv	1	
6639	燊	shen	ufl	1	ufle	1	
6640	燋	jiao	jnl	1	jnll	1	
6641	燏	yu	yuln	2	yuln	2	
6642	燔	fan	fjlx	1	fjlx	1	
6643	燚	yi	yill	1	yill	1	
6644	燠	yu	yulq	2	yulq	2	
6645	燹	xian	xmjl	1	xmjl	1	
6646	爇	ruo	rokl	1	rokl	1	
6647	爔	xi	xily	1	xily	1	
6648	爚	yue	ytl	1	ytlk	2	
6649	爝	jue	jtl	1	jtlq	1	
6650	爟	guan	grlx	1	grlx	1	
6651	爨	cuan	crll	1	crll	1	
6652	爻	yao	yccc	1	yccc	1	
6653	牁	ke	keqq	1	keqq	1	
6654	牂	zang	zhqq	1	zhqq	1	
6655	牖	you	yzql	1	yzql	1	
6656	牚	cheng	iggd	1	iggd	1	
6657	牟	mu	muy	1	muyf	1	
6658	牤	mang	mhf	1	mhfa	2	
6659	牥	fang	fhf	1	fhfq	1	
6660	牮	jian	jmof	2	jmof	2	
6661	牯	gu	guf	1	guft	1	
6662	牻	mang	mhfw	1	mhfw	1	
6663	牾	wu	wufn	2	wufn	2	
6664	牿	gu	gufn	1	gufn	1	
6665	犇	ben	bff	1	bfff	1	
6666	犋	ju	jufg	1	jufg	1	
6667	犍	jian	jmff	1	jmff	1	
6668	犍	qian	qmff	1	qmff	1	
6669	犏	pian	pmfk	1	pmfk	1	
6670	犨	chou	izxf	1	izxf	1	
6671	犰	qiu	qqj	1	qqjv	1	
6672	犴	an	anj	1	anjb	1	
6673	犴	han	hjj	1	hjjb	1	
6674	狁	yun	yyj	1	yyjv	1	
6675	狃	niu	nqj	1	nqjr	1	
6676	狉	pi	pij	1	pija	1	
6677	狍	pao	pcj	1	pcjt	1	
6678	狝	xian	xmjq	1	xmjq	1	
6679	狳	yu	yujg	1	yujg	1	
6680	狴	bi	bij	1	bijr	1	
6681	狷	juan	jrjm	1	jrjm	1	
6682	狺	yin	ybjz	1	ybjz	1	
6683	狻	suan	srj	1	srjy	1	
6684	猁	li	lijx	1	lijx	1	
6685	猃	xian	xmjq	2	xmjq	2	
6686	猄	jing	jkj	1	jkjq	1	
6687	猇	xiao	xnj	1	xnjd	1	
6688	猊	ni	nij	1	nijv	1	
6689	猗	yi	yijq	1	yijq	1	
6690	猞	she	uejn	1	uejn	1	
6691	猯	tuan	trj	1	trjf	1	
6692	猰	ya	yaj	1	yajq	1	
6693	猱	nao	ncje	1	ncje	1	
6694	猷	you	yzgq	1	yzgq	1	
6695	猹	cha	iaja	1	iaja	1	
6696	猺	yao	ycj	1	ycjf	1	
6697	獍	jing	jkjv	1	jkjv	1	
6698	獬	xie	xpj	1	xpjf	1	
6699	獯	xun	xyj	1	xyjt	1	
6700	獴	meng	mgjj	1	mgjj	1	
6701	玃	jue	jtjy	1	jtjy	1	
6702	玎	ding	dky	1	dkyq	1	
6703	玒	hong	hsyb	1	hsyb	1	
6704	玓	di	diyw	1	diyw	1	
6705	玕	gan	gjyb	1	gjyb	1	
6706	玘	qi	qiyt	1	qiyt	1	
6707	玙	yu	yuya	1	yuya	1	
6708	玚	yang	yhy	1	yhyv	1	
6709	玞	fu	fuyq	2	fuyq	2	
6710	玟	wen	wfy	1	wfyc	1	
6711	玠	jie	jpym	1	jpym	1	
6712	玡	ya	yay	1	yayd	1	
6713	玢	bin	bby	1	bbyq	1	
6714	玢	fen	ffy	1	ffyq	1	
6715	玤	bang	bhy	1	bhyy	1	
6716	玥	yue	ytym	1	ytym	1	
6717	玦	jue	jty	1	jtyq	1	
6718	玭	pin	pby	1	pbye	1	
6719	玮	wei	wwy	1	wwyd	1	
6720	玱	qiang	qlyt	1	qlyt	1	
6721	玳	dai	ddyp	1	ddyp	1	
6722	玶	ping	pkyb	1	pkyb	1	
6723	玹	xuan	xry	1	xryt	2	
6724	玼	ci	ciy	1	ciye	1	
6725	玿	shao	ucy	1	ucyn	1	
6726	珅	shen	ufyx	1	ufyx	1	
6727	珇	zu	zuy	1	zuyb	1	
6728	珋	liu	lqyj	1	lqyj	1	
6729	珌	bi	biyf	1	biyf	1	
6730	珏	jue	jtyy	1	jtyy	1	
6731	珒	jin	jbya	1	jbya	1	
6732	珕	li	liyt	1	liyt	1	
6733	珖	guang	gly	1	glyv	1	
6734	珙	gong	gsyg	1	gsyg	1	
6735	珛	xiu	xqy	1	xqym	1	
6736	珝	xu	xuyv	1	xuyv	1	
6737	珢	yin	ybyo	1	ybyo	1	
6738	珣	xun	xyyx	1	xyyx	1	
6739	珦	xiang	xly	1	xlyj	1	
6740	珧	yao	ycyv	1	ycyv	1	
6741	珩	heng	hgy	1	hgyo	1	
6742	珪	gui	gvyr	1	gvyr	1	
6743	珫	chong	isy	1	isyv	1	
6744	珰	dang	dhy	1	dhya	1	
6745	珲	hun	hyy	1	hyyv	1	
6746	珵	cheng	igyy	1	igyy	1	
6747	珷	wu	wuyt	1	wuyt	1	
6748	珸	wu	wuyn	1	wuyn	1	
6749	珹	cheng	igyy	2	igyy	2	
6750	珺	jun	jyy	1	jyyn	1	
6751	珽	ting	tky	1	tkyf	1	
6752	琀	han	hjyn	1	hjyn	1	
6753	琄	xuan	xrym	1	xrym	1	
6754	琇	xiu	xqyl	1	xqyl	1	
6755	琈	fu	fuyv	1	fuyv	1	
6756	琊	ya	yayc	1	yayc	1	
6757	琎	jin	jbyf	1	jbyf	1	
6758	琏	lian	lmy	1	lmyf	1	
6759	琔	dian	dmyt	2	dmyt	2	
6760	琚	ju	juy	1	juyt	1	
6761	琟	wei	wwyx	1	wwyx	1	
6762	琡	chu	iuyy	1	iuyy	1	
6763	琢	zuo	zoy	1	zoyj	1	
6764	琤	cheng	igya	1	igya	1	
6765	琨	kun	kyy	1	kyye	1	
6766	琫	beng	bgy	1	bgyy	1	
6767	琬	wan	wjyt	1	wjyt	1	
6768	琭	lu	luyv	1	luyv	1	
6769	琮	cong	csy	1	csyt	1	
6770	琯	guan	gryd	1	gryd	1	
6771	琰	yan	yjyl	1	yjyl	1	
6772	琲	bei	bwyq	1	bwyq	1	
6773	瑀	yu	yuyx	1	yuyx	1	
6774	瑁	mao	mcy	1	mcyx	1	
6775	瑂	mei	mwyx	1	mwyx	1	
6776	瑃	chun	iyy	1	iyyx	1	
6777	瑄	xuan	xrya	1	xrya	1	
6778	瑅	ti	tiyt	1	tiyt	1	
6779	瑆	xing	xky	1	xkyn	1	
6780	瑑	zhuan	vry	1	vryj	1	
6781	瑓	lian	lmyj	1	lmyj	1	
6782	瑔	quan	qryv	1	qryv	1	
6783	瑖	duan	dry	1	dryb	1	
6784	瑗	yuan	yry	1	yryy	1	
6785	瑝	huang	hlyy	1	hlyy	1	
6786	瑢	rong	rsy	1	rsyn	1	
6787	瑧	zhen	vfym	1	vfym	1	
6788	瑨	jin	jbyx	1	jbyx	1	
6789	瑬	liu	lqwy	1	lqwy	1	
6790	瑱	tian	tmy	1	tmyg	1	
6791	瑳	cuo	coy	1	coyb	1	
6792	瑷	ai	aiyy	1	aiyy	1	
6793	璁	cong	csyf	1	csyf	1	
6794	璆	qiu	qqyl	1	qqyl	1	
6795	璇	xuan	xryt	1	xryt	1	
6796	璈	ao	aoy	1	aoyy	1	
6797	璋	zhang	vhyb	1	vhyb	1	
6798	璎	ying	ykyb	1	ykyb	1	
6799	璒	deng	dgya	1	dgya	1	
6800	璘	lin	lbym	1	lbym	1	
6801	璟	jing	jkyq	2	jkyq	2	
6802	璠	fan	fjy	1	fjyx	1	
6803	璥	jing	jkyy	1	jkyy	1	
6804	璩	qu	quy	1	quyj	1	
6805	璪	zao	zcye	1	zcye	1	
6806	璬	jiao	jny	1	jnyy	1	
6807	璮	tan	tjya	1	tjya	1	
6808	璱	se	seyf	1	seyf	1	
6809	璲	sui	svy	1	svyf	1	
6810	璺	wen	wfly	1	wfly	1	
6811	瓀	ruan	rry	1	rryf	1	
6812	瓒	zan	zjyp	1	zjyp	1	
6813	瓖	xiang	xlyw	1	xlyw	1	
6814	瓘	guan	gryx	1	gryx	1	
6815	瓞	die	dpc	1	dpce	1	
6816	瓴	ling	lkqw	1	lkqw	1	
6817	瓻	chi	iic	1	iicw	1	
6818	瓿	bu	bunw	1	bunw	1	
6819	甍	meng	mgkw	1	mgkw	1	
6820	甓	pi	piaw	1	piaw	1	
6821	甗	yan	yjgw	1	yjgw	1	
6822	甡	shen	ufnn	1	ufnn	1	
6823	甦	su	suan	1	suan	1	
6824	甪	lu	lulm	1	lulm	1	
6825	甯	ning	nkg	1	nkgm	1	
6826	畀	bi	bix	1	bixv	1	
6827	畈	fan	fjxy	1	fjxy	1	
6828	畋	tian	tmxy	1	tmxy	1	
6829	畎	quan	qrx	1	qrxq	1	
6830	畖	wa	wax	1	waxc	1	
6831	畛	zhen	vfxl	2	vfxl	2	
6832	畤	zhi	vixq	1	vixq	1	
6833	番	pan	pjc	1	pjcx	1	
6834	畬	yu	yulx	2	yulx	2	
6835	畯	jun	jyxy	1	jyxy	1	
6836	畲	she	uelx	1	uelx	1	
6837	畹	wan	wjx	1	wjxt	1	
6838	疁	liu	lqx	1	lqxl	1	
6839	疃	tuan	trx	1	trxx	1	
6840	疍	dan	djta	1	djta	1	
6841	疐	zhi	vibt	1	vibt	1	
6842	疔	ding	dkp	1	dkpq	1	
6843	疟	yao	ycp	1	ycpa	1	
6844	疠	li	lipb	1	lipb	1	
6845	疢	chen	ifp	1	ifpl	1	
6846	疬	li	lipt	1	lipt	1	
6847	疭	zong	zsp	1	zspl	1	
6848	疰	zhu	vupr	1	vupr	1	
6849	疴	ke	kep	1	kepq	1	
6850	痃	xuan	xrpt	1	xrpt	1	
6851	痄	zha	vap	1	vapt	1	
6852	痈	yong	yspm	1	yspm	1	
6853	痓	chi	iipw	1	iipw	1	
6854	痼	gu	gupt	1	gupt	1	
6855	瘃	zhu	vupj	1	vupj	1	
6856	瘅	dan	djpj	1	djpj	1	
6857	瘆	shen	ufp	1	ufpl	1	
6858	瘊	hou	hzpe	1	hzpe	1	
6859	瘐	yu	yupl	3	yupl	3	
6860	瘕	jia	jxpy	1	jxpy	1	
6861	瘗	yi	yipr	2	yipr	2	
6862	瘛	chi	iipf	1	iipf	1	
6863	瘥	chai	idp	1	idpb	1	
6864	瘭	biao	bnp	1	bnpt	1	
6865	瘰	luo	lopt	1	lopt	1	
6866	瘵	zhai	vdp	1	vdpt	1	
6867	瘼	mo	mopd	1	mopd	1	
6868	癀	huang	hlp	1	hlpg	1	
6869	癃	long	lsp	1	lspn	1	
6870	癗	lei	lwp	1	lwpx	1	
6871	癯	qu	qupx	1	qupx	1	
6872	癿	bie	bpt	1	bpty	1	
6873	皕	bi	biat	1	biat	1	
6874	皖	wan	wjtv	1	wjtv	1	
6875	皛	xiao	xnt	1	xntt	1	
6876	皞	hao	hctb	1	hctb	1	
6877	皤	po	potx	1	potx	1	
6878	皦	jiao	jnty	3	jnty	3	
6879	皭	jiao	jntq	1	jntq	1	
6880	盉	he	hemp	1	hemp	1	
6881	盍	he	herp	1	herp	1	
6882	盖	ge	gejp	1	gejp	1	
6883	盦	an	anqp	1	anqp	1	
6884	盱	xu	xuxb	2	xuxb	2	
6885	盷	tian	tmxw	1	tmxw	1	
6886	眄	mian	mmxy	1	mmxy	1	
6887	眇	miao	mnxl	1	mnxl	1	
6888	眊	mao	mcxf	1	mcxf	1	
6889	眍	kou	kzx	1	kzxc	1	
6890	眙	yi	yixn	1	yixn	1	
6891	眚	sheng	ugnx	1	ugnx	1	
6892	眢	yuan	yrzx	1	yrzx	1	
6893	眬	long	lsxl	1	lsxl	1	
6894	眭	sui	svx	1	svxr	1	
6895	眵	chi	iixz	1	iixz	1	
6896	睃	suo	sox	1	soxy	1	
6897	睄	shao	ucx	1	ucxm	1	
6898	睎	xi	xixx	2	xixx	2	
6899	睢	sui	svxx	1	svxx	1	
6900	睥	pi	pixb	1	pixb	1	
6901	睨	ni	nixv	1	nixv	1	
6902	瞀	mao	mctx	1	mctx	1	
6903	瞋	chen	ifxg	1	ifxg	1	
6904	瞍	sou	szx	1	szxy	1	
6905	瞢	meng	mgkx	1	mgkx	1	
6906	瞫	shen	ufxb	1	ufxb	1	
