root	from	to	hard1500x10000	hard3500x2000	full1500	full3500	full6000	short1500	short3500	three1500	three3500
耳	b	a	0	5	0	21	192	0	3	1338	2633
几	d	v	0	5	0	21	194	0	3	1338	2633
刍	g	c	0	5	0	21	194	0	3	1338	2633
气	m	h	0	5	0	21	194	0	3	1338	2633
行	b	s	0	5	0	21	193	0	3	1338	2632
雨	m	v	0	5	0	21	194	0	3	1338	2632
饣	m	h	0	5	0	21	196	0	3	1338	2632
亠	z	n	0	5	0	21	196	0	3	1338	2632
牛	u	r	0	5	0	21	196	0	3	1338	2632
戈	d	b	0	5	0	21	194	0	3	1338	2631
耂	i	b	0	5	0	21	192	0	3	1337	2639
耂	i	z	0	5	0	21	193	0	3	1337	2638
方	t	l	0	5	0	21	192	0	3	1337	2637
耂	i	u	0	5	0	21	193	0	3	1337	2637
音	z	m	0	5	0	21	191	0	3	1337	2636
九	p	h	0	5	0	21	192	0	3	1337	2636
井	b	n	0	5	0	21	193	0	3	1337	2636
耂	i	r	0	5	0	21	193	0	3	1337	2636
习	j	p	0	5	0	21	194	0	3	1337	2636
习	j	s	0	5	0	21	195	0	3	1337	2636
丰	x	d	0	5	0	21	187	0	3	1337	2635
向	t	a	0	5	0	21	191	0	3	1337	2635
隹	l	i	0	5	0	21	191	0	3	1337	2635
未	t	j	0	5	0	21	192	0	3	1337	2635
弗	p	w	0	5	0	21	192	0	3	1337	2635
山	i	w	0	5	0	21	192	0	3	1337	2635
未	t	e	0	5	0	21	193	0	3	1337	2635
方	t	h	0	5	0	21	193	0	3	1337	2635
里	v	z	0	5	0	21	193	0	3	1337	2635
囗	l	v	0	5	0	21	194	0	3	1337	2635
干	c	a	0	5	0	21	194	0	3	1337	2635
九	p	r	0	5	0	21	194	0	3	1337	2635
耳	b	z	0	5	0	21	194	0	3	1337	2635
丰	x	c	0	5	0	21	188	0	3	1337	2634
丰	x	z	0	5	0	21	189	0	3	1337	2634
彳	u	l	0	5	0	21	191	0	3	1337	2634
行	b	e	0	5	0	21	192	0	3	1337	2634
爫	z	m	0	5	0	21	192	0	3	1337	2634
牛	u	t	0	5	0	21	193	0	3	1337	2634
彳	u	g	0	5	0	21	194	0	3	1337	2634
行	b	r	0	5	0	21	194	0	3	1337	2634
隹	l	q	0	5	0	21	189	0	3	1337	2633
今	z	r	0	5	0	21	192	0	3	1337	2633
行	b	p	0	5	0	21	193	0	3	1337	2633
角	p	s	0	5	0	21	193	0	3	1337	2633
干	c	p	0	5	0	21	199	0	3	1337	2633
音	z	f	0	5	0	21	193	0	3	1337	2632
耳	b	c	0	5	0	21	194	0	3	1337	2630
廿	j	b	0	5	0	21	196	0	3	1337	2630
且	y	o	0	5	0	21	191	0	3	1336	2634
立	t	s	0	5	0	21	190	0	3	1336	2633
亠	z	o	0	5	0	21	191	0	3	1336	2633
方	t	z	0	5	0	21	192	0	3	1336	2633
向	t	u	0	5	0	21	192	0	3	1336	2633
牛	u	e	0	5	0	21	193	0	3	1336	2633
牛	u	v	0	5	0	21	195	0	3	1336	2633
彳	u	e	0	5	0	21	194	0	3	1336	2632
足	l	e	0	5	0	21	201	0	3	1336	2632
束	b	f	0	5	0	21	192	0	3	1336	2631
耳	b	q	0	5	0	21	194	0	3	1336	2629
耂	i	f	0	5	0	21	193	0	3	1335	2637
禾	p	v	0	5	0	21	189	0	3	1334	2633
亠	z	c	0	5	0	21	193	0	3	1334	2630
亠	z	t	0	5	0	21	191	0	3	1332	2629
卜	e	h	0	5	0	21	191	0	4	1340	2637
以	t	r	0	5	0	21	192	0	4	1339	2637
卜	e	p	0	5	0	21	191	0	4	1339	2635
长	j	e	0	5	0	21	192	0	4	1338	2635
力	f	s	0	5	0	21	194	0	4	1337	2636
白	n	r	0	5	0	21	192	0	4	1336	2633
斤	t	f	0	5	0	22	190	0	3	1340	2637
竹	b	l	0	5	0	22	193	0	3	1340	2636
止	s	y	0	5	0	22	192	0	3	1339	2639
厶	n	t	0	5	0	22	193	0	3	1339	2639
耂	i	o	0	5	0	22	193	0	3	1339	2639
厶	n	d	0	5	0	22	190	0	3	1339	2638
韦	k	j	0	5	0	22	192	0	3	1339	2638
辛	s	c	0	5	0	22	193	0	3	1339	2638
毛	v	p	0	5	0	22	193	0	3	1339	2638
矢	a	v	0	5	0	22	195	0	3	1339	2638
及	m	x	0	5	0	22	195	0	3	1339	2638
毛	v	b	0	5	0	22	195	0	3	1339	2638
氏	s	b	0	5	0	22	196	0	3	1339	2638
里	v	a	0	5	0	22	192	0	3	1339	2637
束	b	m	0	5	0	22	192	0	3	1339	2637
束	b	y	0	5	0	22	192	0	3	1339	2637
韦	k	g	0	5	0	22	192	0	3	1339	2637
辶	l	g	0	5	0	22	193	0	3	1339	2637
臣	o	p	0	5	0	22	193	0	3	1339	2637
臣	o	t	0	5	0	22	193	0	3	1339	2637
臣	o	y	0	5	0	22	193	0	3	1339	2637
禸	n	c	0	5	0	22	193	0	3	1339	2637
禸	n	w	0	5	0	22	193	0	3	1339	2637
禸	n	z	0	5	0	22	193	0	3	1339	2637
夷	e	a	0	5	0	22	193	0	3	1339	2637
夷	e	s	0	5	0	22	193	0	3	1339	2637
夷	e	t	0	5	0	22	193	0	3	1339	2637
殳	w	l	0	5	0	22	193	0	3	1339	2637
兔	a	b	0	5	0	22	193	0	3	1339	2637
五	o	t	0	5	0	22	193	0	3	1339	2637
也	l	e	0	5	0	22	193	0	3	1339	2637
甫	g	d	0	5	0	22	193	0	3	1339	2637
卵	k	h	0	5	0	22	193	0	3	1339	2637
暴	p	y	0	5	0	22	193	0	3	1339	2637
永	o	p	0	5	0	22	193	0	3	1339	2637
韦	k	z	0	5	0	22	193	0	3	1339	2637
臣	o	f	0	5	0	22	194	0	3	1339	2637
禸	n	v	0	5	0	22	194	0	3	1339	2637
夷	e	h	0	5	0	22	194	0	3	1339	2637
夷	e	q	0	5	0	22	194	0	3	1339	2637
俞	b	l	0	5	0	22	194	0	3	1339	2637
艮	f	z	0	5	0	22	194	0	3	1339	2637
黑	j	d	0	5	0	22	194	0	3	1339	2637
瓦	g	k	0	5	0	22	194	0	3	1339	2637
豕	d	x	0	5	0	22	195	0	3	1339	2637
殳	w	t	0	5	0	22	195	0	3	1339	2637
鬲	y	x	0	5	0	22	195	0	3	1339	2637
单	o	h	0	5	0	22	195	0	3	1339	2637
禸	n	b	0	5	0	22	196	0	3	1339	2637
殳	w	b	0	5	0	22	196	0	3	1339	2637
皿	h	y	0	5	0	22	197	0	3	1339	2637
辶	l	v	0	5	0	22	198	0	3	1339	2637
虫	b	d	0	5	0	22	198	0	3	1339	2637
衣	q	o	0	5	0	22	198	0	3	1339	2637
且	y	m	0	5	0	22	191	0	3	1339	2636
鬼	t	y	0	5	0	22	192	0	3	1339	2636
且	y	p	0	5	0	22	192	0	3	1339	2636
古	t	m	0	5	0	22	192	0	3	1339	2636
向	t	d	0	5	0	22	192	0	3	1339	2636
母	l	d	0	5	0	22	193	0	3	1339	2636
象	k	q	0	5	0	22	193	0	3	1339	2636
鬼	t	v	0	5	0	22	193	0	3	1339	2636
厉	a	c	0	5	0	22	193	0	3	1339	2636
厉	a	h	0	5	0	22	193	0	3	1339	2636
厉	a	o	0	5	0	22	193	0	3	1339	2636
厉	a	r	0	5	0	22	193	0	3	1339	2636
厉	a	v	0	5	0	22	193	0	3	1339	2636
勿	n	a	0	5	0	22	193	0	3	1339	2636
勿	n	d	0	5	0	22	193	0	3	1339	2636
辛	s	f	0	5	0	22	193	0	3	1339	2636
丽	o	a	0	5	0	22	193	0	3	1339	2636
五	o	d	0	5	0	22	193	0	3	1339	2636
来	k	v	0	5	0	22	193	0	3	1339	2636
古	t	f	0	5	0	22	193	0	3	1339	2636
古	t	k	0	5	0	22	193	0	3	1339	2636
今	z	a	0	5	0	22	193	0	3	1339	2636
予	o	q	0	5	0	22	193	0	3	1339	2636
予	o	w	0	5	0	22	193	0	3	1339	2636
刍	g	v	0	5	0	22	193	0	3	1339	2636
弟	p	b	0	5	0	22	193	0	3	1339	2636
弟	p	l	0	5	0	22	193	0	3	1339	2636
弟	p	r	0	5	0	22	193	0	3	1339	2636
付	j	k	0	5	0	22	193	0	3	1339	2636
俞	b	j	0	5	0	22	193	0	3	1339	2636
俞	b	m	0	5	0	22	193	0	3	1339	2636
弗	p	q	0	5	0	22	193	0	3	1339	2636
无	v	l	0	5	0	22	193	0	3	1339	2636
无	v	r	0	5	0	22	193	0	3	1339	2636
无	v	z	0	5	0	22	193	0	3	1339	2636
暴	p	d	0	5	0	22	193	0	3	1339	2636
暴	p	v	0	5	0	22	193	0	3	1339	2636
民	n	g	0	5	0	22	193	0	3	1339	2636
瓦	g	r	0	5	0	22	193	0	3	1339	2636
丘	y	n	0	5	0	22	193	0	3	1339	2636
单	o	i	0	5	0	22	193	0	3	1339	2636
单	o	k	0	5	0	22	193	0	3	1339	2636
单	o	v	0	5	0	22	193	0	3	1339	2636
长	j	a	0	5	0	22	193	0	3	1339	2636
长	j	k	0	5	0	22	193	0	3	1339	2636
长	j	t	0	5	0	22	193	0	3	1339	2636
永	o	r	0	5	0	22	193	0	3	1339	2636
之	t	c	0	5	0	22	193	0	3	1339	2636
母	l	o	0	5	0	22	194	0	3	1339	2636
兼	h	f	0	5	0	22	194	0	3	1339	2636
厉	a	i	0	5	0	22	194	0	3	1339	2636
厉	a	t	0	5	0	22	194	0	3	1339	2636
勿	n	s	0	5	0	22	194	0	3	1339	2636
矢	a	o	0	5	0	22	194	0	3	1339	2636
五	o	l	0	5	0	22	194	0	3	1339	2636
五	o	n	0	5	0	22	194	0	3	1339	2636
五	o	r	0	5	0	22	194	0	3	1339	2636
爫	z	o	0	5	0	22	194	0	3	1339	2636
也	l	s	0	5	0	22	194	0	3	1339	2636
古	t	s	0	5	0	22	194	0	3	1339	2636
卵	k	o	0	5	0	22	194	0	3	1339	2636
无	v	d	0	5	0	22	194	0	3	1339	2636
居	o	x	0	5	0	22	194	0	3	1339	2636
毛	v	y	0	5	0	22	194	0	3	1339	2636
牙	d	e	0	5	0	22	194	0	3	1339	2636
永	o	x	0	5	0	22	194	0	3	1339	2636
之	t	f	0	5	0	22	194	0	3	1339	2636
干	c	f	0	5	0	22	195	0	3	1339	2636
夕	m	g	0	5	0	22	195	0	3	1339	2636
爫	z	b	0	5	0	22	195	0	3	1339	2636
无	v	n	0	5	0	22	195	0	3	1339	2636
黑	j	v	0	5	0	22	195	0	3	1339	2636
俞	b	c	0	5	0	22	196	0	3	1339	2636
毛	v	k	0	5	0	22	196	0	3	1339	2636
鸟	s	q	0	5	0	22	196	0	3	1339	2636
鬼	t	g	0	5	0	22	191	0	3	1339	2635
龙	t	c	0	5	0	22	192	0	3	1339	2635
行	b	m	0	5	0	22	193	0	3	1339	2635
兔	a	k	0	5	0	22	193	0	3	1339	2635
几	d	k	0	5	0	22	193	0	3	1339	2635
古	t	n	0	5	0	22	193	0	3	1339	2635
刍	g	u	0	5	0	22	193	0	3	1339	2635
束	b	t	0	5	0	22	193	0	3	1339	2635
黑	j	f	0	5	0	22	193	0	3	1339	2635
黑	j	l	0	5	0	22	193	0	3	1339	2635
莫	b	r	0	5	0	22	193	0	3	1339	2635
黑	j	x	0	5	0	22	194	0	3	1339	2635
豕	d	m	0	5	0	22	195	0	3	1339	2635
予	o	s	0	5	0	22	195	0	3	1339	2635
豕	d	v	0	5	0	22	196	0	3	1339	2635
亠	z	w	0	5	0	22	196	0	3	1339	2635
骨	z	i	0	5	0	22	196	0	3	1339	2635
耳	b	g	0	5	0	22	197	0	3	1339	2635
豕	d	o	0	5	0	22	198	0	3	1339	2635
鬼	t	r	0	5	0	22	192	0	3	1339	2634
古	t	x	0	5	0	22	192	0	3	1339	2634
向	t	c	0	5	0	22	192	0	3	1339	2634
雨	m	y	0	5	0	22	192	0	3	1339	2634
米	k	h	0	5	0	22	194	0	3	1339	2634
鹿	p	m	0	5	0	22	194	0	3	1339	2634
鹿	p	y	0	5	0	22	194	0	3	1339	2634
鹿	p	o	0	5	0	22	195	0	3	1339	2634
鹿	p	w	0	5	0	22	196	0	3	1339	2634
鱼	t	s	0	5	0	22	206	0	3	1339	2634
且	y	w	0	5	0	22	191	0	3	1339	2633
牛	u	z	0	5	0	22	193	0	3	1339	2633
耳	b	f	0	5	0	22	193	0	3	1339	2633
工	z	q	0	5	0	22	194	0	3	1339	2633
气	m	i	0	5	0	22	194	0	3	1339	2633
鹿	p	e	0	5	0	22	194	0	3	1339	2633
气	m	s	0	5	0	22	196	0	3	1339	2633
气	m	n	0	5	0	22	198	0	3	1339	2633
夕	m	f	0	5	0	22	194	0	3	1339	2632
爫	z	k	0	5	0	22	194	0	3	1339	2632
西	d	t	0	5	0	22	197	0	3	1339	2629
文	e	w	0	5	0	22	195	0	3	1338	2638
鱼	t	a	0	5	0	22	201	0	3	1338	2638
佥	a	g	0	5	0	22	193	0	3	1338	2637
以	t	e	0	5	0	22	193	0	3	1338	2637
井	b	f	0	5	0	22	193	0	3	1338	2637
束	b	d	0	5	0	22	193	0	3	1338	2637
氏	s	v	0	5	0	22	193	0	3	1338	2637
及	m	g	0	5	0	22	194	0	3	1338	2637
氏	s	c	0	5	0	22	194	0	3	1338	2637
习	j	h	0	5	0	22	195	0	3	1338	2637
丰	x	q	0	5	0	22	189	0	3	1338	2636
立	t	u	0	5	0	22	190	0	3	1338	2636
里	v	c	0	5	0	22	192	0	3	1338	2636
里	v	x	0	5	0	22	192	0	3	1338	2636
示	p	t	0	5	0	22	192	0	3	1338	2636
隹	l	o	0	5	0	22	192	0	3	1338	2636
象	k	p	0	5	0	22	193	0	3	1338	2636
五	o	e	0	5	0	22	193	0	3	1338	2636
也	l	b	0	5	0	22	193	0	3	1338	2636
示	p	c	0	5	0	22	193	0	3	1338	2636
付	j	g	0	5	0	22	193	0	3	1338	2636
弗	p	g	0	5	0	22	193	0	3	1338	2636
莫	b	p	0	5	0	22	193	0	3	1338	2636
毛	v	q	0	5	0	22	193	0	3	1338	2636
鬲	y	f	0	5	0	22	193	0	3	1338	2636
隹	l	r	0	5	0	22	193	0	3	1338	2636
未	t	y	0	5	0	22	194	0	3	1338	2636
习	j	z	0	5	0	22	194	0	3	1338	2636
工	z	o	0	5	0	22	194	0	3	1338	2636
予	o	h	0	5	0	22	194	0	3	1338	2636
予	o	r	0	5	0	22	194	0	3	1338	2636
无	v	x	0	5	0	22	194	0	3	1338	2636
氏	s	n	0	5	0	22	194	0	3	1338	2636
马	h	v	0	5	0	22	195	0	3	1338	2636
习	j	g	0	5	0	22	195	0	3	1338	2636
子	l	p	0	5	0	22	195	0	3	1338	2636
予	o	c	0	5	0	22	195	0	3	1338	2636
子	l	s	0	5	0	22	197	0	3	1338	2636
且	y	d	0	5	0	22	192	0	3	1338	2635
古	t	e	0	5	0	22	192	0	3	1338	2635
束	b	l	0	5	0	22	192	0	3	1338	2635
骨	z	g	0	5	0	22	192	0	3	1338	2635
未	t	a	0	5	0	22	193	0	3	1338	2635
囗	l	g	0	5	0	22	193	0	3	1338	2635
向	t	q	0	5	0	22	193	0	3	1338	2635
予	o	v	0	5	0	22	193	0	3	1338	2635
击	t	l	0	5	0	22	193	0	3	1338	2635
囗	l	w	0	5	0	22	195	0	3	1338	2635
莫	b	n	0	5	0	22	195	0	3	1338	2635
鱼	t	u	0	5	0	22	191	0	3	1338	2634
音	z	b	0	5	0	22	193	0	3	1338	2634
角	p	n	0	5	0	22	193	0	3	1338	2634
气	m	j	0	5	0	22	193	0	3	1338	2634
囗	l	p	0	5	0	22	194	0	3	1338	2634
且	y	n	0	5	0	22	194	0	3	1338	2634
击	t	s	0	5	0	22	194	0	3	1338	2634
耳	b	p	0	5	0	22	194	0	3	1338	2634
几	d	x	0	5	0	22	197	0	3	1338	2634
雨	m	d	0	5	0	22	192	0	3	1338	2633
爫	z	d	0	5	0	22	193	0	3	1338	2633
牛	u	d	0	5	0	22	193	0	3	1338	2633
几	d	a	0	5	0	22	194	0	3	1338	2633
气	m	k	0	5	0	22	195	0	3	1338	2632
犭	j	h	0	5	0	22	196	0	3	1338	2632
犭	j	m	0	5	0	22	194	0	3	1338	2631
气	m	z	0	5	0	22	195	0	3	1338	2631
足	l	u	0	5	0	22	196	0	3	1338	2631
犭	j	b	0	5	0	22	199	0	3	1338	2631
犭	j	k	0	5	0	22	196	0	3	1338	2629
足	l	n	0	5	0	22	203	0	3	1338	2628
礻	u	f	0	5	0	22	203	0	3	1338	2626
礻	u	q	0	5	0	22	201	0	3	1338	2625
石	y	z	0	5	0	22	197	0	3	1338	2623
文	e	h	0	5	0	22	193	0	3	1337	2637
耂	i	s	0	5	0	22	194	0	3	1337	2637
鸟	s	e	0	5	0	22	191	0	3	1337	2636
文	e	q	0	5	0	22	193	0	3	1337	2636
矢	a	t	0	5	0	22	194	0	3	1337	2636
文	e	c	0	5	0	22	194	0	3	1337	2636
鱼	t	l	0	5	0	22	198	0	3	1337	2636
方	t	p	0	5	0	22	192	0	3	1337	2635
饣	m	v	0	5	0	22	194	0	3	1337	2635
未	t	c	0	5	0	22	194	0	3	1337	2635
丰	x	b	0	5	0	22	190	0	3	1337	2634
且	y	u	0	5	0	22	191	0	3	1337	2634
方	t	e	0	5	0	22	194	0	3	1337	2634
耳	b	t	0	5	0	22	194	0	3	1337	2634
饣	m	d	0	5	0	22	193	0	3	1337	2633
廿	j	u	0	5	0	22	193	0	3	1337	2633
击	t	r	0	5	0	22	194	0	3	1337	2633
丰	x	v	0	5	0	22	188	0	3	1337	2632
丰	x	t	0	5	0	22	191	0	3	1337	2632
尸	c	v	0	5	0	22	193	0	3	1337	2631
耳	b	w	0	5	0	22	194	0	3	1337	2631
彳	u	n	0	5	0	22	197	0	3	1337	2630
足	l	p	0	5	0	22	197	0	3	1337	2630
礻	u	l	0	5	0	22	199	0	3	1337	2630
匚	k	z	0	5	0	22	192	0	3	1336	2635
且	y	e	0	5	0	22	192	0	3	1336	2634
方	t	u	0	5	0	22	192	0	3	1336	2633
片	o	e	0	5	0	22	192	0	3	1336	2633
亠	z	p	0	5	0	22	192	0	3	1336	2633
鱼	t	o	0	5	0	22	207	0	3	1336	2633
牛	u	o	0	5	0	22	196	0	3	1336	2632
囗	l	r	0	5	0	22	197	0	3	1336	2632
耳	b	l	0	5	0	22	196	0	3	1336	2631
彳	u	o	0	5	0	22	192	0	3	1336	2630
戈	d	k	0	5	0	22	196	0	3	1336	2630
犭	j	z	0	5	0	22	199	0	3	1336	2630
廿	j	o	0	5	0	22	197	0	3	1334	2629
戈	d	e	0	5	0	22	195	0	3	1334	2626
廿	j	r	0	5	0	22	198	0	3	1332	2625
厶	n	y	0	5	0	22	191	0	4	1340	2639
斤	t	a	0	5	0	22	192	0	4	1340	2637
卜	e	x	0	5	0	22	194	0	4	1340	2632
辛	s	b	0	5	0	22	194	0	4	1339	2639
厶	n	c	0	5	0	22	192	0	4	1339	2638
韦	k	b	0	5	0	22	192	0	4	1339	2638
辛	s	g	0	5	0	22	193	0	4	1339	2638
甫	g	x	0	5	0	22	193	0	4	1339	2638
毛	v	l	0	5	0	22	193	0	4	1339	2638
辛	s	v	0	5	0	22	194	0	4	1339	2638
甫	g	o	0	5	0	22	194	0	4	1339	2638
辶	l	y	0	5	0	22	192	0	4	1339	2637
今	z	h	0	5	0	22	192	0	4	1339	2637
象	k	v	0	5	0	22	193	0	4	1339	2637
殳	w	j	0	5	0	22	193	0	4	1339	2637
辛	s	r	0	5	0	22	193	0	4	1339	2637
五	o	k	0	5	0	22	193	0	4	1339	2637
商	o	y	0	5	0	22	193	0	4	1339	2637
甫	g	c	0	5	0	22	193	0	4	1339	2637
甫	g	l	0	5	0	22	193	0	4	1339	2637
甫	g	w	0	5	0	22	193	0	4	1339	2637
暴	p	c	0	5	0	22	193	0	4	1339	2637
禸	n	h	0	5	0	22	194	0	4	1339	2637
禸	n	x	0	5	0	22	194	0	4	1339	2637
夷	e	n	0	5	0	22	194	0	4	1339	2637
夷	e	v	0	5	0	22	194	0	4	1339	2637
甫	g	b	0	5	0	22	194	0	4	1339	2637
俞	b	d	0	5	0	22	194	0	4	1339	2637
辶	l	q	0	5	0	22	195	0	4	1339	2637
斤	t	c	0	5	0	22	192	0	4	1339	2636
母	l	x	0	5	0	22	193	0	4	1339	2636
利	i	d	0	5	0	22	193	0	4	1339	2636
衣	q	c	0	5	0	22	193	0	4	1339	2636
五	o	p	0	5	0	22	193	0	4	1339	2636
五	o	q	0	5	0	22	193	0	4	1339	2636
俞	b	s	0	5	0	22	193	0	4	1339	2636
无	v	p	0	5	0	22	193	0	4	1339	2636
居	o	n	0	5	0	22	193	0	4	1339	2636
乃	r	h	0	5	0	22	193	0	4	1339	2636
牙	d	f	0	5	0	22	193	0	4	1339	2636
牙	d	s	0	5	0	22	193	0	4	1339	2636
矢	a	z	0	5	0	22	194	0	4	1339	2636
工	z	l	0	5	0	22	194	0	4	1339	2636
俞	b	o	0	5	0	22	194	0	4	1339	2636
黑	j	i	0	5	0	22	194	0	4	1339	2636
毛	v	s	0	5	0	22	194	0	4	1339	2636
牙	d	a	0	5	0	22	194	0	4	1339	2636
九	p	o	0	5	0	22	194	0	4	1339	2636
彳	u	i	0	5	0	22	196	0	4	1339	2636
夕	m	y	0	5	0	22	193	0	4	1339	2635
予	o	j	0	5	0	22	193	0	4	1339	2635
勿	n	r	0	5	0	22	194	0	4	1339	2635
予	o	f	0	5	0	22	194	0	4	1339	2635
牙	d	r	0	5	0	22	194	0	4	1339	2635
九	p	n	0	5	0	22	195	0	4	1339	2635
豕	d	n	0	5	0	22	196	0	4	1339	2635
予	o	n	0	5	0	22	196	0	4	1339	2635
骨	z	n	0	5	0	22	197	0	4	1339	2635
母	l	r	0	5	0	22	193	0	4	1339	2634
今	z	s	0	5	0	22	193	0	4	1339	2634
鹿	p	u	0	5	0	22	194	0	4	1339	2634
犭	j	q	0	5	0	22	198	0	4	1339	2634
米	k	a	0	5	0	22	191	0	4	1339	2633
卜	e	n	0	5	0	22	192	0	4	1339	2631
爫	z	a	0	5	0	22	193	0	4	1339	2630
耂	i	t	0	5	0	22	193	0	4	1338	2639
衣	q	j	0	5	0	22	194	0	4	1338	2639
衣	q	i	0	5	0	22	193	0	4	1338	2638
韦	k	x	0	5	0	22	192	0	4	1338	2637
井	b	v	0	5	0	22	193	0	4	1338	2637
韦	k	p	0	5	0	22	193	0	4	1338	2637
及	m	l	0	5	0	22	195	0	4	1338	2637
竹	b	a	0	5	0	22	196	0	4	1338	2637
隹	l	a	0	5	0	22	191	0	4	1338	2636
束	b	s	0	5	0	22	192	0	4	1338	2636
未	t	z	0	5	0	22	193	0	4	1338	2636
利	i	s	0	5	0	22	193	0	4	1338	2636
兼	h	s	0	5	0	22	193	0	4	1338	2636
商	o	e	0	5	0	22	193	0	4	1338	2636
刍	g	m	0	5	0	22	193	0	4	1338	2636
束	b	x	0	5	0	22	193	0	4	1338	2636
黑	j	q	0	5	0	22	193	0	4	1338	2636
黑	j	t	0	5	0	22	193	0	4	1338	2636
击	t	c	0	5	0	22	193	0	4	1338	2636
牙	d	o	0	5	0	22	193	0	4	1338	2636
韦	k	n	0	5	0	22	193	0	4	1338	2636
象	k	s	0	5	0	22	194	0	4	1338	2636
佥	a	b	0	5	0	22	194	0	4	1338	2636
佥	a	s	0	5	0	22	194	0	4	1338	2636
付	j	e	0	5	0	22	194	0	4	1338	2636
且	y	q	0	5	0	22	192	0	4	1338	2635
予	o	m	0	5	0	22	192	0	4	1338	2635
未	t	d	0	5	0	22	193	0	4	1338	2635
兼	h	n	0	5	0	22	193	0	4	1338	2635
弗	p	v	0	5	0	22	193	0	4	1338	2635
击	t	b	0	5	0	22	193	0	4	1338	2635
兼	h	a	0	5	0	22	194	0	4	1338	2635
习	j	e	0	5	0	22	194	0	4	1338	2635
刍	g	y	0	5	0	22	193	0	4	1338	2634
鱼	t	i	0	5	0	22	193	0	4	1338	2634
皿	h	c	0	5	0	22	195	0	4	1338	2634
鱼	t	d	0	5	0	22	196	0	4	1338	2634
匚	k	u	0	5	0	22	191	0	4	1338	2633
止	s	p	0	5	0	22	190	0	4	1337	2637
井	b	z	0	5	0	22	194	0	4	1337	2636
饣	m	j	0	5	0	22	192	0	4	1337	2635
囗	l	o	0	5	0	22	194	0	4	1337	2635
今	z	e	0	5	0	22	192	0	4	1337	2634
牛	u	s	0	5	0	22	195	0	4	1337	2634
行	b	n	0	5	0	22	193	0	4	1337	2633
牛	u	b	0	5	0	22	198	0	4	1337	2631
牛	u	n	0	5	0	22	195	0	4	1337	2630
止	s	k	0	5	0	22	192	0	4	1336	2635
音	z	v	0	5	0	22	193	0	4	1335	2631
女	n	o	0	5	0	22	198	0	5	1336	2638
皿	h	p	0	5	0	22	196	0	5	1336	2635
厶	n	p	0	5	0	23	193	0	3	1340	2639
米	k	d	0	5	0	23	194	0	3	1340	2633
匕	o	z	0	5	0	23	196	0	3	1339	2639
厶	n	h	0	5	0	23	192	0	3	1339	2638
夷	e	y	0	5	0	23	194	0	3	1339	2637
匕	o	y	0	5	0	23	194	0	3	1339	2637
习	j	m	0	5	0	23	194	0	3	1339	2637
付	j	o	0	5	0	23	194	0	3	1339	2637
丽	o	b	0	5	0	23	195	0	3	1339	2637
殳	w	v	0	5	0	23	196	0	3	1339	2637
鸟	s	z	0	5	0	23	197	0	3	1339	2637
辶	l	b	0	5	0	23	198	0	3	1339	2637
里	v	n	0	5	0	23	194	0	3	1339	2636
至	n	c	0	5	0	23	194	0	3	1339	2636
俞	b	h	0	5	0	23	195	0	3	1339	2636
付	j	b	0	5	0	23	197	0	3	1339	2636
龙	t	q	0	5	0	23	193	0	3	1339	2635
子	l	k	0	5	0	23	194	0	3	1339	2635
弟	p	o	0	5	0	23	195	0	3	1339	2635
龙	t	j	0	5	0	23	193	0	3	1339	2634
鹿	p	c	0	5	0	23	197	0	3	1339	2633
气	m	p	0	5	0	23	197	0	3	1339	2631
山	i	g	0	5	0	23	203	0	3	1339	2631
米	k	s	0	5	0	23	196	0	3	1339	2630
山	i	c	0	5	0	23	203	0	3	1339	2629
礻	u	w	0	5	0	23	197	0	3	1339	2628
石	y	b	0	5	0	23	205	0	3	1339	2625
止	s	f	0	5	0	23	195	0	3	1338	2638
艮	f	n	0	5	0	23	194	0	3	1338	2637
示	p	x	0	5	0	23	193	0	3	1338	2636
隹	l	s	0	5	0	23	193	0	3	1338	2636
习	j	b	0	5	0	23	197	0	3	1338	2636
习	j	t	0	5	0	23	197	0	3	1338	2636
匕	o	c	0	5	0	23	195	0	3	1338	2635
兼	h	l	0	5	0	23	196	0	3	1338	2635
犭	j	g	0	5	0	23	196	0	3	1338	2634
丰	x	n	0	5	0	23	191	0	3	1338	2633
足	l	a	0	5	0	23	194	0	3	1338	2633
气	m	t	0	5	0	23	196	0	3	1338	2633
戈	d	z	0	5	0	23	198	0	3	1338	2633
几	d	c	0	5	0	23	195	0	3	1338	2631
米	k	o	0	5	0	23	196	0	3	1338	2631
米	k	v	0	5	0	23	194	0	3	1338	2630
饣	m	t	0	5	0	23	198	0	3	1338	2630
犭	j	i	0	5	0	23	199	0	3	1338	2630
犭	j	x	0	5	0	23	205	0	3	1338	2629
山	i	y	0	5	0	23	199	0	3	1337	2637
亠	z	q	0	5	0	23	197	0	3	1337	2636
牛	u	a	0	5	0	23	199	0	3	1337	2635
牛	u	i	0	5	0	23	196	0	3	1337	2634
白	n	f	0	5	0	23	193	0	3	1337	2633
夕	m	e	0	5	0	23	194	0	3	1337	2633
鱼	t	n	0	5	0	23	206	0	3	1337	2633
牛	u	w	0	5	0	23	195	0	3	1337	2631
几	d	n	0	5	0	23	196	0	3	1337	2630
彳	u	p	0	5	0	23	197	0	3	1337	2630
