root	from	to	contribution	hard	full1500	full3500	full6000	short1500	short3500	three1500	three3500	soft	pinky	left	peak	peak_key
居	o	g	0.06751840490070718	0	0	21	194	0	3	1339	2636	70.19500000000028	11.324063393775088	55.320843363356545	8.098482622851263	l
丘	y	b	0.016090753554474133	0	0	21	194	0	3	1339	2636	70.20000000000026	11.324063393775088	55.26941571201031	8.098482622851263	l
禸	n	a	0.04549606332608182	0	0	21	194	0	3	1339	2636	70.2000000000003	11.36955945710117	55.29882102178192	8.098482622851263	l
鹿	p	a	0.13602956510475023	0	0	21	194	0	3	1339	2636	70.20750000000027	11.324063393775088	55.389354523560584	8.098482622851263	l
殳	w	p	0.2708494550567898	0	0	21	194	0	3	1339	2636	70.21000000000026	11.594912848831877	54.982475503399044	8.098482622851263	l
及	m	k	0.2205341821812855	0	0	21	194	0	3	1339	2636	70.21000000000026	11.324063393775088	55.253324958455835	8.098482622851263	l
民	n	h	0.04465562779266337	0	0	21	194	0	3	1339	2636	70.21000000000026	11.324063393775088	55.253324958455835	8.098482622851263	l
专	n	g	0.07592367232932232	0	0	21	194	0	3	1339	2636	70.21000000000026	11.324063393775088	55.32924863078516	8.098482622851263	l
臣	o	b	0.020559639529970378	0	0	21	194	0	3	1339	2636	70.26000000000029	11.324063393775088	55.273884597985806	8.098482622851263	l
瓦	g	z	0.032557131389254944	0	0	21	194	0	3	1339	2636	70.2650000000003	11.356620525164344	55.253324958455835	8.098482622851263	l
商	o	q	0.05464218937005692	0	0	21	194	0	3	1339	2636	70.27250000000029	11.378705583145145	55.30796714782589	8.098482622851263	l
居	o	u	0.06751840490070718	0	0	21	194	0	3	1339	2636	70.28000000000029	11.324063393775088	55.253324958455835	8.098482622851263	l
臣	o	j	0.020559639529970378	0	0	21	194	0	3	1339	2636	70.2850000000003	11.324063393775088	55.253324958455835	8.098482622851263	l
殳	w	o	0.2708494550567898	0	0	21	194	0	3	1339	2636	70.29500000000029	11.324063393775088	54.982475503399044	8.098482622851263	l
骨	z	k	0.02296978957852602	0	0	21	194	0	3	1339	2636	70.3000000000003	11.301093604196563	55.23035516887731	8.098482622851263	l
黑	j	y	0.06430874459927324	0	0	21	194	0	3	1339	2636	70.32000000000029	11.324063393775088	55.253324958455835	8.098482622851263	l
禸	n	o	0.04549606332608182	0	0	21	194	0	3	1339	2636	70.32000000000032	11.324063393775088	55.253324958455835	8.098482622851263	l
鹿	p	b	0.13602956510475023	0	0	21	194	0	3	1339	2636	70.32750000000024	11.188033828670337	55.389354523560584	8.098482622851263	l
束	b	o	0.06773895329966469	0	0	21	194	0	3	1339	2636	70.33500000000028	11.324063393775088	55.18558600515617	8.098482622851263	l
殳	w	c	0.2708494550567898	0	0	21	194	0	3	1339	2636	70.3450000000003	11.324063393775088	55.253324958455835	8.098482622851263	l
乃	r	w	0.05601735017750993	0	0	21	194	0	3	1339	2636	70.36000000000028	11.324063393775088	55.253324958455835	8.098482622851263	l
夷	e	f	0.003385377276311344	0	0	21	194	0	3	1339	2636	70.36000000000031	11.324063393775088	55.253324958455835	8.098482622851263	l
永	o	f	0.022675817577901713	0	0	21	194	0	3	1339	2636	70.36000000000031	11.324063393775088	55.27600077603373	8.098482622851263	l
九	p	w	0.05253654006435758	0	0	21	194	0	3	1339	2636	70.36000000000031	11.27152685371073	55.305861498520194	8.098482622851263	l
长	b	f	0.23029601162222446	0	0	21	194	0	3	1339	2636	70.37000000000032	11.324063393775088	55.253324958455835	8.098482622851263	l
尧	k	r	0.030275170264484282	0	0	21	194	0	3	1339	2636	70.37500000000031	11.324063393775088	55.283600128720316	8.098482622851263	l
尧	k	o	0.030275170264484282	0	0	21	194	0	3	1339	2636	70.39500000000031	11.324063393775088	55.253324958455835	8.098482622851263	l
骨	z	u	0.02296978957852602	0	0	21	194	0	3	1339	2636	70.4000000000003	11.301093604196563	55.23035516887731	8.098482622851263	l
禸	n	k	0.04549606332608182	0	0	21	194	0	3	1339	2636	70.42500000000032	11.324063393775088	55.253324958455835	8.098482622851263	l
禸	n	y	0.04549606332608182	0	0	21	194	0	3	1339	2636	70.51500000000034	11.324063393775088	55.253324958455835	8.098482622851263	l
瓦	g	e	0.032557131389254944	0	0	21	194	0	3	1339	2636	70.52000000000032	11.324063393775088	55.253324958455835	8.098482622851263	l
瓦	g	v	0.032557131389254944	0	0	21	194	0	3	1339	2636	70.54500000000033	11.324063393775088	55.253324958455835	8.098482622851263	l
暴	p	h	0.018047533186580644	0	0	21	194	0	3	1339	2636	70.56000000000033	11.306015860588507	55.253324958455835	8.098482622851263	l
厉	a	m	0.004835587592894463	0	0	21	194	0	3	1339	2636	70.57000000000033	11.319227806182194	55.24848937086294	8.098482622851263	l
示	p	l	0.10561323831305398	0	0	21	194	0	3	1339	2636	70.58000000000033	11.218450155462033	55.253324958455835	8.204095861164316	l
甫	g	k	0.019731735380903375	0	0	21	194	0	3	1339	2636	70.59500000000033	11.324063393775088	55.233593223074934	8.098482622851263	l
利	i	y	0.08511758419020722	0	0	21	194	0	3	1339	2636	70.64500000000031	11.324063393775088	55.253324958455835	8.098482622851263	l
勿	n	y	0.15735750539555904	0	0	21	194	0	3	1339	2636	70.65500000000033	11.324063393775088	55.253324958455835	8.098482622851263	l
殳	w	h	0.2708494550567898	0	0	21	194	0	3	1339	2636	70.68500000000031	11.324063393775088	54.982475503399044	8.098482622851263	l
予	o	l	0.04294638265777754	0	0	21	194	0	3	1339	2636	70.80000000000035	11.324063393775088	55.253324958455835	8.14142900550904	l
夷	e	d	0.003385377276311344	0	0	21	194	0	3	1339	2636	70.82250000000033	11.324063393775088	55.253324958455835	8.098482622851263	l
殳	w	d	0.2708494550567898	0	0	21	194	0	3	1339	2636	70.86000000000035	11.324063393775088	55.253324958455835	8.098482622851263	l
儿	r	c	0.7431810258899094	0	0	21	194	0	3	1339	2636	72.24000000000046	11.324063393775088	55.253324958455835	8.098482622851263	l
及	m	h	0.2205341821812855	0	0	21	195	0	3	1339	2636	69.86000000000018	11.324063393775088	55.253324958455835	8.098482622851263	l
厉	a	y	0.004835587592894463	0	0	21	195	0	3	1339	2636	69.98000000000022	11.319227806182194	55.24848937086294	8.098482622851263	l
乃	r	p	0.05601735017750993	0	0	21	195	0	3	1339	2636	69.98500000000023	11.380080743952599	55.19730760827832	8.098482622851263	l
骨	z	a	0.02296978957852602	0	0	21	195	0	3	1339	2636	70.00000000000021	11.324063393775088	55.253324958455835	8.098482622851263	l
瓦	g	j	0.032557131389254944	0	0	21	195	0	3	1339	2636	70.01000000000022	11.324063393775088	55.22076782706658	8.098482622851263	l
来	k	t	0.48834023588883585	0	0	21	195	0	3	1339	2636	70.01000000000022	11.324063393775088	55.74166519434467	8.098482622851263	l
毛	v	f	0.32603832606917865	0	0	21	195	0	3	1339	2636	70.02000000000021	11.324063393775088	55.253324958455835	8.098482622851263	l
鬲	y	n	0.015112710730867316	0	0	21	195	0	3	1339	2636	70.05000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
甫	g	h	0.019731735380903375	0	0	21	195	0	3	1339	2636	70.12000000000022	11.324063393775088	55.233593223074934	8.098482622851263	l
九	p	s	0.05253654006435758	0	0	21	195	0	3	1339	2636	70.23500000000028	11.27152685371073	55.305861498520194	8.098482622851263	l
禸	n	p	0.04549606332608182	0	0	21	195	0	3	1339	2636	70.27000000000031	11.36955945710117	55.253324958455835	8.098482622851263	l
甫	g	n	0.019731735380903375	0	0	21	195	0	3	1339	2636	70.2950000000003	11.324063393775088	55.233593223074934	8.098482622851263	l
禸	n	f	0.04549606332608182	0	0	21	195	0	3	1339	2636	70.35500000000033	11.324063393775088	55.29882102178192	8.098482622851263	l
丽	o	h	0.15277425070971604	0	0	21	195	0	3	1339	2636	70.3750000000003	11.324063393775088	55.253324958455835	8.098482622851263	l
母	l	k	0.1358596181185536	0	0	21	195	0	3	1339	2636	70.3850000000003	11.324063393775088	55.253324958455835	7.962623004732709	l
殳	w	k	0.2708494550567898	0	0	21	195	0	3	1339	2636	70.61000000000033	11.324063393775088	54.982475503399044	8.098482622851263	l
殳	w	g	0.2708494550567898	0	0	21	195	0	3	1339	2636	70.66000000000031	11.324063393775088	55.253324958455835	8.098482622851263	l
禸	n	s	0.04549606332608182	0	0	21	195	0	3	1339	2636	70.66000000000034	11.324063393775088	55.29882102178192	8.098482622851263	l
禸	n	t	0.04549606332608182	0	0	21	196	0	3	1339	2636	69.92500000000024	11.324063393775088	55.29882102178192	8.098482622851263	l
瓦	g	s	0.032557131389254944	0	0	21	196	0	3	1339	2636	70.3100000000003	11.324063393775088	55.253324958455835	8.098482622851263	l
夷	e	p	0.003385377276311344	0	0	21	196	0	3	1339	2636	70.61000000000033	11.3274487710514	55.249939581179525	8.098482622851263	l
骨	z	q	0.02296978957852602	0	0	21	197	0	3	1339	2636	70.12000000000023	11.324063393775088	55.253324958455835	8.098482622851263	l
骨	z	s	0.02296978957852602	0	0	21	197	0	3	1339	2636	70.14000000000024	11.301093604196563	55.253324958455835	8.098482622851263	l
豕	d	c	0.1655602482042918	0	0	21	199	0	3	1339	2636	70.05250000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
尸	c	i	0.3619827382361654	0	0	21	190	0	3	1339	2635	71.10750000000043	11.324063393775088	54.89134222021967	8.098482622851263	l
鬼	t	w	0.027571504262519655	0	0	21	191	0	3	1339	2635	70.2850000000003	11.324063393775088	55.253324958455835	8.098482622851263	l
鬼	t	d	0.027571504262519655	0	0	21	191	0	3	1339	2635	70.41250000000029	11.324063393775088	55.253324958455835	8.098482622851263	l
予	o	e	0.04294638265777754	0	0	21	192	0	3	1339	2635	70.16000000000025	11.324063393775088	55.29627134111361	8.098482622851263	l
鬼	t	c	0.027571504262519655	0	0	21	192	0	3	1339	2635	70.17500000000024	11.324063393775088	55.253324958455835	8.098482622851263	l
鬼	t	k	0.027571504262519655	0	0	21	192	0	3	1339	2635	70.2800000000003	11.324063393775088	55.22575345419332	8.098482622851263	l
予	o	d	0.04294638265777754	0	0	21	192	0	3	1339	2635	70.43500000000029	11.324063393775088	55.29627134111361	8.098482622851263	l
鬼	t	i	0.027571504262519655	0	0	21	192	0	3	1339	2635	70.52000000000031	11.324063393775088	55.22575345419332	8.098482622851263	l
古	t	y	0.10981759707552387	0	0	21	192	0	3	1339	2635	70.53250000000031	11.324063393775088	55.14350736138031	8.098482622851263	l
束	b	e	0.06773895329966469	0	0	21	192	0	3	1339	2635	70.53500000000031	11.324063393775088	55.253324958455835	8.098482622851263	l
鬼	t	e	0.027571504262519655	0	0	21	192	0	3	1339	2635	70.56000000000033	11.324063393775088	55.253324958455835	8.098482622851263	l
耳	b	j	0.09076422201334158	0	0	21	192	0	3	1339	2635	70.58500000000035	11.324063393775088	55.162560736442494	8.098482622851263	l
古	t	j	0.10981759707552387	0	0	21	192	0	3	1339	2635	70.73000000000035	11.324063393775088	55.14350736138031	8.098482622851263	l
里	v	k	0.44329205058447957	0	0	21	192	0	3	1339	2635	70.90000000000033	11.324063393775088	54.81003290787135	8.098482622851263	l
弗	p	t	0.04766682824287318	0	0	21	193	0	3	1339	2635	69.91000000000021	11.276396565532215	55.30099178669871	8.098482622851263	l
兔	a	o	0.04174214041537118	0	0	21	193	0	3	1339	2635	69.91000000000022	11.282321253359717	55.21158281804046	8.098482622851263	l
利	i	k	0.08511758419020722	0	0	21	193	0	3	1339	2635	69.92000000000021	11.324063393775088	55.253324958455835	8.098482622851263	l
行	b	a	0.16392012396473687	0	0	21	193	0	3	1339	2635	69.92250000000021	11.487983517739826	55.253324958455835	8.098482622851263	l
付	j	q	0.03603542332865313	0	0	21	193	0	3	1339	2635	69.9500000000002	11.360098817103742	55.28936038178449	8.098482622851263	l
莫	b	z	0.05458694817258361	0	0	21	193	0	3	1339	2635	69.95000000000022	11.378650341947672	55.253324958455835	8.098482622851263	l
牙	d	z	0.06283182577838411	0	0	21	193	0	3	1339	2635	69.95000000000023	11.386895219553473	55.253324958455835	8.098482622851263	l
居	o	a	0.06751840490070718	0	0	21	193	0	3	1339	2635	69.97000000000021	11.391581798675796	55.320843363356545	8.098482622851263	l
厉	a	j	0.004835587592894463	0	0	21	193	0	3	1339	2635	69.97000000000023	11.319227806182194	55.24848937086294	8.098482622851263	l
豕	d	u	0.1655602482042918	0	0	21	193	0	3	1339	2635	69.9725000000002	11.324063393775088	55.08776471025154	8.098482622851263	l
牙	d	v	0.06283182577838411	0	0	21	193	0	3	1339	2635	69.97500000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
牙	d	w	0.06283182577838411	0	0	21	193	0	3	1339	2635	69.97500000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
长	b	n	0.23029601162222446	0	0	21	193	0	3	1339	2635	69.98500000000023	11.324063393775088	55.02302894683361	8.098482622851263	l
利	i	j	0.08511758419020722	0	0	21	193	0	3	1339	2635	69.99500000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
长	b	g	0.23029601162222446	0	0	21	193	0	3	1339	2635	69.99500000000023	11.324063393775088	55.253324958455835	8.098482622851263	l
单	o	c	0.06613390503940997	0	0	21	193	0	3	1339	2635	70.00000000000021	11.324063393775088	55.31945886349524	8.098482622851263	l
牙	d	p	0.06283182577838411	0	0	21	193	0	3	1339	2635	70.00000000000023	11.386895219553471	55.19049313267745	8.098482622851263	l
瓦	g	n	0.032557131389254944	0	0	21	193	0	3	1339	2635	70.01000000000022	11.324063393775088	55.22076782706658	8.098482622851263	l
刍	g	k	0.014046234403767687	0	0	21	193	0	3	1339	2635	70.01000000000022	11.324063393775088	55.23927872405207	8.098482622851263	l
暴	p	o	0.018047533186580644	0	0	21	193	0	3	1339	2635	70.01000000000022	11.306015860588507	55.253324958455835	8.098482622851263	l
厉	a	e	0.004835587592894463	0	0	21	193	0	3	1339	2635	70.01000000000022	11.319227806182194	55.253324958455835	8.098482622851263	l
象	k	h	0.07319918678057127	0	0	21	193	0	3	1339	2635	70.01000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
象	k	j	0.07319918678057127	0	0	21	193	0	3	1339	2635	70.01000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
象	k	n	0.07319918678057127	0	0	21	193	0	3	1339	2635	70.01000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
瓦	g	b	0.032557131389254944	0	0	21	193	0	3	1339	2635	70.01000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
鬲	y	o	0.015112710730867316	0	0	21	193	0	3	1339	2635	70.01000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
长	b	s	0.23029601162222446	0	0	21	193	0	3	1339	2635	70.01000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
尧	k	p	0.030275170264484282	0	0	21	193	0	3	1339	2635	70.01000000000022	11.354338564039573	55.253324958455835	8.098482622851263	l
鬲	y	r	0.015112710730867316	0	0	21	193	0	3	1339	2635	70.01000000000022	11.324063393775088	55.2684376691867	8.098482622851263	l
丘	y	e	0.016090753554474133	0	0	21	193	0	3	1339	2635	70.01000000000022	11.324063393775088	55.26941571201031	8.098482622851263	l
丘	y	t	0.016090753554474133	0	0	21	193	0	3	1339	2635	70.01000000000022	11.324063393775088	55.26941571201031	8.098482622851263	l
暴	p	t	0.018047533186580644	0	0	21	193	0	3	1339	2635	70.01000000000022	11.306015860588507	55.27137249164242	8.098482622851263	l
永	o	c	0.022675817577901713	0	0	21	193	0	3	1339	2635	70.01000000000022	11.324063393775088	55.27600077603374	8.098482622851263	l
五	o	z	0.06901542945535005	0	0	21	193	0	3	1339	2635	70.01000000000022	11.39307882323044	55.32234038791118	8.098482622851263	l
专	n	q	0.07592367232932232	0	0	21	193	0	3	1339	2635	70.01000000000022	11.39998706610441	55.32924863078516	8.098482622851263	l
兔	a	p	0.04174214041537118	0	0	21	193	0	3	1339	2635	70.01000000000023	11.324063393775088	55.21158281804046	8.098482622851263	l
予	o	p	0.04294638265777754	0	0	21	193	0	3	1339	2635	70.02000000000021	11.367009776432866	55.253324958455835	8.098482622851263	l
居	o	f	0.06751840490070718	0	0	21	193	0	3	1339	2635	70.02000000000021	11.324063393775088	55.320843363356545	8.098482622851263	l
乃	r	g	0.05601735017750993	0	0	21	193	0	3	1339	2635	70.02000000000024	11.324063393775088	55.253324958455835	8.098482622851263	l
民	n	k	0.04465562779266337	0	0	21	193	0	3	1339	2635	70.02500000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
单	o	s	0.06613390503940997	0	0	21	193	0	3	1339	2635	70.02500000000022	11.324063393775088	55.31945886349524	8.098482622851263	l
乃	r	o	0.05601735017750993	0	0	21	193	0	3	1339	2635	70.02500000000023	11.324063393775088	55.19730760827832	8.098482622851263	l
臣	o	i	0.020559639529970378	0	0	21	193	0	3	1339	2635	70.03500000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
尧	k	n	0.030275170264484282	0	0	21	193	0	3	1339	2635	70.03500000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
鬲	y	s	0.015112710730867316	0	0	21	193	0	3	1339	2635	70.03500000000022	11.324063393775088	55.2684376691867	8.098482622851263	l
丘	y	a	0.016090753554474133	0	0	21	193	0	3	1339	2635	70.03500000000022	11.340154147329562	55.26941571201031	8.098482622851263	l
弟	p	z	0.11420925244651238	0	0	21	193	0	3	1339	2635	70.03500000000022	11.324063393775088	55.36753421090235	8.098482622851263	l
乃	r	e	0.05601735017750993	0	0	21	193	0	3	1339	2635	70.04750000000023	11.324063393775088	55.253324958455835	8.098482622851263	l
也	l	g	1.4588985117384918	0	0	21	193	0	3	1339	2635	70.05000000000022	11.324063393775088	56.712223470194324	6.837837075526247	k
尧	k	m	0.030275170264484282	0	0	21	193	0	3	1339	2635	70.05000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
五	o	m	0.06901542945535005	0	0	21	193	0	3	1339	2635	70.06000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
臣	o	c	0.020559639529970378	0	0	21	193	0	3	1339	2635	70.06000000000022	11.324063393775088	55.273884597985806	8.098482622851263	l
臣	o	d	0.020559639529970378	0	0	21	193	0	3	1339	2635	70.06000000000022	11.324063393775088	55.273884597985806	8.098482622851263	l
兼	h	q	0.026696964328651058	0	0	21	193	0	3	1339	2635	70.06000000000022	11.35076035810374	55.280021922784485	8.098482622851263	l
尧	k	a	0.030275170264484282	0	0	21	193	0	3	1339	2635	70.06000000000022	11.354338564039573	55.283600128720316	8.098482622851263	l
居	o	s	0.06751840490070718	0	0	21	193	0	3	1339	2635	70.06000000000022	11.324063393775088	55.320843363356545	8.098482622851263	l
象	k	r	0.07319918678057127	0	0	21	193	0	3	1339	2635	70.06000000000022	11.324063393775088	55.326524145236405	8.098482622851263	l
居	o	p	0.06751840490070718	0	0	21	193	0	3	1339	2635	70.0700000000002	11.391581798675794	55.253324958455835	8.098482622851263	l
厉	a	k	0.004835587592894463	0	0	21	193	0	3	1339	2635	70.07000000000022	11.319227806182194	55.24848937086294	8.098482622851263	l
厉	a	g	0.004835587592894463	0	0	21	193	0	3	1339	2635	70.07000000000022	11.319227806182194	55.253324958455835	8.098482622851263	l
瓦	g	x	0.032557131389254944	0	0	21	193	0	3	1339	2635	70.07250000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
九	p	x	0.05253654006435758	0	0	21	193	0	3	1339	2635	70.08500000000022	11.27152685371073	55.305861498520194	8.098482622851263	l
厉	a	p	0.004835587592894463	0	0	21	193	0	3	1339	2635	70.09500000000023	11.324063393775088	55.24848937086294	8.098482622851263	l
利	i	x	0.08511758419020722	0	0	21	193	0	3	1339	2635	70.09500000000024	11.324063393775088	55.33844254264604	8.098482622851263	l
兔	a	i	0.04174214041537118	0	0	21	193	0	3	1339	2635	70.09750000000027	11.282321253359717	55.21158281804046	8.098482622851263	l
牙	d	n	0.06283182577838411	0	0	21	193	0	3	1339	2635	70.10000000000022	11.324063393775088	55.19049313267745	8.098482622851263	l
牙	d	j	0.06283182577838411	0	0	21	193	0	3	1339	2635	70.11000000000023	11.324063393775088	55.19049313267745	8.098482622851263	l
单	o	t	0.06613390503940997	0	0	21	193	0	3	1339	2635	70.12000000000022	11.324063393775088	55.31945886349524	8.098482622851263	l
厉	a	x	0.004835587592894463	0	0	21	193	0	3	1339	2635	70.12000000000023	11.319227806182194	55.253324958455835	8.098482622851263	l
居	o	w	0.06751840490070718	0	0	21	193	0	3	1339	2635	70.13000000000024	11.324063393775088	55.320843363356545	8.098482622851263	l
黑	j	g	0.06430874459927324	0	0	21	193	0	3	1339	2635	70.13250000000023	11.324063393775088	55.31763370305511	8.098482622851263	l
丘	y	k	0.016090753554474133	0	0	21	193	0	3	1339	2635	70.13500000000023	11.324063393775088	55.253324958455835	8.098482622851263	l
乃	r	k	0.05601735017750993	0	0	21	193	0	3	1339	2635	70.15500000000024	11.324063393775088	55.19730760827832	8.098482622851263	l
付	j	r	0.03603542332865313	0	0	21	193	0	3	1339	2635	70.16000000000025	11.324063393775088	55.28936038178449	8.098482622851263	l
兔	a	x	0.04174214041537118	0	0	21	193	0	3	1339	2635	70.1600000000003	11.282321253359717	55.253324958455835	8.098482622851263	l
无	v	q	0.11151209007440102	0	0	21	193	0	3	1339	2635	70.17000000000026	11.435575483849489	55.253324958455835	8.098482622851263	l
弗	p	x	0.04766682824287318	0	0	21	193	0	3	1339	2635	70.18500000000024	11.276396565532215	55.30099178669871	8.098482622851263	l
兔	a	v	0.04174214041537118	0	0	21	193	0	3	1339	2635	70.1850000000003	11.282321253359717	55.253324958455835	8.098482622851263	l
黑	j	m	0.06430874459927324	0	0	21	193	0	3	1339	2635	70.19750000000026	11.324063393775088	55.253324958455835	8.098482622851263	l
也	l	w	1.4588985117384918	0	0	21	193	0	3	1339	2635	70.21000000000026	11.324063393775088	56.712223470194324	6.837837075526247	k
牙	d	k	0.06283182577838411	0	0	21	193	0	3	1339	2635	70.21000000000026	11.324063393775088	55.19049313267745	8.098482622851263	l
兼	h	y	0.026696964328651058	0	0	21	193	0	3	1339	2635	70.21000000000026	11.324063393775088	55.253324958455835	8.098482622851263	l
弟	p	c	0.11420925244651238	0	0	21	193	0	3	1339	2635	70.21000000000026	11.209854141328575	55.36753421090235	8.098482622851263	l
龙	t	y	0.6101005000171068	0	0	21	193	0	3	1339	2635	70.21500000000029	11.324063393775088	54.64322445843873	8.098482622851263	l
利	i	h	0.08511758419020722	0	0	21	193	0	3	1339	2635	70.22000000000028	11.324063393775088	55.253324958455835	8.098482622851263	l
厉	a	z	0.004835587592894463	0	0	21	193	0	3	1339	2635	70.23250000000029	11.324063393775088	55.253324958455835	8.098482622851263	l
母	l	h	0.1358596181185536	0	0	21	193	0	3	1339	2635	70.23500000000028	11.324063393775088	55.253324958455835	7.962623004732709	l
击	t	z	0.04729110482186751	0	0	21	193	0	3	1339	2635	70.23750000000022	11.371354498596956	55.253324958455835	8.098482622851263	l
居	o	j	0.06751840490070718	0	0	21	193	0	3	1339	2635	70.24500000000029	11.324063393775088	55.253324958455835	8.098482622851263	l
母	l	g	0.1358596181185536	0	0	21	193	0	3	1339	2635	70.24750000000029	11.324063393775088	55.38918457657439	7.962623004732709	l
俞	b	f	0.022768434818891608	0	0	21	193	0	3	1339	2635	70.24750000000029	11.324063393775088	55.253324958455835	8.098482622851263	l
兼	h	j	0.026696964328651058	0	0	21	193	0	3	1339	2635	70.26000000000029	11.324063393775088	55.253324958455835	8.098482622851263	l
尧	k	u	0.030275170264484282	0	0	21	193	0	3	1339	2635	70.26000000000029	11.324063393775088	55.253324958455835	8.098482622851263	l
母	l	i	0.1358596181185536	0	0	21	193	0	3	1339	2635	70.26500000000028	11.324063393775088	55.253324958455835	7.962623004732709	l
厉	a	d	0.004835587592894463	0	0	21	193	0	3	1339	2635	70.2700000000003	11.319227806182194	55.253324958455835	8.098482622851263	l
向	t	g	0.19646789647200782	0	0	21	193	0	3	1339	2635	70.2700000000003	11.324063393775088	55.253324958455835	8.098482622851263	l
行	b	u	0.16392012396473687	0	0	21	193	0	3	1339	2635	70.27250000000029	11.324063393775088	55.0894048344911	8.098482622851263	l
俞	b	e	0.022768434818891608	0	0	21	193	0	3	1339	2635	70.27250000000029	11.324063393775088	55.253324958455835	8.098482622851263	l
臣	o	v	0.020559639529970378	0	0	21	193	0	3	1339	2635	70.2850000000003	11.324063393775088	55.273884597985806	8.098482622851263	l
尧	k	g	0.030275170264484282	0	0	21	193	0	3	1339	2635	70.2850000000003	11.324063393775088	55.283600128720316	8.098482622851263	l
厉	a	u	0.004835587592894463	0	0	21	193	0	3	1339	2635	70.3050000000003	11.319227806182194	55.24848937086294	8.098482622851263	l
无	v	m	0.11151209007440102	0	0	21	193	0	3	1339	2635	70.3100000000003	11.324063393775088	55.141812868381436	8.098482622851263	l
尧	k	s	0.030275170264484282	0	0	21	193	0	3	1339	2635	70.3100000000003	11.324063393775088	55.283600128720316	8.098482622851263	l
勿	n	m	0.15735750539555904	0	0	21	193	0	3	1339	2635	70.32000000000026	11.324063393775088	55.253324958455835	8.098482622851263	l
丘	y	f	0.016090753554474133	0	0	21	193	0	3	1339	2635	70.34750000000031	11.324063393775088	55.26941571201031	8.098482622851263	l
暴	p	l	0.018047533186580644	0	0	21	193	0	3	1339	2635	70.3725000000003	11.306015860588507	55.253324958455835	8.116530156037843	l
勿	n	z	0.15735750539555904	0	0	21	193	0	3	1339	2635	70.38500000000029	11.481420899170647	55.410682463851394	8.098482622851263	l
母	l	c	0.1358596181185536	0	0	21	193	0	3	1339	2635	70.3850000000003	11.324063393775088	55.38918457657439	7.962623004732709	l
居	o	h	0.06751840490070718	0	0	21	193	0	3	1339	2635	70.41000000000031	11.324063393775088	55.253324958455835	8.098482622851263	l
单	o	m	0.06613390503940997	0	0	21	193	0	3	1339	2635	70.42250000000031	11.324063393775088	55.253324958455835	8.098482622851263	l
行	b	l	0.16392012396473687	0	0	21	193	0	3	1339	2635	70.42250000000031	11.324063393775088	55.0894048344911	8.262402746816	l
至	n	d	0.4594622951513982	0	0	21	193	0	3	1339	2635	70.42500000000031	11.324063393775088	55.71278725360723	8.098482622851263	l
兔	a	s	0.04174214041537118	0	0	21	193	0	3	1339	2635	70.42500000000034	11.282321253359717	55.253324958455835	8.098482622851263	l
卵	k	x	0.03445541800896151	0	0	21	193	0	3	1339	2635	70.4350000000003	11.324063393775088	55.287780376464795	8.098482622851263	l
莫	b	f	0.05458694817258361	0	0	21	193	0	3	1339	2635	70.4600000000003	11.324063393775088	55.253324958455835	8.098482622851263	l
兔	a	c	0.04174214041537118	0	0	21	193	0	3	1339	2635	70.46000000000033	11.282321253359717	55.253324958455835	8.098482622851263	l
予	o	x	0.04294638265777754	0	0	21	193	0	3	1339	2635	70.47750000000032	11.324063393775088	55.29627134111361	8.098482622851263	l
长	b	o	0.23029601162222446	0	0	21	193	0	3	1339	2635	70.48500000000033	11.324063393775088	55.02302894683361	8.098482622851263	l
音	z	u	0.06132423282522965	0	0	21	193	0	3	1339	2635	70.49000000000031	11.26273916094986	55.192000725630606	8.098482622851263	l
黑	j	u	0.06430874459927324	0	0	21	193	0	3	1339	2635	70.49500000000032	11.324063393775088	55.253324958455835	8.098482622851263	l
丽	o	x	0.15277425070971604	0	0	21	193	0	3	1339	2635	70.50500000000032	11.324063393775088	55.40609920916555	8.098482622851263	l
乃	r	y	0.05601735017750993	0	0	21	193	0	3	1339	2635	70.51000000000033	11.324063393775088	55.19730760827832	8.098482622851263	l
俞	b	u	0.022768434818891608	0	0	21	193	0	3	1339	2635	70.51000000000033	11.324063393775088	55.23055652363694	8.098482622851263	l
弟	p	i	0.11420925244651238	0	0	21	193	0	3	1339	2635	70.52000000000032	11.209854141328575	55.253324958455835	8.098482622851263	l
