root	from	to	hard1500x10000	hard3500x2000	full1500	full3500	full6000	short1500	short3500	three1500	three3500
月	w	t	0	3	0	28	213	0	3	1335	2621
月	w	v	0	3	0	28	201	0	4	1337	2618
田	o	n	0	3	0	29	211	0	6	1339	2632
卜	e	y	0	4	0	22	192	0	3	1340	2636
卜	e	l	0	4	0	22	194	0	3	1339	2636
爫	z	y	0	4	0	22	193	0	3	1339	2634
爫	z	a	0	4	0	22	193	0	3	1339	2631
亠	z	d	0	4	0	22	191	0	3	1338	2634
白	n	b	0	4	0	22	196	0	3	1338	2632
皿	h	q	0	4	0	22	196	0	3	1338	2632
亠	z	n	0	4	0	22	197	0	3	1338	2630
亠	z	o	0	4	0	22	192	0	3	1336	2631
卜	e	o	0	4	0	22	194	0	3	1335	2632
亠	z	c	0	4	0	22	194	0	3	1334	2628
亠	z	t	0	4	0	22	192	0	3	1332	2627
矢	a	b	0	4	0	23	198	0	2	1339	2634
斤	t	m	0	4	0	23	193	0	3	1340	2636
斤	t	o	0	4	0	23	193	0	3	1340	2636
斤	t	a	0	4	0	23	191	0	3	1340	2635
斤	t	w	0	4	0	23	193	0	3	1340	2635
米	k	y	0	4	0	23	196	0	3	1340	2635
卜	e	z	0	4	0	23	193	0	3	1340	2634
耂	i	k	0	4	0	23	195	0	3	1339	2638
辛	s	d	0	4	0	23	194	0	3	1339	2637
辛	s	h	0	4	0	23	194	0	3	1339	2637
辛	s	y	0	4	0	23	194	0	3	1339	2637
衣	q	b	0	4	0	23	195	0	3	1339	2637
辛	s	a	0	4	0	23	196	0	3	1339	2637
辛	s	k	0	4	0	23	196	0	3	1339	2637
辛	s	x	0	4	0	23	196	0	3	1339	2637
虫	b	p	0	4	0	23	204	0	3	1339	2637
束	b	j	0	4	0	23	193	0	3	1339	2636
韦	k	h	0	4	0	23	193	0	3	1339	2636
彳	u	y	0	4	0	23	194	0	3	1339	2636
臣	o	h	0	4	0	23	194	0	3	1339	2636
臣	o	k	0	4	0	23	194	0	3	1339	2636
佥	a	j	0	4	0	23	194	0	3	1339	2636
辛	s	j	0	4	0	23	194	0	3	1339	2636
里	v	y	0	4	0	23	194	0	3	1339	2636
丽	o	q	0	4	0	23	194	0	3	1339	2636
丽	o	w	0	4	0	23	194	0	3	1339	2636
井	b	d	0	4	0	23	194	0	3	1339	2636
井	b	h	0	4	0	23	194	0	3	1339	2636
井	b	i	0	4	0	23	194	0	3	1339	2636
井	b	y	0	4	0	23	194	0	3	1339	2636
甫	g	s	0	4	0	23	194	0	3	1339	2636
甫	g	y	0	4	0	23	194	0	3	1339	2636
卵	k	y	0	4	0	23	194	0	3	1339	2636
至	n	v	0	4	0	23	194	0	3	1339	2636
耂	i	c	0	4	0	23	194	0	3	1339	2636
耂	i	m	0	4	0	23	194	0	3	1339	2636
韦	k	v	0	4	0	23	194	0	3	1339	2636
臣	o	a	0	4	0	23	195	0	3	1339	2636
辛	s	q	0	4	0	23	195	0	3	1339	2636
丽	o	y	0	4	0	23	195	0	3	1339	2636
束	b	p	0	4	0	23	195	0	3	1339	2636
氏	s	o	0	4	0	23	195	0	3	1339	2636
九	p	z	0	4	0	23	195	0	3	1339	2636
习	j	l	0	4	0	23	196	0	3	1339	2636
毛	v	e	0	4	0	23	196	0	3	1339	2636
氏	s	l	0	4	0	23	196	0	3	1339	2636
毛	v	t	0	4	0	23	197	0	3	1339	2636
毛	v	u	0	4	0	23	197	0	3	1339	2636
囗	l	b	0	4	0	23	198	0	3	1339	2636
鸟	s	t	0	4	0	23	200	0	3	1339	2636
鬼	t	j	0	4	0	23	192	0	3	1339	2635
立	t	j	0	4	0	23	192	0	3	1339	2635
鬼	t	o	0	4	0	23	193	0	3	1339	2635
里	v	w	0	4	0	23	193	0	3	1339	2635
片	o	d	0	4	0	23	193	0	3	1339	2635
束	b	i	0	4	0	23	193	0	3	1339	2635
骨	z	j	0	4	0	23	193	0	3	1339	2635
韦	k	s	0	4	0	23	193	0	3	1339	2635
专	n	a	0	4	0	23	194	0	3	1339	2635
专	n	b	0	4	0	23	194	0	3	1339	2635
专	n	c	0	4	0	23	194	0	3	1339	2635
专	n	d	0	4	0	23	194	0	3	1339	2635
专	n	f	0	4	0	23	194	0	3	1339	2635
专	n	h	0	4	0	23	194	0	3	1339	2635
专	n	j	0	4	0	23	194	0	3	1339	2635
专	n	k	0	4	0	23	194	0	3	1339	2635
专	n	l	0	4	0	23	194	0	3	1339	2635
专	n	m	0	4	0	23	194	0	3	1339	2635
专	n	o	0	4	0	23	194	0	3	1339	2635
专	n	p	0	4	0	23	194	0	3	1339	2635
专	n	r	0	4	0	23	194	0	3	1339	2635
专	n	s	0	4	0	23	194	0	3	1339	2635
专	n	u	0	4	0	23	194	0	3	1339	2635
专	n	v	0	4	0	23	194	0	3	1339	2635
母	l	j	0	4	0	23	194	0	3	1339	2635
母	l	y	0	4	0	23	194	0	3	1339	2635
利	i	q	0	4	0	23	194	0	3	1339	2635
臣	o	e	0	4	0	23	194	0	3	1339	2635
臣	o	l	0	4	0	23	194	0	3	1339	2635
臣	o	s	0	4	0	23	194	0	3	1339	2635
臣	o	w	0	4	0	23	194	0	3	1339	2635
臣	o	z	0	4	0	23	194	0	3	1339	2635
禸	n	e	0	4	0	23	194	0	3	1339	2635
禸	n	j	0	4	0	23	194	0	3	1339	2635
禸	n	m	0	4	0	23	194	0	3	1339	2635
禸	n	q	0	4	0	23	194	0	3	1339	2635
象	k	d	0	4	0	23	194	0	3	1339	2635
象	k	f	0	4	0	23	194	0	3	1339	2635
象	k	g	0	4	0	23	194	0	3	1339	2635
象	k	i	0	4	0	23	194	0	3	1339	2635
象	k	y	0	4	0	23	194	0	3	1339	2635
鬼	t	p	0	4	0	23	194	0	3	1339	2635
佥	a	y	0	4	0	23	194	0	3	1339	2635
兼	h	d	0	4	0	23	194	0	3	1339	2635
兼	h	p	0	4	0	23	194	0	3	1339	2635
兼	h	u	0	4	0	23	194	0	3	1339	2635
兼	h	w	0	4	0	23	194	0	3	1339	2635
兼	h	x	0	4	0	23	194	0	3	1339	2635
厉	a	q	0	4	0	23	194	0	3	1339	2635
厉	a	w	0	4	0	23	194	0	3	1339	2635
以	t	b	0	4	0	23	194	0	3	1339	2635
以	t	c	0	4	0	23	194	0	3	1339	2635
以	t	n	0	4	0	23	194	0	3	1339	2635
以	t	o	0	4	0	23	194	0	3	1339	2635
夷	e	b	0	4	0	23	194	0	3	1339	2635
夷	e	c	0	4	0	23	194	0	3	1339	2635
夷	e	g	0	4	0	23	194	0	3	1339	2635
夷	e	i	0	4	0	23	194	0	3	1339	2635
夷	e	k	0	4	0	23	194	0	3	1339	2635
夷	e	o	0	4	0	23	194	0	3	1339	2635
夷	e	r	0	4	0	23	194	0	3	1339	2635
夷	e	z	0	4	0	23	194	0	3	1339	2635
乙	v	a	0	4	0	23	194	0	3	1339	2635
乙	v	b	0	4	0	23	194	0	3	1339	2635
乙	v	c	0	4	0	23	194	0	3	1339	2635
乙	v	d	0	4	0	23	194	0	3	1339	2635
乙	v	e	0	4	0	23	194	0	3	1339	2635
乙	v	f	0	4	0	23	194	0	3	1339	2635
乙	v	g	0	4	0	23	194	0	3	1339	2635
乙	v	h	0	4	0	23	194	0	3	1339	2635
乙	v	i	0	4	0	23	194	0	3	1339	2635
乙	v	j	0	4	0	23	194	0	3	1339	2635
乙	v	k	0	4	0	23	194	0	3	1339	2635
乙	v	l	0	4	0	23	194	0	3	1339	2635
乙	v	m	0	4	0	23	194	0	3	1339	2635
乙	v	n	0	4	0	23	194	0	3	1339	2635
乙	v	o	0	4	0	23	194	0	3	1339	2635
乙	v	p	0	4	0	23	194	0	3	1339	2635
乙	v	q	0	4	0	23	194	0	3	1339	2635
乙	v	r	0	4	0	23	194	0	3	1339	2635
乙	v	s	0	4	0	23	194	0	3	1339	2635
乙	v	t	0	4	0	23	194	0	3	1339	2635
乙	v	u	0	4	0	23	194	0	3	1339	2635
乙	v	w	0	4	0	23	194	0	3	1339	2635
乙	v	x	0	4	0	23	194	0	3	1339	2635
乙	v	y	0	4	0	23	194	0	3	1339	2635
乙	v	z	0	4	0	23	194	0	3	1339	2635
夕	m	a	0	4	0	23	194	0	3	1339	2635
殳	w	a	0	4	0	23	194	0	3	1339	2635
殳	w	e	0	4	0	23	194	0	3	1339	2635
殳	w	n	0	4	0	23	194	0	3	1339	2635
殳	w	y	0	4	0	23	194	0	3	1339	2635
兔	a	d	0	4	0	23	194	0	3	1339	2635
兔	a	h	0	4	0	23	194	0	3	1339	2635
兔	a	j	0	4	0	23	194	0	3	1339	2635
兔	a	q	0	4	0	23	194	0	3	1339	2635
兔	a	t	0	4	0	23	194	0	3	1339	2635
兔	a	w	0	4	0	23	194	0	3	1339	2635
兔	a	y	0	4	0	23	194	0	3	1339	2635
兔	a	z	0	4	0	23	194	0	3	1339	2635
丽	o	j	0	4	0	23	194	0	3	1339	2635
五	o	f	0	4	0	23	194	0	3	1339	2635
五	o	g	0	4	0	23	194	0	3	1339	2635
五	o	j	0	4	0	23	194	0	3	1339	2635
来	k	a	0	4	0	23	194	0	3	1339	2635
来	k	d	0	4	0	23	194	0	3	1339	2635
来	k	e	0	4	0	23	194	0	3	1339	2635
来	k	g	0	4	0	23	194	0	3	1339	2635
来	k	j	0	4	0	23	194	0	3	1339	2635
来	k	l	0	4	0	23	194	0	3	1339	2635
来	k	m	0	4	0	23	194	0	3	1339	2635
来	k	o	0	4	0	23	194	0	3	1339	2635
来	k	p	0	4	0	23	194	0	3	1339	2635
来	k	q	0	4	0	23	194	0	3	1339	2635
来	k	s	0	4	0	23	194	0	3	1339	2635
来	k	w	0	4	0	23	194	0	3	1339	2635
来	k	x	0	4	0	23	194	0	3	1339	2635
来	k	y	0	4	0	23	194	0	3	1339	2635
来	k	z	0	4	0	23	194	0	3	1339	2635
也	l	a	0	4	0	23	194	0	3	1339	2635
也	l	c	0	4	0	23	194	0	3	1339	2635
也	l	k	0	4	0	23	194	0	3	1339	2635
也	l	n	0	4	0	23	194	0	3	1339	2635
也	l	p	0	4	0	23	194	0	3	1339	2635
商	o	a	0	4	0	23	194	0	3	1339	2635
商	o	b	0	4	0	23	194	0	3	1339	2635
商	o	c	0	4	0	23	194	0	3	1339	2635
商	o	d	0	4	0	23	194	0	3	1339	2635
商	o	g	0	4	0	23	194	0	3	1339	2635
商	o	h	0	4	0	23	194	0	3	1339	2635
商	o	j	0	4	0	23	194	0	3	1339	2635
商	o	k	0	4	0	23	194	0	3	1339	2635
商	o	n	0	4	0	23	194	0	3	1339	2635
商	o	t	0	4	0	23	194	0	3	1339	2635
商	o	v	0	4	0	23	194	0	3	1339	2635
商	o	z	0	4	0	23	194	0	3	1339	2635
井	b	a	0	4	0	23	194	0	3	1339	2635
井	b	g	0	4	0	23	194	0	3	1339	2635
井	b	j	0	4	0	23	194	0	3	1339	2635
井	b	p	0	4	0	23	194	0	3	1339	2635
井	b	s	0	4	0	23	194	0	3	1339	2635
井	b	u	0	4	0	23	194	0	3	1339	2635
示	p	b	0	4	0	23	194	0	3	1339	2635
弟	p	d	0	4	0	23	194	0	3	1339	2635
弟	p	g	0	4	0	23	194	0	3	1339	2635
弟	p	h	0	4	0	23	194	0	3	1339	2635
弟	p	k	0	4	0	23	194	0	3	1339	2635
弟	p	m	0	4	0	23	194	0	3	1339	2635
弟	p	t	0	4	0	23	194	0	3	1339	2635
弟	p	y	0	4	0	23	194	0	3	1339	2635
甫	g	i	0	4	0	23	194	0	3	1339	2635
甫	g	m	0	4	0	23	194	0	3	1339	2635
甫	g	r	0	4	0	23	194	0	3	1339	2635
甫	g	t	0	4	0	23	194	0	3	1339	2635
付	j	a	0	4	0	23	194	0	3	1339	2635
俞	b	q	0	4	0	23	194	0	3	1339	2635
俞	b	y	0	4	0	23	194	0	3	1339	2635
弗	p	a	0	4	0	23	194	0	3	1339	2635
弗	p	s	0	4	0	23	194	0	3	1339	2635
卵	k	a	0	4	0	23	194	0	3	1339	2635
卵	k	g	0	4	0	23	194	0	3	1339	2635
卵	k	t	0	4	0	23	194	0	3	1339	2635
卵	k	u	0	4	0	23	194	0	3	1339	2635
无	v	g	0	4	0	23	194	0	3	1339	2635
无	v	j	0	4	0	23	194	0	3	1339	2635
无	v	k	0	4	0	23	194	0	3	1339	2635
无	v	t	0	4	0	23	194	0	3	1339	2635
龙	t	h	0	4	0	23	194	0	3	1339	2635
秉	o	a	0	4	0	23	194	0	3	1339	2635
秉	o	b	0	4	0	23	194	0	3	1339	2635
秉	o	c	0	4	0	23	194	0	3	1339	2635
秉	o	d	0	4	0	23	194	0	3	1339	2635
秉	o	e	0	4	0	23	194	0	3	1339	2635
秉	o	f	0	4	0	23	194	0	3	1339	2635
秉	o	g	0	4	0	23	194	0	3	1339	2635
秉	o	h	0	4	0	23	194	0	3	1339	2635
秉	o	i	0	4	0	23	194	0	3	1339	2635
秉	o	j	0	4	0	23	194	0	3	1339	2635
秉	o	k	0	4	0	23	194	0	3	1339	2635
秉	o	l	0	4	0	23	194	0	3	1339	2635
秉	o	m	0	4	0	23	194	0	3	1339	2635
秉	o	n	0	4	0	23	194	0	3	1339	2635
秉	o	p	0	4	0	23	194	0	3	1339	2635
秉	o	q	0	4	0	23	194	0	3	1339	2635
秉	o	r	0	4	0	23	194	0	3	1339	2635
秉	o	s	0	4	0	23	194	0	3	1339	2635
秉	o	t	0	4	0	23	194	0	3	1339	2635
秉	o	u	0	4	0	23	194	0	3	1339	2635
秉	o	v	0	4	0	23	194	0	3	1339	2635
秉	o	w	0	4	0	23	194	0	3	1339	2635
秉	o	x	0	4	0	23	194	0	3	1339	2635
秉	o	y	0	4	0	23	194	0	3	1339	2635
秉	o	z	0	4	0	23	194	0	3	1339	2635
尧	k	b	0	4	0	23	194	0	3	1339	2635
尧	k	c	0	4	0	23	194	0	3	1339	2635
尧	k	j	0	4	0	23	194	0	3	1339	2635
尧	k	l	0	4	0	23	194	0	3	1339	2635
尧	k	y	0	4	0	23	194	0	3	1339	2635
居	o	d	0	4	0	23	194	0	3	1339	2635
居	o	r	0	4	0	23	194	0	3	1339	2635
居	o	t	0	4	0	23	194	0	3	1339	2635
居	o	v	0	4	0	23	194	0	3	1339	2635
居	o	z	0	4	0	23	194	0	3	1339	2635
乃	r	a	0	4	0	23	194	0	3	1339	2635
乃	r	i	0	4	0	23	194	0	3	1339	2635
乃	r	j	0	4	0	23	194	0	3	1339	2635
乃	r	l	0	4	0	23	194	0	3	1339	2635
乃	r	u	0	4	0	23	194	0	3	1339	2635
乃	r	x	0	4	0	23	194	0	3	1339	2635
暴	p	b	0	4	0	23	194	0	3	1339	2635
暴	p	j	0	4	0	23	194	0	3	1339	2635
暴	p	n	0	4	0	23	194	0	3	1339	2635
暴	p	r	0	4	0	23	194	0	3	1339	2635
暴	p	u	0	4	0	23	194	0	3	1339	2635
暴	p	x	0	4	0	23	194	0	3	1339	2635
暴	p	z	0	4	0	23	194	0	3	1339	2635
莫	b	e	0	4	0	23	194	0	3	1339	2635
莫	b	g	0	4	0	23	194	0	3	1339	2635
莫	b	x	0	4	0	23	194	0	3	1339	2635
毛	v	m	0	4	0	23	194	0	3	1339	2635
皮	v	a	0	4	0	23	194	0	3	1339	2635
皮	v	b	0	4	0	23	194	0	3	1339	2635
皮	v	c	0	4	0	23	194	0	3	1339	2635
皮	v	d	0	4	0	23	194	0	3	1339	2635
皮	v	e	0	4	0	23	194	0	3	1339	2635
皮	v	f	0	4	0	23	194	0	3	1339	2635
皮	v	g	0	4	0	23	194	0	3	1339	2635
皮	v	h	0	4	0	23	194	0	3	1339	2635
皮	v	i	0	4	0	23	194	0	3	1339	2635
皮	v	j	0	4	0	23	194	0	3	1339	2635
皮	v	k	0	4	0	23	194	0	3	1339	2635
皮	v	l	0	4	0	23	194	0	3	1339	2635
皮	v	m	0	4	0	23	194	0	3	1339	2635
皮	v	n	0	4	0	23	194	0	3	1339	2635
皮	v	o	0	4	0	23	194	0	3	1339	2635
皮	v	p	0	4	0	23	194	0	3	1339	2635
皮	v	q	0	4	0	23	194	0	3	1339	2635
皮	v	r	0	4	0	23	194	0	3	1339	2635
皮	v	s	0	4	0	23	194	0	3	1339	2635
皮	v	t	0	4	0	23	194	0	3	1339	2635
皮	v	u	0	4	0	23	194	0	3	1339	2635
皮	v	w	0	4	0	23	194	0	3	1339	2635
皮	v	x	0	4	0	23	194	0	3	1339	2635
皮	v	y	0	4	0	23	194	0	3	1339	2635
皮	v	z	0	4	0	23	194	0	3	1339	2635
击	t	v	0	4	0	23	194	0	3	1339	2635
击	t	x	0	4	0	23	194	0	3	1339	2635
牙	d	m	0	4	0	23	194	0	3	1339	2635
牙	d	t	0	4	0	23	194	0	3	1339	2635
民	n	a	0	4	0	23	194	0	3	1339	2635
民	n	b	0	4	0	23	194	0	3	1339	2635
民	n	c	0	4	0	23	194	0	3	1339	2635
民	n	d	0	4	0	23	194	0	3	1339	2635
民	n	f	0	4	0	23	194	0	3	1339	2635
民	n	j	0	4	0	23	194	0	3	1339	2635
民	n	l	0	4	0	23	194	0	3	1339	2635
民	n	m	0	4	0	23	194	0	3	1339	2635
民	n	o	0	4	0	23	194	0	3	1339	2635
民	n	s	0	4	0	23	194	0	3	1339	2635
民	n	t	0	4	0	23	194	0	3	1339	2635
民	n	u	0	4	0	23	194	0	3	1339	2635
民	n	w	0	4	0	23	194	0	3	1339	2635
民	n	x	0	4	0	23	194	0	3	1339	2635
民	n	y	0	4	0	23	194	0	3	1339	2635
民	n	z	0	4	0	23	194	0	3	1339	2635
瓦	g	a	0	4	0	23	194	0	3	1339	2635
瓦	g	c	0	4	0	23	194	0	3	1339	2635
瓦	g	d	0	4	0	23	194	0	3	1339	2635
瓦	g	f	0	4	0	23	194	0	3	1339	2635
瓦	g	h	0	4	0	23	194	0	3	1339	2635
瓦	g	i	0	4	0	23	194	0	3	1339	2635
瓦	g	l	0	4	0	23	194	0	3	1339	2635
瓦	g	m	0	4	0	23	194	0	3	1339	2635
瓦	g	p	0	4	0	23	194	0	3	1339	2635
瓦	g	y	0	4	0	23	194	0	3	1339	2635
鬲	y	a	0	4	0	23	194	0	3	1339	2635
鬲	y	b	0	4	0	23	194	0	3	1339	2635
鬲	y	e	0	4	0	23	194	0	3	1339	2635
鬲	y	g	0	4	0	23	194	0	3	1339	2635
鬲	y	h	0	4	0	23	194	0	3	1339	2635
鬲	y	k	0	4	0	23	194	0	3	1339	2635
鬲	y	m	0	4	0	23	194	0	3	1339	2635
鬲	y	q	0	4	0	23	194	0	3	1339	2635
鬲	y	u	0	4	0	23	194	0	3	1339	2635
鬲	y	v	0	4	0	23	194	0	3	1339	2635
鬲	y	z	0	4	0	23	194	0	3	1339	2635
骨	z	v	0	4	0	23	194	0	3	1339	2635
乐	y	b	0	4	0	23	194	0	3	1339	2635
乐	y	c	0	4	0	23	194	0	3	1339	2635
乐	y	d	0	4	0	23	194	0	3	1339	2635
乐	y	e	0	4	0	23	194	0	3	1339	2635
乐	y	g	0	4	0	23	194	0	3	1339	2635
乐	y	h	0	4	0	23	194	0	3	1339	2635
乐	y	i	0	4	0	23	194	0	3	1339	2635
乐	y	j	0	4	0	23	194	0	3	1339	2635
乐	y	k	0	4	0	23	194	0	3	1339	2635
乐	y	m	0	4	0	23	194	0	3	1339	2635
乐	y	n	0	4	0	23	194	0	3	1339	2635
乐	y	p	0	4	0	23	194	0	3	1339	2635
乐	y	q	0	4	0	23	194	0	3	1339	2635
乐	y	r	0	4	0	23	194	0	3	1339	2635
乐	y	s	0	4	0	23	194	0	3	1339	2635
乐	y	t	0	4	0	23	194	0	3	1339	2635
乐	y	u	0	4	0	23	194	0	3	1339	2635
乐	y	v	0	4	0	23	194	0	3	1339	2635
乐	y	w	0	4	0	23	194	0	3	1339	2635
乐	y	z	0	4	0	23	194	0	3	1339	2635
丘	y	d	0	4	0	23	194	0	3	1339	2635
丘	y	j	0	4	0	23	194	0	3	1339	2635
丘	y	q	0	4	0	23	194	0	3	1339	2635
丘	y	u	0	4	0	23	194	0	3	1339	2635
丘	y	x	0	4	0	23	194	0	3	1339	2635
丘	y	z	0	4	0	23	194	0	3	1339	2635
单	o	f	0	4	0	23	194	0	3	1339	2635
单	o	j	0	4	0	23	194	0	3	1339	2635
单	o	x	0	4	0	23	194	0	3	1339	2635
单	o	z	0	4	0	23	194	0	3	1339	2635
长	j	a	0	4	0	23	194	0	3	1339	2635
长	j	b	0	4	0	23	194	0	3	1339	2635
长	j	d	0	4	0	23	194	0	3	1339	2635
长	j	l	0	4	0	23	194	0	3	1339	2635
长	j	u	0	4	0	23	194	0	3	1339	2635
长	j	y	0	4	0	23	194	0	3	1339	2635
永	o	a	0	4	0	23	194	0	3	1339	2635
永	o	b	0	4	0	23	194	0	3	1339	2635
永	o	g	0	4	0	23	194	0	3	1339	2635
永	o	h	0	4	0	23	194	0	3	1339	2635
永	o	m	0	4	0	23	194	0	3	1339	2635
永	o	s	0	4	0	23	194	0	3	1339	2635
永	o	u	0	4	0	23	194	0	3	1339	2635
永	o	w	0	4	0	23	194	0	3	1339	2635
永	o	y	0	4	0	23	194	0	3	1339	2635
九	p	d	0	4	0	23	194	0	3	1339	2635
之	t	g	0	4	0	23	194	0	3	1339	2635
之	t	j	0	4	0	23	194	0	3	1339	2635
之	t	v	0	4	0	23	194	0	3	1339	2635
之	t	y	0	4	0	23	194	0	3	1339	2635
之	t	z	0	4	0	23	194	0	3	1339	2635
专	n	g	0	4	0	23	195	0	3	1339	2635
专	n	x	0	4	0	23	195	0	3	1339	2635
囗	l	a	0	4	0	23	195	0	3	1339	2635
臣	o	b	0	4	0	23	195	0	3	1339	2635
臣	o	j	0	4	0	23	195	0	3	1339	2635
臣	o	q	0	4	0	23	195	0	3	1339	2635
禸	n	a	0	4	0	23	195	0	3	1339	2635
禸	n	k	0	4	0	23	195	0	3	1339	2635
禸	n	l	0	4	0	23	195	0	3	1339	2635
禸	n	o	0	4	0	23	195	0	3	1339	2635
佥	a	p	0	4	0	23	195	0	3	1339	2635
夷	e	f	0	4	0	23	195	0	3	1339	2635
殳	w	c	0	4	0	23	195	0	3	1339	2635
殳	w	d	0	4	0	23	195	0	3	1339	2635
殳	w	o	0	4	0	23	195	0	3	1339	2635
殳	w	p	0	4	0	23	195	0	3	1339	2635
勿	n	y	0	4	0	23	195	0	3	1339	2635
矢	a	i	0	4	0	23	195	0	3	1339	2635
兔	a	e	0	4	0	23	195	0	3	1339	2635
兔	a	n	0	4	0	23	195	0	3	1339	2635
丽	o	n	0	4	0	23	195	0	3	1339	2635
儿	r	c	0	4	0	23	195	0	3	1339	2635
儿	r	q	0	4	0	23	195	0	3	1339	2635
来	k	c	0	4	0	23	195	0	3	1339	2635
来	k	i	0	4	0	23	195	0	3	1339	2635
来	k	n	0	4	0	23	195	0	3	1339	2635
来	k	u	0	4	0	23	195	0	3	1339	2635
商	o	p	0	4	0	23	195	0	3	1339	2635
商	o	q	0	4	0	23	195	0	3	1339	2635
商	o	r	0	4	0	23	195	0	3	1339	2635
商	o	s	0	4	0	23	195	0	3	1339	2635
示	p	l	0	4	0	23	195	0	3	1339	2635
今	z	w	0	4	0	23	195	0	3	1339	2635
予	o	l	0	4	0	23	195	0	3	1339	2635
及	m	k	0	4	0	23	195	0	3	1339	2635
甫	g	v	0	4	0	23	195	0	3	1339	2635
付	j	x	0	4	0	23	195	0	3	1339	2635
卵	k	b	0	4	0	23	195	0	3	1339	2635
无	v	f	0	4	0	23	195	0	3	1339	2635
鹿	p	a	0	4	0	23	195	0	3	1339	2635
鹿	p	b	0	4	0	23	195	0	3	1339	2635
束	b	o	0	4	0	23	195	0	3	1339	2635
尧	k	o	0	4	0	23	195	0	3	1339	2635
尧	k	r	0	4	0	23	195	0	3	1339	2635
尧	k	t	0	4	0	23	195	0	3	1339	2635
居	o	g	0	4	0	23	195	0	3	1339	2635
居	o	u	0	4	0	23	195	0	3	1339	2635
乃	r	w	0	4	0	23	195	0	3	1339	2635
黑	j	p	0	4	0	23	195	0	3	1339	2635
黑	j	y	0	4	0	23	195	0	3	1339	2635
莫	b	a	0	4	0	23	195	0	3	1339	2635
莫	b	d	0	4	0	23	195	0	3	1339	2635
民	n	h	0	4	0	23	195	0	3	1339	2635
民	n	i	0	4	0	23	195	0	3	1339	2635
民	n	p	0	4	0	23	195	0	3	1339	2635
民	n	q	0	4	0	23	195	0	3	1339	2635
民	n	r	0	4	0	23	195	0	3	1339	2635
瓦	g	t	0	4	0	23	195	0	3	1339	2635
瓦	g	w	0	4	0	23	195	0	3	1339	2635
瓦	g	z	0	4	0	23	195	0	3	1339	2635
鬲	y	c	0	4	0	23	195	0	3	1339	2635
鬲	y	j	0	4	0	23	195	0	3	1339	2635
鬲	y	l	0	4	0	23	195	0	3	1339	2635
鬲	y	p	0	4	0	23	195	0	3	1339	2635
鬲	y	t	0	4	0	23	195	0	3	1339	2635
骨	z	a	0	4	0	23	195	0	3	1339	2635
骨	z	b	0	4	0	23	195	0	3	1339	2635
骨	z	h	0	4	0	23	195	0	3	1339	2635
骨	z	k	0	4	0	23	195	0	3	1339	2635
骨	z	m	0	4	0	23	195	0	3	1339	2635
骨	z	u	0	4	0	23	195	0	3	1339	2635
乐	y	a	0	4	0	23	195	0	3	1339	2635
乐	y	f	0	4	0	23	195	0	3	1339	2635
乐	y	o	0	4	0	23	195	0	3	1339	2635
乐	y	x	0	4	0	23	195	0	3	1339	2635
丘	y	b	0	4	0	23	195	0	3	1339	2635
长	j	f	0	4	0	23	195	0	3	1339	2635
长	j	h	0	4	0	23	195	0	3	1339	2635
长	j	p	0	4	0	23	195	0	3	1339	2635
永	o	f	0	4	0	23	195	0	3	1339	2635
永	o	j	0	4	0	23	195	0	3	1339	2635
永	o	k	0	4	0	23	195	0	3	1339	2635
永	o	t	0	4	0	23	195	0	3	1339	2635
永	o	v	0	4	0	23	195	0	3	1339	2635
九	p	a	0	4	0	23	195	0	3	1339	2635
九	p	c	0	4	0	23	195	0	3	1339	2635
九	p	w	0	4	0	23	195	0	3	1339	2635
韦	k	q	0	4	0	23	195	0	3	1339	2635
母	l	k	0	4	0	23	196	0	3	1339	2635
禸	n	f	0	4	0	23	196	0	3	1339	2635
禸	n	p	0	4	0	23	196	0	3	1339	2635
禸	n	s	0	4	0	23	196	0	3	1339	2635
厉	a	y	0	4	0	23	196	0	3	1339	2635
殳	w	k	0	4	0	23	196	0	3	1339	2635
丽	o	h	0	4	0	23	196	0	3	1339	2635
来	k	t	0	4	0	23	196	0	3	1339	2635
及	m	h	0	4	0	23	196	0	3	1339	2635
甫	g	h	0	4	0	23	196	0	3	1339	2635
甫	g	n	0	4	0	23	196	0	3	1339	2635
乃	r	p	0	4	0	23	196	0	3	1339	2635
毛	v	f	0	4	0	23	196	0	3	1339	2635
瓦	g	j	0	4	0	23	196	0	3	1339	2635
鬲	y	n	0	4	0	23	196	0	3	1339	2635
九	p	s	0	4	0	23	196	0	3	1339	2635
禸	n	t	0	4	0	23	197	0	3	1339	2635
瓦	g	s	0	4	0	23	197	0	3	1339	2635
骨	z	q	0	4	0	23	198	0	3	1339	2635
骨	z	s	0	4	0	23	198	0	3	1339	2635
豕	d	c	0	4	0	23	200	0	3	1339	2635
尸	c	i	0	4	0	23	191	0	3	1339	2634
鬼	t	d	0	4	0	23	192	0	3	1339	2634
鬼	t	w	0	4	0	23	192	0	3	1339	2634
鬼	t	c	0	4	0	23	193	0	3	1339	2634
鬼	t	e	0	4	0	23	193	0	3	1339	2634
鬼	t	i	0	4	0	23	193	0	3	1339	2634
鬼	t	k	0	4	0	23	193	0	3	1339	2634
里	v	k	0	4	0	23	193	0	3	1339	2634
古	t	j	0	4	0	23	193	0	3	1339	2634
