word	code	source	thuocl_df	xinhua	keep_reason	corpus_source_count	corpus_total_count	idiom_dual	ime_dual
人生追求	ruvq	简单鹤		0		0	0	0	0
容身之所	ruvs	简单鹤		0		0	0	0	0
人事专员	ruvy	简单鹤		0		0	0	0	0
若是这样	ruvy	简单鹤		0		0	0	0	0
人谁无过	ruwg	简单鹤		0		0	0	0	0
人生无常	ruwi	简单鹤		0		0	0	0	0
认识问题	ruwt	简单鹤		0		0	0	0	0
人身威胁	ruwx	简单鹤		0		0	0	0	0
人生信念	ruxn	简单鹤		0		0	0	0	0
人手一本	ruyb	简单鹤		0		0	0	0	0
人手一份	ruyf	简单鹤		0		0	0	0	0
人生赢家	ruyj	简单鹤		0		0	0	0	0
人生阅历	ruyl	简单鹤		0		0	0	0	0
人数优势	ruyu	简单鹤		0		0	0	0	0
人是衣妆	ruyv	简单鹤		0		0	0	0	0
认识一下	ruyx	简单鹤		0		0	0	0	0
如实作答	ruzd	简单鹤		0		0	0	0	0
乳首自慰	ruzw	简单鹤		0		0	0	0	0
仁者爱人	rvar	简单鹤		0		0	0	0	0
仁者爱山	rvau	简单鹤		0		0	0	0	0
入站必刷	rvbu	简单鹤		0		0	0	0	0
任重才轻	rvcq	简单鹤		1		0	0	0	0
认真对待	rvdd	简单鹤		0		0	0	0	0
柔中带刚	rvdg	简单鹤		0		0	0	0	0
任职单位	rvdw	简单鹤		0		0	0	0	0
入驻抖音	rvdy	简单鹤		0		0	0	0	0
弱智儿童	rvet	简单鹤		0		0	0	0	0
认知范围	rvfw	简单鹤		0		0	0	0	0
认证服务	rvfw	简单鹤		0		0	0	0	0
认知功能	rvgn	简单鹤		0		0	0	0	0
入职合同	rvht	简单鹤		0		0	0	0	0
热者寒之	rvhv	简单鹤		0		0	0	0	0
认证产品	rvip	简单鹤		0		0	0	0	0
人之将死	rvjs	简单鹤	85	0		0	0	0	0
入站考核	rvkh	简单鹤		0		0	0	0	0
认真考虑	rvkl	简单鹤		0		0	0	0	0
入驻快手	rvku	简单鹤		0		0	0	0	0
人中吕布	rvlb	简单鹤		0		0	0	0	0
任职期间	rvqj	简单鹤		0		0	0	0	0
如琢如磨	rvrm	简单鹤		0		0	0	0	0
仁者人也	rvry	简单鹤		0		0	0	0	0
认真听取	rvtq	简单鹤		0		0	0	0	0
忍者神龟	rvug	简单鹤		0		0	0	0	0
认知障碍	rvva	简单鹤		0		0	0	0	0
入主中原	rvvy	简单鹤		0		0	0	0	0
仁者无敌	rvwd	简单鹤		0		0	0	0	0
认真完成	rvwi	简单鹤		0		0	0	0	0
人证物证	rvwv	简单鹤		0		0	0	0	0
绕着弯子	rvwz	简单鹤		0		0	0	0	0
认证系统	rvxt	简单鹤		0		0	0	0	0
认真研究	rvyj	简单鹤		0		0	0	0	0
人证一致	rvyv	简单鹤		0		0	0	0	0
任职资格	rvzg	简单鹤		0		0	0	0	0
认真总结	rvzj	简单鹤		0		0	0	0	0
认真仔细	rvzx	简单鹤		0		0	0	0	0
攘外安内	rwan	简单鹤		1		0	0	0	0
任务安排	rwap	简单鹤		0		0	0	0	0
人物等级	rwdj	简单鹤		0		0	0	0	0
任务道具	rwdj	简单鹤		0		0	0	0	0
人文地理	rwdl	简单鹤		0		0	0	0	0
任务繁重	rwfv	简单鹤		0		0	0	0	0
让我访问	rwfw	简单鹤		0		0	0	0	0
人文关怀	rwgh	简单鹤		0		0	0	0	0
人为干扰	rwgr	简单鹤		0		0	0	0	0
人文环境	rwhj	简单鹤		0		0	0	0	0
人文景观	rwjg	简单鹤		0		0	0	0	0
任务艰巨	rwjj	简单鹤		0		0	0	0	0
让我加入	rwjr	简单鹤		0		0	0	0	0
让我进入	rwjr	简单鹤		0		0	0	0	0
人文精神	rwju	简单鹤		0		0	0	0	0
任务结束	rwju	简单鹤		0		0	0	0	0
人物刻画	rwkh	简单鹤		0		0	0	0	0
让我康康	rwkk	简单鹤		0		0	0	0	0
让我看看	rwkk	简单鹤		0		0	0	0	0
任务落实	rwlu	简单鹤		0		0	0	0	0
任务目标	rwmb	简单鹤		0		0	0	0	0
让我难以	rwny	简单鹤		0		0	0	0	0
人为破坏	rwph	简单鹤		0		0	0	0	0
人物群像	rwqx	简单鹤		0		0	0	0	0
扰我清修	rwqx	简单鹤		0		0	0	0	0
人五人六	rwrl	简单鹤	26	0		0	0	0	0
人文素质	rwsv	简单鹤		0		0	0	0	0
人文素养	rwsy	简单鹤		0		0	0	0	0
人物图片	rwtp	简单鹤		0		0	0	0	0
让我听听	rwtt	简单鹤		0		0	0	0	0
任务失败	rwub	简单鹤		0		0	0	0	0
人文社会	rwuh	简单鹤		0		0	0	0	0
乳味未干	rwwg	简单鹤		0		0	0	0	0
任务完成	rwwi	简单鹤		0		0	0	0	0
人文学科	rwxk	简单鹤		0		0	0	0	0
让我想想	rwxx	简单鹤		0		0	0	0	0
饶我一命	rwym	简单鹤		0		0	0	0	0
人为因素	rwys	简单鹤		0		0	0	0	0
人为原因	rwyy	简单鹤		0		0	0	0	0
入围作品	rwzp	简单鹤		0		0	0	0	0
人心安定	rxad	简单鹤		0		0	0	0	0
人性本恶	rxbe	简单鹤		0		0	0	0	0
人性本善	rxbu	简单鹤		0		0	0	0	0
热心帮助	rxbv	简单鹤		0		0	0	0	0
如下操作	rxcz	简单鹤		0		0	0	0	0
热心读者	rxdv	简单鹤		0		0	0	0	0
人心浮动	rxfd	简单鹤		0		0	0	0	0
如下方法	rxff	简单鹤		0		0	0	0	0
热线服务	rxfw	简单鹤		0		0	0	0	0
人小鬼大	rxgd	简单鹤	142	0		0	0	0	0
人性关怀	rxgh	简单鹤		0		0	0	0	0
热心观众	rxgv	简单鹤		0		0	0	0	0
热血高校	rxgx	简单鹤		0		0	0	0	0
入学成绩	rxij	简单鹤		0		0	0	0	0
热销产品	rxip	简单鹤		0		0	0	0	0
如下几种	rxjv	简单鹤		0		0	0	0	0
瑞幸咖啡	rxkf	简单鹤		0		0	0	0	0
入学考试	rxku	简单鹤		0		0	0	0	0
热线联系	rxlx	简单鹤		0		0	0	0	0
人心莫测	rxmc	简单鹤		1		0	0	0	0
人血馒头	rxmt	简单鹤		0		0	0	0	0
热血男儿	rxne	简单鹤		0		0	0	0	0
仍须努力	rxnl	简单鹤		0		0	0	0	0
如下情况	rxqk	简单鹤		0		0	0	0	0
热血青年	rxqn	简单鹤		0		0	0	0	0
热心群众	rxqv	简单鹤		0		0	0	0	0
任选其一	rxqy	简单鹤		0		0	0	0	0
人性弱点	rxrd	简单鹤		0		0	0	0	0
柔心弱骨	rxrg	简单鹤		1		0	0	0	0
人心如面	rxrm	简单鹤		1		0	0	0	0
人心思乱	rxsl	简单鹤		0		0	0	0	0
如下特点	rxtd	简单鹤		0		0	0	0	0
人形坦克	rxtk	简单鹤		0		0	0	0	0
入戏太深	rxtu	简单鹤		0		0	0	0	0
入学通知	rxtv	简单鹤		0		0	0	0	0
瑞星杀毒	rxud	简单鹤		0		0	0	0	0
日销售额	rxue	简单鹤		0		0	0	0	0
如下说明	rxum	简单鹤		0		0	0	0	0
热心市民	rxum	简单鹤		0		0	0	0	0
入学申请	rxuq	简单鹤		0		0	0	0	0
容膝之地	rxvd	简单鹤		1		0	0	0	0
热心支持	rxvi	简单鹤		0		0	0	0	0
荣幸之至	rxvv	简单鹤		0		0	0	0	0
人心稳定	rxwd	简单鹤		0		0	0	0	0
热心网友	rxwy	简单鹤		0		0	0	0	0
人心向善	rxxu	简单鹤		0		0	0	0	0
如下要求	rxyq	简单鹤		0		0	0	0	0
日行一善	rxyu	简单鹤		0		0	0	0	0
入选作品	rxzp	简单鹤		0		0	0	0	0
如有不妥	rybt	简单鹤		0		0	0	0	0
容易把握	rybw	简单鹤		0		0	0	0	0
如有必要	ryby	简单鹤		0		0	0	0	0
日月蹉跎	ryct	简单鹤		1		0	0	0	0
容易操作	rycz	简单鹤		0		0	0	0	0
容易得多	rydd	简单鹤		0		0	0	0	0
绕一大圈	rydq	简单鹤		0		0	0	0	0
日益恶化	ryeh	简单鹤		0		0	0	0	0
如蚁附膻	ryfd	简单鹤		1		0	0	0	0
肉眼凡夫	ryff	简单鹤		1		0	0	0	0
任意发挥	ryfh	简单鹤		0		0	0	0	0
日夜奋战	ryfv	简单鹤		0		0	0	0	0
容易感到	rygd	简单鹤		0		0	0	0	0
日益巩固	rygg	简单鹤		0		0	0	0	0
锐意改革	rygg	简单鹤		0		0	0	0	0
日月光华	rygh	简单鹤		0		0	0	0	0
人员构成	rygi	简单鹤		0		0	0	0	0
容易感冒	rygm	简单鹤		0		0	0	0	0
日月合壁	ryhb	简单鹤		1		0	0	0	0
人与环境	ryhj	简单鹤		0		0	0	0	0
日益活跃	ryhy	简单鹤		0		0	0	0	0
日益猖獗	ryij	简单鹤		0		0	0	0	0
荣誉出品	ryip	简单鹤		0		0	0	0	0
日益成为	ryiw	简单鹤		0		0	0	0	0
容易出现	ryix	简单鹤		0		0	0	0	0
人员经费	ryjf	简单鹤		0		0	0	0	0
荣耀积分	ryjf	简单鹤		0		0	0	0	0
日益加剧	ryjj	简单鹤		0		0	0	0	0
日益加快	ryjk	简单鹤		0		0	0	0	0
日益激烈	ryjl	简单鹤		0		0	0	0	0
日益紧密	ryjm	简单鹤		0		0	0	0	0
日益健全	ryjq	简单鹤		0		0	0	0	0
人用金试	ryju	简单鹤		0		0	0	0	0
如意吉祥	ryjx	简单鹤		0		0	0	0	0
仁义君子	ryjz	简单鹤		1		0	0	0	0
日益扩大	rykd	简单鹤		0		0	0	0	0
容易看出	ryki	简单鹤		0		0	0	0	0
日月可鉴	rykj	简单鹤		0		0	0	0	0
肉眼可见	rykj	简单鹤		0		0	0	0	0
容易理解	rylj	简单鹤		0		0	0	0	0
如有雷同	rylt	简单鹤		0		0	0	0	0
日月丽天	rylt	简单鹤		1		0	0	0	0
容易明白	rymb	简单鹤		0		0	0	0	0
如有冒犯	rymf	简单鹤		0		0	0	0	0
人员密集	rymj	简单鹤		0		0	0	0	0
日益密切	rymq	简单鹤		0		0	0	0	0
容易么我	rymw	简单鹤		0		0	0	0	0
容易吗我	rymw	简单鹤		0		0	0	0	0
日益明显	rymx	简单鹤		0		0	0	0	0
容易满足	rymz	简单鹤		0		0	0	0	0
日益普及	rypj	简单鹤		0		0	0	0	0
日夜牵挂	ryqg	简单鹤		0		0	0	0	0
日月齐光	ryqg	简单鹤		0		0	0	0	0
日益强烈	ryql	简单鹤		0		0	0	0	0
人言人殊	ryru	简单鹤		0		0	0	0	0
热因热用	ryry	简单鹤		0		0	0	0	0
儒雅随和	rysh	简单鹤		0		0	0	0	0
人有三急	rysj	简单鹤		0		0	0	0	0
日夜思念	rysn	简单鹤		0		0	0	0	0
日益提高	rytg	简单鹤		0		0	0	0	0
日益突出	ryti	简单鹤		0		0	0	0	0
任意时间	ryuj	简单鹤		0		0	0	0	0
荣耀水晶	ryuj	简单鹤		0		0	0	0	0
人妖殊途	ryut	简单鹤		0		0	0	0	0
如有神助	ryuv	简单鹤		0		0	0	0	0
人员伤亡	ryuw	简单鹤		0		0	0	0	0
让一追二	ryve	简单鹤		0		0	0	0	0
荣誉证书	ryvu	简单鹤		0		0	0	0	0
人员往来	rywl	简单鹤		0		0	0	0	0
如有问题	rywt	简单鹤		0		0	0	0	0
如烟往事	rywu	简单鹤		0		0	0	0	0
荣耀王者	rywv	简单鹤		0		0	0	0	0
软玉温香	rywx	简单鹤		1		0	0	0	0
容易想到	ryxd	简单鹤		0		0	0	0	0
任意修改	ryxg	简单鹤		0		0	0	0	0
日益显露	ryxl	简单鹤		0		0	0	0	0
荣誉勋章	ryxv	简单鹤		0		0	0	0	0
日益显现	ryxx	简单鹤		0		0	0	0	0
如有需要	ryxy	简单鹤		0		0	0	0	0
如有一宝	ryyb	简单鹤		0		0	0	0	0
任意一个	ryyg	简单鹤		0		0	0	0	0
人员优化	ryyh	简单鹤		0		0	0	0	0
任意一款	ryyk	简单鹤		0		0	0	0	0
容颜易老	ryyl	简单鹤		0		0	0	0	0
容易引起	ryyq	简单鹤		0		0	0	0	0
任意一天	ryyt	简单鹤		0		0	0	0	0
若有一天	ryyt	简单鹤		0		0	0	0	0
人要衣装	ryyv	简单鹤		0		0	0	0	0
日益严重	ryyv	简单鹤		0		0	0	0	0
人云也云	ryyy	简单鹤		0		0	0	0	0
日益月滋	ryyz	简单鹤		1		0	0	0	0
日益增多	ryzd	简单鹤		0		0	0	0	0
如有再犯	ryzf	简单鹤		0		0	0	0	0
日益增强	ryzq	简单鹤		0		0	0	0	0
人与自然	ryzr	简单鹤		0		0	0	0	0
日益增长	ryzv	简单鹤		0		0	0	0	0
人言啧啧	ryzz	简单鹤		1		0	0	0	0
让子弹飞	rzdf	简单鹤		0		0	0	0	0
人走灯灭	rzdm	简单鹤		0		0	0	0	0
认罪服法	rzff	简单鹤		0		0	0	0	0
人造飞船	rzfi	简单鹤		0		0	0	0	0
如醉方醒	rzfx	简单鹤		1		0	0	0	0
融资功能	rzgn	简单鹤		0		0	0	0	0
日子过去	rzgq	简单鹤		0		0	0	0	0
人造黑洞	rzhd	简单鹤		0		0	0	0	0
认罪悔过	rzhg	简单鹤		0		0	0	0	0
润燥化痰	rzht	简单鹤		0		0	0	0	0
日子久了	rzjl	简单鹤		0		0	0	0	0
人在囧途	rzjt	简单鹤		0		0	0	0	0
融资困难	rzkn	简单鹤		0		0	0	0	0
如遭雷击	rzlj	简单鹤		0		0	0	0	0
日子难熬	rzna	简单鹤		0		0	0	0	0
日子难过	rzng	简单鹤		0		0	0	0	0
认罪认罚	rzrf	简单鹤		0		0	0	0	0
润燥通便	rztb	简单鹤		0		0	0	0	0
人在天涯	rzty	简单鹤		0		0	0	0	0
人造太阳	rzty	简单鹤		0		0	0	0	0
日在校园	rzxy	简单鹤		0		0	0	0	0
人择原理	rzyl	简单鹤		0		0	0	0	0
日滋月益	rzyy	简单鹤		1		0	0	0	0
伞兵部队	sbbd	简单鹤		0		0	0	0	0
散步的鹤	sbdh	简单鹤		0		0	0	0	0
死不带去	sbdq	简单鹤		0		0	0	0	0
死不答应	sbdy	简单鹤		0		0	0	0	0
随波荡漾	sbdy	简单鹤		0		0	0	0	0
随便翻开	sbfk	简单鹤		0		0	0	0	0
随便放弃	sbfq	简单鹤		0		0	0	0	0
三倍工资	sbgz	简单鹤		0		0	0	0	0
三百回合	sbhh	简单鹤		0		0	0	0	0
死不承认	sbir	简单鹤		0		0	0	0	0
思不出位	sbiw	简单鹤		1		0	0	0	0
散播焦虑	sbjl	简单鹤		0		0	0	0	0
死不见尸	sbju	简单鹤		0		0	0	0	0
随便看看	sbkk	简单鹤		0		0	0	0	0
酸不溜丢	sbld	简单鹤		0		0	0	0	0
酸不拉几	sblj	简单鹤		0		0	0	0	0
塞班论坛	sblt	简单鹤		0		0	0	0	0
三波六折	sblv	简单鹤		0		0	0	0	0
斯巴拉西	sblx	简单鹤		0		0	0	0	0
三边贸易	sbmy	简单鹤		0		0	0	0	0
随便你了	sbnl	简单鹤		0		0	0	0	0
赛博朋克	sbpk	简单鹤		0		0	0	0	0
死不认错	sbrc	简单鹤		0		0	0	0	0
死不认账	sbrv	简单鹤		0		0	0	0	0
赛博算命	sbsm	简单鹤		0		0	0	0	0
三病四痛	sbst	简单鹤		1		0	0	0	0
算不算数	sbsu	简单鹤		0		0	0	0	0
算不算是	sbsu	简单鹤		0		0	0	0	0
算不上是	sbuu	简单鹤		0		0	0	0	0
随便说说	sbuu	简单鹤		0		0	0	0	0
赛博神医	sbuy	简单鹤		0		0	0	0	0
随便问问	sbww	简单鹤		0		0	0	0	0
所必需的	sbxd	简单鹤		0		0	0	0	0
死不旋踵	sbxv	简单鹤		1		0	0	0	0
三步一岗	sbyg	简单鹤		0		0	0	0	0
随便一个	sbyg	简单鹤		0		0	0	0	0
色不异空	sbyk	简单鹤		0		0	0	0	0
死不要脸	sbyl	简单鹤		0		0	0	0	0
随便一说	sbyu	简单鹤		0		0	0	0	0
三本院校	sbyx	简单鹤		0		0	0	0	0
散布谣言	sbyy	简单鹤		0		0	0	0	0
三次根号	scgh	简单鹤		0		0	0	0	0
素材荤价	schj	简单鹤		0		0	0	0	0
三寸金莲	scjl	简单鹤	237	0		0	0	0	0
似曾相熟	scxu	简单鹤		0		0	0	0	0
色彩鲜艳	scxy	简单鹤		0		0	0	0	0
三菜一汤	scyt	简单鹤		0		0	0	0	0
四菜一汤	scyt	简单鹤		0		0	0	0	0
骚动不安	sdba	简单鹤		0		0	0	0	0
死都不肯	sdbk	简单鹤		0		0	0	0	0
死都不怕	sdbp	简单鹤		0		0	0	0	0
死都不信	sdbx	简单鹤		0		0	0	0	0
死得不冤	sdby	简单鹤		0		0	0	0	0
死都不要	sdby	简单鹤		0		0	0	0	0
四大才子	sdcz	简单鹤		0		0	0	0	0
四大恶人	sder	简单鹤		0		0	0	0	0
死得很惨	sdhc	简单鹤		0		0	0	0	0
缩地成寸	sdic	简单鹤		0		0	0	0	0
四渡赤水	sdiu	简单鹤		0		0	0	0	0
苏东剧变	sdjb	简单鹤		0		0	0	0	0
三大金刚	sdjg	简单鹤		0		0	0	0	0
四大金刚	sdjg	简单鹤		0		0	0	0	0
缩短距离	sdjl	简单鹤		0		0	0	0	0
四大家族	sdjz	简单鹤		0		0	0	0	0
速冻饺子	sdjz	简单鹤		0		0	0	0	0
所带来的	sdld	简单鹤		0		0	0	0	0
死的明白	sdmb	简单鹤		0		0	0	0	0
锁定目标	sdmb	简单鹤		0		0	0	0	0
四大名旦	sdmd	简单鹤		0		0	0	0	0
死打蛮缠	sdmi	简单鹤		0		0	0	0	0
四大美女	sdmn	简单鹤		0		0	0	0	0
死得难看	sdnk	简单鹤		0		0	0	0	0
随到随学	sdsx	简单鹤		0		0	0	0	0
随地吐痰	sdtt	简单鹤		0		0	0	0	0
三点透视	sdtu	简单鹤		0		0	0	0	0
四大天王	sdtw	简单鹤		0		0	0	0	0
速冻汤圆	sdty	简单鹤		0		0	0	0	0
速冻水饺	sduj	简单鹤		0		0	0	0	0
锁定胜局	sduj	简单鹤		0		0	0	0	0
算得上是	sduu	简单鹤		0		0	0	0	0
所导致的	sdvd	简单鹤		0		0	0	0	0
速度之快	sdvk	简单鹤		0		0	0	0	0
速度真快	sdvk	简单鹤		0		0	0	0	0
三短一长	sdyi	简单鹤		0		0	0	0	0
搔到痒处	sdyi	简单鹤		1		0	0	0	0
死得冤枉	sdyw	简单鹤		0		0	0	0	0
色而不淫	seby	简单鹤		0		0	0	0	0
丝恩发怨	sefy	简单鹤		1		0	0	0	0
速尔快递	sekd	简单鹤		0		0	0	0	0
死而无怨	sewy	简单鹤		1		0	0	0	0
四方大脸	sfdl	简单鹤		0		0	0	0	0
随风而动	sfed	简单鹤		0		0	0	0	0
似非而是	sfeu	简单鹤		0		0	0	0	0
三方会谈	sfht	简单鹤		0		0	0	0	0
司法程序	sfix	简单鹤		0		0	0	0	0
司法鉴定	sfjd	简单鹤		0		0	0	0	0
司法救济	sfjj	简单鹤		0		0	0	0	0
司法解释	sfju	简单鹤		0		0	0	0	0
司法救助	sfjv	简单鹤		0		0	0	0	0
随风飘动	sfpd	简单鹤		0		0	0	0	0
随风飘荡	sfpd	简单鹤		0		0	0	0	0
随风飘散	sfps	简单鹤		0		0	0	0	0
随风飘扬	sfpy	简单鹤		0		0	0	0	0
散发气味	sfqw	简单鹤		0		0	0	0	0
三方软件	sfrj	简单鹤		0		0	0	0	0
三分天下	sftx	简单鹤		0		0	0	0	0
算法设计	sfuj	简单鹤		0		0	0	0	0
司法制度	sfvd	简单鹤		0		0	0	0	0
三坟五典	sfwd	简单鹤		1		0	0	0	0
三方协议	sfxy	简单鹤		0		0	0	0	0
四分音符	sfyf	简单鹤		0		0	0	0	0
三房一厅	sfyt	简单鹤		0		0	0	0	0
随风摇曳	sfyy	简单鹤		0		0	0	0	0
宿管阿姨	sgay	简单鹤		0		0	0	0	0
三个部分	sgbf	简单鹤		0		0	0	0	0
三观不同	sgbt	简单鹤		0		0	0	0	0
三观不正	sgbv	简单鹤		0		0	0	0	0
三顾草庐	sgcl	简单鹤		1		0	0	0	0
三国鼎立	sgdl	简单鹤		0		0	0	0	0
宿管大妈	sgdm	简单鹤		0		0	0	0	0
三个多钟	sgdv	简单鹤		0		0	0	0	0
三个多月	sgdy	简单鹤		0		0	0	0	0
四个多月	sgdy	简单鹤		0		0	0	0	0
宿管大爷	sgdy	简单鹤		0		0	0	0	0
三个方面	sgfm	简单鹤		0		0	0	0	0
四个方面	sgfm	简单鹤		0		0	0	0	0
三观冲击	sgij	简单鹤		0		0	0	0	0
三跪九拜	sgjb	简单鹤		0		0	0	0	0
随高就低	sgjd	简单鹤		1		0	0	0	0
三观尽毁	sgjh	简单鹤		0		0	0	0	0
四国军棋	sgjq	简单鹤		0		0	0	0	0
撕肝裂胆	sgld	简单鹤		0		0	0	0	0
仨瓜俩枣	sglz	简单鹤		0		0	0	0	0
死个明白	sgmb	简单鹤		0		0	0	0	0
四格漫画	sgmh	简单鹤		0		0	0	0	0
塑钢门窗	sgmi	简单鹤		0		0	0	0	0
四顾茫然	sgmr	简单鹤		0		0	0	0	0
三个面向	sgmx	简单鹤		0		0	0	0	0
搜狗拼音	sgpy	简单鹤		0		0	0	0	0
死贵死贵	sgsg	简单鹤		0		0	0	0	0
三更时分	sguf	简单鹤		0		0	0	0	0
搜狗输入	sgur	简单鹤		0		0	0	0	0
所关注的	sgvd	简单鹤		0		0	0	0	0
三个钟头	sgvt	简单鹤		0		0	0	0	0
搜狗五笔	sgwb	简单鹤		0		0	0	0	0
三个问题	sgwt	简单鹤		0		0	0	0	0
三个星期	sgxq	简单鹤		0		0	0	0	0
三个小时	sgxu	简单鹤		0		0	0	0	0
四个小时	sgxu	简单鹤		0		0	0	0	0
三国小镇	sgxv	简单鹤		0		0	0	0	0
死过一次	sgyc	简单鹤		0		0	0	0	0
丝毫不减	shbj	简单鹤		0		0	0	0	0
死活不肯	shbk	简单鹤		0		0	0	0	0
丝毫不输	shbu	简单鹤		0		0	0	0	0
死活不信	shbx	简单鹤		0		0	0	0	0
赛后采访	shcf	简单鹤		0		0	0	0	0
四海鼎沸	shdf	简单鹤		1		0	0	0	0
送货到家	shdj	简单鹤		0		0	0	0	0
三和大神	shdu	简单鹤		0		0	0	0	0
死灰槁木	shgm	简单鹤		1		0	0	0	0
扫黑除恶	shie	简单鹤		0		0	0	0	0
三花聚顶	shjd	简单鹤		0		0	0	0	0
丝滑连招	shlv	简单鹤		0		0	0	0	0
丝毫没有	shmy	简单鹤		0		0	0	0	0
森海塞尔	shse	简单鹤		0		0	0	0	0
嘶哈嘶哈	shsh	简单鹤		0		0	0	0	0
斯哈斯哈	shsh	简单鹤		0		0	0	0	0
索贿受贿	shuh	简单鹤		0		0	0	0	0
四海之内	shvn	简单鹤		0		0	0	0	0
散寒止痛	shvt	简单鹤		0		0	0	0	0
三回五次	shwc	简单鹤		1		0	0	0	0
撒花完结	shwj	简单鹤		0		0	0	0	0
四海兄弟	shxd	简单鹤		0		0	0	0	0
似乎有点	shyd	简单鹤		0		0	0	0	0
似乎有些	shyx	简单鹤		0		0	0	0	0
虽迟但到	sidd	简单鹤		0		0	0	0	0
四处打听	sidt	简单鹤		0		0	0	0	0
三重否定	sifd	简单鹤		0		0	0	0	0
四川成都	siid	简单鹤		0		0	0	0	0
三茶六饭	silf	简单鹤		1		0	0	0	0
四川麻将	simj	简单鹤		0		0	0	0	0
私闯民宅	simv	简单鹤		0		0	0	0	0
四处漂泊	sipb	简单鹤		0		0	0	0	0
四处碰壁	sipb	简单鹤		0		0	0	0	0
所产生的	siud	简单鹤		0		0	0	0	0
四处张望	sivw	简单鹤		0		0	0	0	0
四处寻找	sixv	简单鹤		0		0	0	0	0
三长一短	siyd	简单鹤		0		0	0	0	0
四处摇人	siyr	简单鹤		0		0	0	0	0
缩成一团	siyt	简单鹤		0		0	0	0	0
所具备的	sjbd	简单鹤		0		0	0	0	0
随机播放	sjbf	简单鹤		0		0	0	0	0
四脚八叉	sjbi	简单鹤		0		0	0	0	0
思君不见	sjbj	简单鹤		0		0	0	0	0
随机变量	sjbl	简单鹤		0		0	0	0	0
三级标题	sjbt	简单鹤		0		0	0	0	0
赛季报销	sjbx	简单鹤		0		0	0	0	0
死记呆背	sjdb	简单鹤		0		0	0	0	0
三角地带	sjdd	简单鹤		0		0	0	0	0
随机弹道	sjdd	简单鹤		0		0	0	0	0
三角定位	sjdw	简单鹤		0		0	0	0	0
俗家弟子	sjdz	简单鹤		0		0	0	0	0
伺机而动	sjed	简单鹤	625	0		0	0	0	0
四季分明	sjfm	简单鹤		0		0	0	0	0
随机附赠	sjfz	简单鹤		0		0	0	0	0
随机过程	sjgi	简单鹤		0		0	0	0	0
四角号码	sjhm	简单鹤		0		0	0	0	0
三教合一	sjhy	简单鹤		0		0	0	0	0
四季常春	sjii	简单鹤		0		0	0	0	0
随机抽取	sjiq	简单鹤		0		0	0	0	0
随机抽样	sjiy	简单鹤		0		0	0	0	0
四级考试	sjku	简单鹤		0		0	0	0	0
三阶魔方	sjmf	简单鹤		0		0	0	0	0
四阶魔方	sjmf	简单鹤		0		0	0	0	0
三驾马车	sjmi	简单鹤		0		0	0	0	0
撒娇卖俏	sjmq	简单鹤		1		0	0	0	0
四季平安	sjpa	简单鹤		0		0	0	0	0
酸碱平衡	sjph	简单鹤		0		0	0	0	0
四键平台	sjpt	简单鹤		0		0	0	0	0
搜集情报	sjqb	简单鹤		0		0	0	0	0
耸肩缩背	sjsb	简单鹤		1		0	0	0	0
三江四海	sjsh	简单鹤		0		0	0	0	0
三进三出	sjsi	简单鹤		0		0	0	0	0
随机生成	sjui	简单鹤		0		0	0	0	0
随机属性	sjux	简单鹤		0		0	0	0	0
搜集整理	sjvl	简单鹤		0		0	0	0	0
私家侦探	sjvt	简单鹤		0		0	0	0	0
三界之外	sjvw	简单鹤		0		0	0	0	0
三角握把	sjwb	简单鹤		0		0	0	0	0
三江五湖	sjwh	简单鹤		1		0	0	0	0
随机信号	sjxh	简单鹤		0		0	0	0	0
随机循环	sjxh	简单鹤		0		0	0	0	0
三家性奴	sjxn	简单鹤		0		0	0	0	0
三军用命	sjym	简单鹤		0		0	0	0	0
伺机作案	sjza	简单鹤		0		0	0	0	0
苏卡不列	skbl	简单鹤		0		0	0	0	0
送快递的	skdd	简单鹤		0		0	0	0	0
思考方法	skff	简单鹤		0		0	0	0	0
三口两口	sklk	简单鹤		0		0	0	0	0
思考人生	skru	简单鹤		0		0	0	0	0
随口说说	skuu	简单鹤		0		0	0	0	0
三口之家	skvj	简单鹤		0		0	0	0	0
四口之家	skvj	简单鹤		0		0	0	0	0
思考问题	skwt	简单鹤		0		0	0	0	0
随口一说	skyu	简单鹤		0		0	0	0	0
思考一下	skyx	简单鹤		0		0	0	0	0
思考再三	skzs	简单鹤		0		0	0	0	0
酸了吧唧	slbj	简单鹤		0		0	0	0	0
森萝财团	slct	简单鹤		0		0	0	0	0
森林大火	sldh	简单鹤		0		0	0	0	0
洒泪当场	sldi	简单鹤		0		0	0	0	0
思路打开	sldk	简单鹤		0		0	0	0	0
四轮定位	sldw	简单鹤		0		0	0	0	0
塑料袋子	sldz	简单鹤		0		0	0	0	0
溯流而上	sleu	简单鹤		0		0	0	0	0
三轮复习	slfx	简单鹤		0		0	0	0	0
缩了回去	slhq	简单鹤		0		0	0	0	0
四连超凡	slif	简单鹤		0		0	0	0	0
塑料产品	slip	简单鹤		0		0	0	0	0
骚浪贱货	sljh	简单鹤		0		0	0	0	0
塑料姐妹	sljm	简单鹤		0		0	0	0	0
苏联解体	sljt	简单鹤		0		0	0	0	0
三连决胜	slju	简单鹤		0		0	0	0	0
