word	code	source	thuocl_df	xinhua	keep_reason	corpus_source_count	corpus_total_count	idiom_dual	ime_dual
短兵相接	dbxj	简单鹤	1121	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	815	1	1
而立之年	elvn	简单鹤	2819	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	814	1	1
见仁见智	jrjv	简单鹤	1640	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	814	1	1
平分秋色	pfqs	简单鹤	1141	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	813	1	1
喜上眉梢	xumu	简单鹤	1356	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	812	1	1
万事俱备	wujb	简单鹤	1546	0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	811	0	1
言过其实	ygqu	简单鹤	1204	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	811	1	1
百战百胜	bvbu	简单鹤	411	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	811	1	1
知难而退	vnet	简单鹤	1238	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	810	1	1
娇生惯养	jugy	简单鹤	1170	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	810	1	1
恻隐之心	cyvx	简单鹤	46	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	810	1	1
传宗接代	izjd	简单鹤	1267	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	808	1	1
更上层楼	gucl	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex	5	808	0	0
急不可耐	jbkn	简单鹤	771	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	807	1	1
自吹自擂	zizl	简单鹤	424	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	807	1	1
一锤定音	yidy	简单鹤	1865	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	805	1	1
闭关锁国	bgsg	简单鹤	632	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	805	1	1
无从下手	wcxu	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	805	0	1
不欢而散	bhes	简单鹤	2734	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	804	1	1
漏洞百出	ldbi	简单鹤	7870	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	803	1	1
体贴入微	ttrw	简单鹤	781	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	803	1	1
心里有数	xlyu	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex	5	802	0	0
不远千里	byql	简单鹤	1766	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	800	1	1
刚正不阿	gvba	简单鹤	1251	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	800	1	1
荒山野岭	huyl	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	800	0	1
简而言之	jeyv	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	800	0	1
各奔东西	gbdx	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	799	0	1
大雅之堂	dyvt	简单鹤	624	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	798	1	1
愤世嫉俗	fujs	简单鹤	493	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	797	1	1
大呼小叫	dhxj	简单鹤	210	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	797	1	1
说来话长	ulhi	简单鹤	235	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	795	1	1
百无聊赖	bwll	简单鹤	855	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	794	1	1
平淡无奇	pdwq	简单鹤	1169	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	792	1	1
不三不四	bsbs	简单鹤	417	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	790	1	1
前因后果	qyhg	简单鹤	1827	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	789	1	1
待人接物	drjw	简单鹤	1212	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	789	1	1
悠然自得	yrzd	简单鹤	1173	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	788	1	1
仗义执言	vyvy	简单鹤	842	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	788	1	1
千奇百怪	qqbg	简单鹤	2292	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	787	1	1
细枝末节	xvmj	简单鹤	1453	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	787	1	1
知己知彼	vjvb	简单鹤	1198	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	787	1	1
西装革履	xvgl	简单鹤	1997	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	786	1	1
重整旗鼓	ivqg	简单鹤	788	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	786	1	1
不痛不痒	btby	简单鹤	1634	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	783	1	1
无奇不有	wqby	简单鹤	822	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	783	1	1
眉清目秀	mqmx	简单鹤	535	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	782	1	1
平平淡淡	ppdd	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	782	0	1
翻箱倒柜	fxdg	简单鹤	1733	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	781	1	1
膘肥体壮	bftv	简单鹤	258	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	781	1	1
一马平川	ympi	简单鹤	993	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	780	1	1
英雄豪杰	yxhj	简单鹤	195	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	780	1	1
多管闲事	dgxu	简单鹤	1917	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	779	1	1
瘦骨嶙峋	uglx	简单鹤	527	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	779	1	1
骂骂咧咧	mmll	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex	5	779	0	0
事在人为	uzrw	简单鹤	755	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	778	1	1
弄巧成拙	nqiv	简单鹤	1408	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	777	1	1
神通广大	utgd	简单鹤	1359	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	777	1	1
南辕北辙	nybv	简单鹤	2324	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	776	1	1
兴师动众	xudv	简单鹤	1121	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	773	1	1
节外生枝	jwuv	简单鹤	847	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	773	1	1
相形见绌	xxji	简单鹤	1429	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	772	1	1
中饱私囊	vbsn	简单鹤	2302	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	771	1	1
急中生智	jvuv	简单鹤	1681	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	769	1	1
孤军奋战	gjfv	简单鹤	1227	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	769	1	1
好事多磨	hudm	简单鹤	727	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	769	1	1
玩世不恭	wubg	简单鹤	528	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	769	1	1
此消彼长	cxbi	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex	5	769	0	0
朗朗上口	lluk	简单鹤	2373	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	767	1	1
闲情逸致	xqyv	简单鹤	412	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	765	1	1
相安无事	xawu	简单鹤	2230	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	764	1	1
拖泥带水	tndu	简单鹤	709	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	764	1	1
作恶多端	zedd	简单鹤	458	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	764	1	1
利欲熏心	lyxx	简单鹤	1628	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	763	1	1
特立独行	tldx	简单鹤	275	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	762	1	1
自讨苦吃	ztki	简单鹤	468	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	761	1	1
历经沧桑	ljcs	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex	5	759	0	0
矿泉水瓶	kqup	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex	5	758	0	0
误人子弟	wrzd	简单鹤	148	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	757	1	1
穷追不舍	qvbu	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	757	0	1
招摇过市	vygu	简单鹤	1262	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	756	1	1
所向无敌	sxwd	简单鹤	232	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	756	1	1
原班人马	ybrm	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	756	0	1
望子成龙	wzil	简单鹤	2398	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	755	1	1
只言片语	vypy	简单鹤	2059	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	755	1	1
呼风唤雨	hfhy	简单鹤	1615	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	755	1	1
杂七杂八	zqzb	简单鹤	667	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	754	1	1
事出有因	uiyy	简单鹤	2306	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	752	1	1
寿终正寝	uvvq	简单鹤	1419	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	752	1	1
虚情假意	xqjy	简单鹤	426	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	751	1	1
分庭抗礼	ftkl	简单鹤	1053	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	749	1	1
假公济私	jgjs	简单鹤	987	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	749	1	1
一墙之隔	yqvg	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	748	0	1
舍近求远	ujqy	简单鹤	2369	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	747	1	1
漫无边际	mwbj	简单鹤	442	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	747	1	1
事业有成	uyyi	简单鹤	200	0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex	5	747	0	0
自产自销	zizx	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex	5	747	0	0
絮絮叨叨	xxdd	简单鹤	6388	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	745	1	1
改朝换代	gihd	简单鹤	658	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	745	1	1
始料未及	ulwj	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	744	0	1
春风得意	ifdy	简单鹤	953	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	743	1	1
反过来说	fglu	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	743	0	1
象形文字	xxwz	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	742	0	1
明哲保身	mvbu	简单鹤	1094	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	740	1	1
固执己见	gvjj	简单鹤	504	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	740	1	1
不辞而别	bceb	简单鹤	1904	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	739	1	1
从长计议	cijy	简单鹤	929	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	739	1	1
切肤之痛	qfvt	简单鹤	1652	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	738	1	1
苦尽甘来	kjgl	简单鹤	612	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	738	1	1
沽名钓誉	gmdy	简单鹤	893	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	734	1	1
弱不禁风	rbjf	简单鹤	874	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	734	1	1
晓之以理	xvyl	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	734	0	1
洪水猛兽	humu	简单鹤		1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	733	0	1
荷枪实弹	hqud	简单鹤	2777	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	732	1	1
阴差阳错	yiyc	简单鹤	1709	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	732	1	1
摇旗呐喊	yqnh	简单鹤	1279	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	732	1	1
历尽艰辛	ljjx	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex	5	730	0	0
身外之物	uwvw	简单鹤	581	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	729	1	1
趁火打劫	ihdj	简单鹤	1642	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	728	1	1
镇定自若	vdzr	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	728	0	1
怡然自得	yrzd	简单鹤	849	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	727	1	1
血气方刚	xqfg	简单鹤	840	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	727	1	1
阿谀奉承	ayfi	简单鹤	541	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	726	1	1
养精蓄锐	yjxr	简单鹤	614	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	724	1	1
零零碎碎	llss	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	724	0	1
土耳其人	teqr	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex	5	723	0	0
引以为荣	yywr	简单鹤	655	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	722	1	1
泾渭分明	jwfm	简单鹤	1754	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	721	1	1
兵荒马乱	bhml	简单鹤	483	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	721	1	1
在天之灵	ztvl	简单鹤	1461	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	720	1	1
动之以情	dvyq	简单鹤	1941	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	719	1	1
借题发挥	jtfh	简单鹤	1275	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	718	1	1
衣食父母	yufm	简单鹤	1206	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	718	1	1
望眼欲穿	wyyi	简单鹤	1089	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	718	1	1
拉帮结派	lbjp	简单鹤	2494	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	717	1	1
青梅竹马	qmvm	简单鹤	1392	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	717	1	1
婀娜多姿	endz	简单鹤	881	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	717	1	1
蒙娜丽莎	mnlu	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	716	0	1
惊魂未定	jhwd	简单鹤	5301	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	714	1	1
逆反心理	nfxl	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	712	0	1
钻牛角尖	znjj	简单鹤	726	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	711	1	1
自愧不如	zkbr	简单鹤	448	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	711	1	1
熟能生巧	unuq	简单鹤	516	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	708	1	1
凡夫俗子	ffsz	简单鹤	333	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	708	1	1
言无不尽	ywbj	简单鹤	636	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	707	1	1
各执一词	gvyc	简单鹤	5570	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	705	1	1
有板有眼	ybyy	简单鹤	1413	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	705	1	1
不惑之年	bhvn	简单鹤	579	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	705	1	1
大吵大闹	didn	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	705	0	1
乐善好施	luhu	简单鹤	2225	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	703	1	1
方方正正	ffvv	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	703	0	1
长驱直入	iqvr	简单鹤	849	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	701	1	1
磕磕绊绊	kkbb	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	701	0	1
始作俑者	uzyv	简单鹤	909	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	699	1	1
昏天黑地	hthd	简单鹤	469	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	699	1	1
英年早逝	ynzu	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	699	0	1
双喜临门	uxlm	简单鹤	1090	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	693	1	1
忠贞不渝	vvby	简单鹤	507	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	693	1	1
